time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,train/loss,train/learning_rate,time/time_elapsed,train/n_updates,time/total_timesteps,time/episodes,rollout/success_rate,rollout/exploration_rate,phase,phase_learning_rate,phase_buffer_size
443,-187.61363636363637,256.0,0.0759337320923805,7.333333333333334e-05,25,2790,11264,44,0.0,0.785984,2,7.333333333333334e-05,150000
450,-186.54166666666663,256.0,0.0614522546529769,7.333333333333334e-05,27,3046,12288,48,0.0,0.7665280000000001,2,7.333333333333334e-05,150000
453,-185.30769230769232,256.0,0.0633212700486183,7.333333333333334e-05,29,3302,13312,52,0.0,0.7470720000000002,2,7.333333333333334e-05,150000
452,-183.33928571428572,256.0,0.078320637345314,7.333333333333334e-05,31,3558,14336,56,0.0,0.7276160000000003,2,7.333333333333334e-05,150000
451,-181.78333333333333,256.0,0.057576984167099,7.333333333333334e-05,34,3814,15360,60,0.0,0.7081599999999998,2,7.333333333333334e-05,150000
450,-180.546875,256.0,0.0630285590887069,7.333333333333334e-05,36,4070,16384,64,0.0,0.6887039999999998,2,7.333333333333334e-05,150000
447,-178.41176470588235,256.0,0.0565759092569351,7.333333333333334e-05,38,4326,17408,68,0.0,0.6692479999999998,2,7.333333333333334e-05,150000
447,-177.01388888888889,256.0,0.0674342960119247,7.333333333333334e-05,41,4582,18432,72,0.0,0.6497919999999999,2,7.333333333333334e-05,150000
445,-175.1578947368421,256.0,0.0556772574782371,7.333333333333334e-05,43,4838,19456,76,0.0,0.630336,2,7.333333333333334e-05,150000
444,-173.2375,256.0,0.0669246613979339,7.333333333333334e-05,46,5094,20480,80,0.0,0.6108800000000001,2,7.333333333333334e-05,150000
442,-171.46428571428572,256.0,0.0716475397348404,7.333333333333334e-05,48,5350,21504,84,0.0,0.5914240000000002,2,7.333333333333334e-05,150000
441,-169.32954545454547,256.0,0.0815864354372024,7.333333333333334e-05,50,5606,22528,88,0.0,0.5719680000000001,2,7.333333333333334e-05,150000
440,-167.57608695652175,256.0,0.0817874819040298,7.333333333333334e-05,53,5862,23552,92,0.0,0.5525120000000002,2,7.333333333333334e-05,150000
441,-165.75,256.0,0.0787094384431839,7.333333333333334e-05,55,6118,24576,96,0.0,0.5330560000000003,2,7.333333333333334e-05,150000
443,-163.82,256.0,0.0565173886716365,7.333333333333334e-05,57,6374,25600,100,0.0,0.5135999999999998,2,7.333333333333334e-05,150000
443,-160.78,256.0,0.0618566796183586,7.333333333333334e-05,60,6630,26624,104,0.0,0.4941439999999999,2,7.333333333333334e-05,150000
444,-157.38,256.0,0.0482981316745281,7.333333333333334e-05,62,6886,27648,108,0.0,0.474688,2,7.333333333333334e-05,150000
446,-154.28,256.0,0.0511205084621906,7.333333333333334e-05,64,7142,28672,112,0.0,0.4552319999999999,2,7.333333333333334e-05,150000
448,-150.57,256.0,0.0523982159793376,7.333333333333334e-05,66,7398,29696,116,0.0,0.435776,2,7.333333333333334e-05,150000
449,-146.88,256.0,0.0545202195644378,7.333333333333334e-05,68,7654,30720,120,0.0,0.4163200000000001,2,7.333333333333334e-05,150000
450,-143.48,256.0,0.0642308592796325,7.333333333333334e-05,70,7910,31744,124,0.0,0.3968640000000001,2,7.333333333333334e-05,150000
451,-140.04,256.0,0.0551765263080596,7.333333333333334e-05,72,8166,32768,128,0.0,0.3774080000000002,2,7.333333333333334e-05,150000
452,-136.1,256.0,0.0501491539180278,7.333333333333334e-05,74,8422,33792,132,0.0,0.3579520000000002,2,7.333333333333334e-05,150000
453,-133.11,256.0,0.065240666270256,7.333333333333334e-05,76,8678,34816,136,0.0,0.3384959999999998,2,7.333333333333334e-05,150000
452,-128.5,256.0,0.0414300486445426,7.333333333333334e-05,79,8934,35840,140,0.0,0.3190400000000004,2,7.333333333333334e-05,150000
450,-124.25,256.0,0.0452934727072715,7.333333333333334e-05,81,9190,36864,144,0.0,0.2995839999999999,2,7.333333333333334e-05,150000
447,-120.01,256.0,0.0387956053018569,7.333333333333334e-05,84,9446,37888,148,0.0,0.280128,2,7.333333333333334e-05,150000
448,-115.49,256.0,0.0399263873696327,7.333333333333334e-05,86,9702,38912,152,0.0,0.260672,2,7.333333333333334e-05,150000
448,-111.54,256.0,0.0423742979764938,7.333333333333334e-05,88,9958,39936,156,0.0,0.2412160000000001,2,7.333333333333334e-05,150000
449,-107.24,256.0,0.0317079350352287,7.333333333333334e-05,91,10214,40960,160,0.0,0.2217600000000001,2,7.333333333333334e-05,150000
449,-102.88,256.0,0.0338407382369041,7.333333333333334e-05,93,10470,41984,164,0.0,0.2023040000000002,2,7.333333333333334e-05,150000
449,-98.99,256.0,0.0432724952697753,7.333333333333334e-05,95,10726,43008,168,0.0,0.1828480000000003,2,7.333333333333334e-05,150000
449,-94.66,256.0,0.0390882268548011,7.333333333333334e-05,97,10982,44032,172,0.0,0.1633919999999998,2,7.333333333333334e-05,150000
449,-90.21,256.0,0.0563761219382286,7.333333333333334e-05,100,11238,45056,176,0.0,0.1439360000000002,2,7.333333333333334e-05,150000
449,-85.97,256.0,0.0404282286763191,7.333333333333334e-05,102,11494,46080,180,0.0,0.1244799999999998,2,7.333333333333334e-05,150000
449,-81.89,256.0,0.0503181144595146,7.333333333333334e-05,104,11750,47104,184,0.0,0.1050239999999999,2,7.333333333333334e-05,150000
449,-77.81,256.0,0.0393482595682144,7.333333333333334e-05,107,12006,48128,188,0.0,0.0855679999999999,2,7.333333333333334e-05,150000
448,-73.25,256.0,0.0384617522358894,7.333333333333334e-05,109,12262,49152,192,0.0,0.066112,2,7.333333333333334e-05,150000
448,-68.84,256.0,0.0377263724803924,7.333333333333334e-05,111,12518,50176,196,0.0,0.05,2,7.333333333333334e-05,150000
445,-64.73,256.0,0.0480946451425552,7.333333333333334e-05,114,12774,51200,200,0.0,0.05,2,7.333333333333334e-05,150000
443,-60.22,256.0,0.045603834092617,7.333333333333334e-05,117,13030,52224,204,0.0,0.05,2,7.333333333333334e-05,150000
442,-55.82,256.0,0.0602666847407817,7.333333333333334e-05,120,13286,53248,208,0.0,0.05,2,7.333333333333334e-05,150000
442,-51.42,256.0,0.0396591797471046,7.333333333333334e-05,122,13542,54272,212,0.0,0.05,2,7.333333333333334e-05,150000
442,-47.96,256.0,0.0348308905959129,7.333333333333334e-05,125,13798,55296,216,0.0,0.05,2,7.333333333333334e-05,150000
441,-44.56,256.0,0.0355365201830863,7.333333333333334e-05,127,14054,56320,220,0.0,0.05,2,7.333333333333334e-05,150000
441,-40.93,256.0,0.0398814231157302,7.333333333333334e-05,129,14310,57344,224,0.0,0.05,2,7.333333333333334e-05,150000
441,-37.5,256.0,0.0348703898489475,7.333333333333334e-05,132,14566,58368,228,0.0,0.05,2,7.333333333333334e-05,150000
441,-34.84,256.0,0.0436818972229957,7.333333333333334e-05,134,14822,59392,232,0.0,0.05,2,7.333333333333334e-05,150000
441,-31.68,256.0,0.0240644104778766,7.333333333333334e-05,136,15078,60416,236,0.0,0.05,2,7.333333333333334e-05,150000
441,-29.29,256.0,0.0296626072376966,7.333333333333334e-05,139,15334,61440,240,0.0,0.05,2,7.333333333333334e-05,150000
441,-27.22,256.0,0.025308720767498,7.333333333333334e-05,141,15590,62464,244,0.0,0.05,2,7.333333333333334e-05,150000
441,-25.0,256.0,0.0357923135161399,7.333333333333334e-05,143,15846,63488,248,0.0,0.05,2,7.333333333333334e-05,150000
441,-23.2,256.0,0.0269213505089283,7.333333333333334e-05,146,16102,64512,252,0.0,0.05,2,7.333333333333334e-05,150000
441,-21.33,256.0,0.0339771285653114,7.333333333333334e-05,148,16358,65536,256,0.0,0.05,2,7.333333333333334e-05,150000
441,-19.92,256.0,0.0246087945997715,7.333333333333334e-05,150,16614,66560,260,0.0,0.05,2,7.333333333333334e-05,150000
441,-18.2,256.0,0.0389575660228729,7.333333333333334e-05,153,16870,67584,264,0.0,0.05,2,7.333333333333334e-05,150000
441,-16.8,256.0,0.0316846035420894,7.333333333333334e-05,155,17126,68608,268,0.0,0.05,2,7.333333333333334e-05,150000
441,-15.42,256.0,0.0264557488262653,7.333333333333334e-05,157,17382,69632,272,0.0,0.05,2,7.333333333333334e-05,150000
441,-14.7,256.0,0.0431403964757919,7.333333333333334e-05,160,17638,70656,276,0.0,0.05,2,7.333333333333334e-05,150000
441,-14.01,256.0,0.0254562571644783,7.333333333333334e-05,162,17894,71680,280,0.0,0.05,2,7.333333333333334e-05,150000
441,-13.16,256.0,0.0416126511991024,7.333333333333334e-05,164,18150,72704,284,0.0,0.05,2,7.333333333333334e-05,150000
441,-12.89,256.0,0.0239313170313835,7.333333333333334e-05,167,18406,73728,288,0.0,0.05,2,7.333333333333334e-05,150000
441,-12.81,256.0,0.0234731696546077,7.333333333333334e-05,169,18662,74752,292,0.0,0.05,2,7.333333333333334e-05,150000
441,-12.69,256.0,0.0339327976107597,7.333333333333334e-05,171,18918,75776,296,0.0,0.05,2,7.333333333333334e-05,150000
441,-12.69,256.0,0.0255517326295375,7.333333333333334e-05,174,19174,76800,300,0.0,0.05,2,7.333333333333334e-05,150000
441,-12.66,256.0,0.0239362716674804,7.333333333333334e-05,176,19430,77824,304,0.0,0.05,2,7.333333333333334e-05,150000
441,-12.79,256.0,0.0259515792131423,7.333333333333334e-05,178,19686,78848,308,0.0,0.05,2,7.333333333333334e-05,150000
441,-12.75,256.0,0.0298317298293113,7.333333333333334e-05,181,19942,79872,312,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.61,256.0,0.0227029789239168,7.333333333333334e-05,183,20198,80896,316,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.67,256.0,0.0263283234089612,7.333333333333334e-05,185,20454,81920,320,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.65,256.0,0.0243382658809423,7.333333333333334e-05,188,20710,82944,324,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.78,256.0,0.0253682248294353,7.333333333333334e-05,190,20966,83968,328,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.9,256.0,0.0229738764464855,7.333333333333334e-05,192,21222,84992,332,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.66,256.0,0.032122541218996,7.333333333333334e-05,195,21478,86016,336,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.55,256.0,0.0181127339601516,7.333333333333334e-05,197,21734,87040,340,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.38,256.0,0.0162452328950166,7.333333333333334e-05,199,21990,88064,344,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.38,256.0,0.0176206305623054,7.333333333333334e-05,202,22246,89088,348,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.41,256.0,0.0172227285802364,7.333333333333334e-05,204,22502,90112,352,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.37,256.0,0.0253213178366422,7.333333333333334e-05,206,22758,91136,356,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.23,256.0,0.0228533893823623,7.333333333333334e-05,209,23014,92160,360,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.35,256.0,0.0190425720065832,7.333333333333334e-05,211,23270,93184,364,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.39,256.0,0.0251908339560031,7.333333333333334e-05,213,23526,94208,368,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.64,256.0,0.0163903571665287,7.333333333333334e-05,216,23782,95232,372,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.65,256.0,0.0229484029114246,7.333333333333334e-05,218,24038,96256,376,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.6,256.0,0.0185760967433452,7.333333333333334e-05,220,24294,97280,380,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.68,256.0,0.0182252880185842,7.333333333333334e-05,223,24550,98304,384,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.62,256.0,0.0221901480108499,7.333333333333334e-05,225,24806,99328,388,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.56,256.0,0.0253292564302682,7.333333333333334e-05,227,25062,100352,392,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.67,256.0,0.0161162912845611,7.333333333333334e-05,230,25318,101376,396,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.66,256.0,0.0160301979631185,7.333333333333334e-05,232,25574,102400,400,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.76,256.0,0.0251403748989105,7.333333333333334e-05,234,25830,103424,404,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.71,256.0,0.0204085372388362,7.333333333333334e-05,237,26086,104448,408,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.78,256.0,0.0170748848468065,7.333333333333334e-05,239,26342,105472,412,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.96,256.0,0.0168216191232204,7.333333333333334e-05,241,26598,106496,416,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.92,256.0,0.0209910422563552,7.333333333333334e-05,244,26854,107520,420,0.0,0.05,2,7.333333333333334e-05,150000
440,-13.14,256.0,0.0256898887455463,7.333333333333334e-05,246,27110,108544,424,0.0,0.05,2,7.333333333333334e-05,150000
440,-13.04,256.0,0.025750383734703,7.333333333333334e-05,248,27366,109568,428,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.9,256.0,0.0220671631395816,7.333333333333334e-05,251,27622,110592,432,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.99,256.0,0.0172122772783041,7.333333333333334e-05,253,27878,111616,436,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.98,256.0,0.0171709284186363,7.333333333333334e-05,255,28134,112640,440,0.0,0.05,2,7.333333333333334e-05,150000
440,-13.08,256.0,0.0137306293472647,7.333333333333334e-05,258,28390,113664,444,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.97,256.0,0.018628004938364,7.333333333333334e-05,260,28646,114688,448,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.82,256.0,0.0217847153544425,7.333333333333334e-05,262,28902,115712,452,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.98,256.0,0.0159475915133953,7.333333333333334e-05,265,29158,116736,456,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.99,256.0,0.0150076746940612,7.333333333333334e-05,267,29414,117760,460,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.92,256.0,0.013310432434082,7.333333333333334e-05,269,29670,118784,464,0.0,0.05,2,7.333333333333334e-05,150000
440,-13.05,256.0,0.0230896100401878,7.333333333333334e-05,272,29926,119808,468,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.81,256.0,0.0127492295578122,7.333333333333334e-05,274,30182,120832,472,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.81,256.0,0.0167614109814167,7.333333333333334e-05,276,30438,121856,476,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.82,256.0,0.0159366335719823,7.333333333333334e-05,279,30694,122880,480,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.79,256.0,0.015586981549859,7.333333333333334e-05,281,30950,123904,484,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.64,256.0,0.0120867826044559,7.333333333333334e-05,283,31206,124928,488,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.69,256.0,0.0139838932082057,7.333333333333334e-05,286,31462,125952,492,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.61,256.0,0.0149178234860301,7.333333333333334e-05,288,31718,126976,496,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.53,256.0,0.0128683298826217,7.333333333333334e-05,290,31974,128000,500,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.67,256.0,0.0136758610606193,7.333333333333334e-05,293,32230,129024,504,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.9,256.0,0.0211381763219833,7.333333333333334e-05,295,32486,130048,508,0.0,0.05,2,7.333333333333334e-05,150000
440,-13.03,256.0,0.0128277689218521,7.333333333333334e-05,297,32742,131072,512,0.0,0.05,2,7.333333333333334e-05,150000
440,-13.0,256.0,0.0227063931524753,7.333333333333334e-05,300,32998,132096,516,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.79,256.0,0.0249851513653993,7.333333333333334e-05,302,33254,133120,520,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.67,256.0,0.0156555771827697,7.333333333333334e-05,304,33510,134144,524,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.62,256.0,0.0120631409808993,7.333333333333334e-05,307,33766,135168,528,0.0,0.05,2,7.333333333333334e-05,150000
440,-12.64,256.0,0.0211599357426166,7.333333333333334e-05,309,34022,136192,532,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.63,256.0,0.0157612487673759,7.333333333333334e-05,311,34278,137216,536,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.67,256.0,0.0155958635732531,7.333333333333334e-05,314,34534,138240,540,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.67,256.0,0.0085537526756525,7.333333333333334e-05,316,34790,139264,544,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.72,256.0,0.0104678906500339,7.333333333333334e-05,318,35046,140288,548,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.82,256.0,0.0056188227608799,7.333333333333334e-05,321,35302,141312,552,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.63,256.0,0.0068592424504458,7.333333333333334e-05,323,35558,142336,556,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.48,256.0,0.0106204561889171,7.333333333333334e-05,325,35814,143360,560,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.41,256.0,0.0088648684322834,7.333333333333334e-05,328,36070,144384,564,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.37,256.0,0.0162195488810539,7.333333333333334e-05,330,36326,145408,568,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.43,256.0,0.0136040039360523,7.333333333333334e-05,332,36582,146432,572,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.34,256.0,0.0128246592357754,7.333333333333334e-05,335,36838,147456,576,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.25,256.0,0.0125376842916011,7.333333333333334e-05,338,37094,148480,580,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.33,256.0,0.0101794172078371,7.333333333333334e-05,340,37350,149504,584,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.32,256.0,0.0126201789826154,7.333333333333334e-05,342,37606,150528,588,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.43,256.0,0.0088463481515645,7.333333333333334e-05,345,37862,151552,592,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.5,256.0,0.0092031061649322,7.333333333333334e-05,347,38118,152576,596,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.47,256.0,0.0112622547894716,7.333333333333334e-05,349,38374,153600,600,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.28,256.0,0.01328020170331,7.333333333333334e-05,352,38630,154624,604,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.11,256.0,0.0140840979292988,7.333333333333334e-05,354,38886,155648,608,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.11,256.0,0.0092304432764649,7.333333333333334e-05,356,39142,156672,612,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.05,256.0,0.0066779842600226,7.333333333333334e-05,359,39398,157696,616,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.15,256.0,0.0100952619686722,7.333333333333334e-05,361,39654,158720,620,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.13,256.0,0.0094704441726207,7.333333333333334e-05,363,39910,159744,624,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.09,256.0,0.0059260381385684,7.333333333333334e-05,366,40166,160768,628,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.17,256.0,0.0063923131674528,7.333333333333334e-05,368,40422,161792,632,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.24,256.0,0.0051476969383656,7.333333333333334e-05,370,40678,162816,636,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.21,256.0,0.0102881994098424,7.333333333333334e-05,373,40934,163840,640,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.2,256.0,0.0053886184468865,7.333333333333334e-05,375,41190,164864,644,0.0,0.05,2,7.333333333333334e-05,150000
439,-12.2,256.0,0.0026746685616672,7.333333333333334e-05,377,41446,165888,648,0.0,0.05,2,7.333333333333334e-05,150000
438,-12.17,256.0,0.0047068684361875,7.333333333333334e-05,380,41702,166912,652,0.0,0.05,2,7.333333333333334e-05,150000
438,-12.14,256.0,0.0048177558928728,7.333333333333334e-05,382,41958,167936,656,0.0,0.05,2,7.333333333333334e-05,150000
438,-12.27,256.0,0.0054843104444444,7.333333333333334e-05,384,42214,168960,660,0.0,0.05,2,7.333333333333334e-05,150000
438,-12.26,256.0,0.005903894547373,7.333333333333334e-05,387,42470,169984,664,0.0,0.05,2,7.333333333333334e-05,150000
438,-12.11,256.0,0.0023814784362912,7.333333333333334e-05,389,42726,171008,668,0.0,0.05,2,7.333333333333334e-05,150000
438,-12.09,256.0,0.0027193003334105,7.333333333333334e-05,391,42982,172032,672,0.0,0.05,2,7.333333333333334e-05,150000
438,-12.17,256.0,0.0056713698431849,7.333333333333334e-05,394,43238,173056,676,0.0,0.05,2,7.333333333333334e-05,150000
438,-12.17,256.0,0.0042317882180213,7.333333333333334e-05,396,43494,174080,680,0.0,0.05,2,7.333333333333334e-05,150000
438,-12.04,256.0,0.0069729750975966,7.333333333333334e-05,399,43750,175104,684,0.0,0.05,2,7.333333333333334e-05,150000
438,-12.32,256.0,0.0008812814485281,7.333333333333334e-05,401,44006,176128,688,0.0,0.05,2,7.333333333333334e-05,150000
438,-12.28,256.0,0.0033399309031665,7.333333333333334e-05,403,44262,177152,692,0.0,0.05,2,7.333333333333334e-05,150000
438,-12.09,256.0,0.0021557307336479,7.333333333333334e-05,406,44518,178176,696,0.0,0.05,2,7.333333333333334e-05,150000
438,-12.09,256.0,0.0014720916515216,7.333333333333334e-05,408,44774,179200,700,0.0,0.05,2,7.333333333333334e-05,150000
438,-12.21,256.0,0.0028382651507854,7.333333333333334e-05,410,45030,180224,704,0.0,0.05,2,7.333333333333334e-05,150000
438,-12.27,256.0,0.0002336540346732,7.333333333333334e-05,413,45286,181248,708,0.0,0.05,2,7.333333333333334e-05,150000
438,-12.25,256.0,0.0036262802314013,7.333333333333334e-05,415,45542,182272,712,0.0,0.05,2,7.333333333333334e-05,150000
438,-12.14,256.0,0.0003036214038729,7.333333333333334e-05,418,45798,183296,716,0.0,0.05,2,7.333333333333334e-05,150000
438,-12.34,256.0,0.0029513009358197,7.333333333333334e-05,420,46054,184320,720,0.0,0.05,2,7.333333333333334e-05,150000
438,-12.33,256.0,0.0005265802610665,7.333333333333334e-05,422,46310,185344,724,0.0,0.05,2,7.333333333333334e-05,150000
438,-12.41,256.0,0.0024332688190042,7.333333333333334e-05,425,46566,186368,728,0.0,0.05,2,7.333333333333334e-05,150000
