r,l,t,is_success,dead_loop_events,wall_collision_count
-14.6,256,245.017793,0.0,231.0,249.0
0.2,256,245.96855,0.0,234.0,255.0
0.2,256,247.426152,0.0,234.0,255.0
0.2,256,248.374831,0.0,234.0,255.0
0.2,256,249.322976,0.0,234.0,255.0
1.4,256,250.266847,0.0,234.0,255.0
0.2,256,251.210598,0.0,234.0,255.0
2.2,256,252.159069,0.0,233.0,251.0
1.4,256,253.104353,0.0,229.0,247.0
0.2,256,254.038747,0.0,234.0,255.0
1.6,256,255.488272,0.0,234.0,253.0
-7.8,256,256.431132,0.0,234.0,255.0
0.2,256,257.355691,0.0,234.0,255.0
0.4,256,258.266371,0.0,233.0,251.0
0.2,256,259.209591,0.0,234.0,255.0
0.2,256,260.13173,0.0,234.0,255.0
0.2,256,261.075939,0.0,234.0,255.0
0.2,256,262.020978,0.0,234.0,255.0
0.2,256,263.468689,0.0,234.0,255.0
0.2,256,264.416828,0.0,234.0,255.0
0.2,256,265.361445,0.0,234.0,255.0
0.2,256,266.303261,0.0,234.0,255.0
-4.2,256,267.244628,0.0,225.0,243.0
0.2,256,268.190205,0.0,234.0,255.0
-7.8,256,269.128761,0.0,234.0,255.0
0.2,256,270.069827,0.0,234.0,255.0
0.2,256,271.499447,0.0,234.0,253.0
-7.4,256,272.445184,0.0,233.0,251.0
-0.4,256,273.387054,0.0,234.0,252.0
1.4,256,274.329281,0.0,231.0,249.0
0.2,256,275.269891,0.0,234.0,255.0
0.2,256,276.189739,0.0,234.0,255.0
0.2,256,277.101655,0.0,234.0,255.0
0.2,256,278.016462,0.0,234.0,255.0
-8.4,256,279.467992,0.0,234.0,252.0
0.2,256,280.411762,0.0,234.0,255.0
0.6,256,281.35568,0.0,234.0,253.0
-0.8,256,282.299318,0.0,234.0,254.0
0.2,256,283.236537,0.0,234.0,255.0
0.0,256,284.161697,0.0,234.0,253.0
0.6,256,285.097408,0.0,234.0,253.0
0.2,256,286.010464,0.0,234.0,255.0
-7.8,256,287.452887,0.0,234.0,255.0
-7.8,256,288.36014,0.0,234.0,255.0
0.6,256,289.272897,0.0,234.0,253.0
0.2,256,290.223637,0.0,234.0,255.0
1.8,256,291.166532,0.0,234.0,253.0
0.6,256,292.121808,0.0,234.0,253.0
0.2,256,293.062769,0.0,234.0,255.0
0.8,256,294.00892,0.0,225.0,243.0
-7.4,256,295.43943,0.0,234.0,253.0
0.8,256,296.348311,0.0,231.0,249.0
0.2,256,297.28936,0.0,234.0,255.0
0.2,256,298.229767,0.0,234.0,255.0
1.2,256,299.179397,0.0,229.0,247.0
0.8,256,300.127773,0.0,234.0,255.0
-7.4,256,301.074518,0.0,234.0,253.0
0.2,256,302.022184,0.0,234.0,255.0
0.6,256,303.450557,0.0,234.0,253.0
-14.6,256,304.36023,0.0,231.0,249.0
0.2,256,305.305681,0.0,234.0,255.0
-7.4,256,306.23024,0.0,231.0,249.0
-7.2,256,307.135069,0.0,227.0,245.0
0.0,256,308.050102,0.0,233.0,251.0
-7.4,256,308.997517,0.0,234.0,253.0
0.6,256,309.944757,0.0,234.0,253.0
0.2,256,311.401635,0.0,234.0,253.0
3.6,256,312.326028,0.0,225.0,243.0
0.6,256,313.256543,0.0,234.0,253.0
1.0,256,314.198207,0.0,234.0,255.0
0.6,256,315.139845,0.0,234.0,253.0
0.2,256,316.086242,0.0,234.0,255.0
0.2,256,317.031869,0.0,234.0,255.0
-6.8,256,317.983682,0.0,233.0,251.0
0.8,256,319.442217,0.0,234.0,253.0
-4.2,256,320.392864,0.0,231.0,249.0
0.2,256,321.33579,0.0,234.0,253.0
-7.8,256,322.262847,0.0,234.0,255.0
0.2,256,323.214362,0.0,234.0,255.0
0.2,256,324.136433,0.0,234.0,255.0
-8.2,256,325.056328,0.0,229.0,247.0
0.6,256,326.003072,0.0,229.0,247.0
-9.0,256,327.470611,0.0,231.0,249.0
0.6,256,328.388662,0.0,234.0,253.0
-7.4,256,329.31365,0.0,234.0,253.0
0.2,256,330.236167,0.0,234.0,255.0
0.2,256,331.179169,0.0,234.0,255.0
-0.2,256,332.124649,0.0,234.0,253.0
0.2,256,333.037133,0.0,234.0,255.0
0.6,256,333.978995,0.0,234.0,253.0
-0.2,256,335.408406,0.0,234.0,253.0
-6.0,256,336.351482,0.0,233.0,251.0
0.6,256,337.295276,0.0,234.0,253.0
0.2,256,338.240865,0.0,234.0,255.0
0.6,256,339.1842,0.0,234.0,253.0
1.0,256,340.134117,0.0,233.0,251.0
3.2,256,341.075842,0.0,231.0,249.0
0.2,256,342.019044,0.0,234.0,255.0
-0.4,256,343.442994,0.0,234.0,252.0
0.2,256,344.376381,0.0,234.0,253.0
0.2,256,345.321565,0.0,234.0,255.0
0.2,256,346.343612,0.0,234.0,255.0
0.2,256,347.295537,0.0,234.0,255.0
-7.4,256,348.242197,0.0,234.0,253.0
0.2,256,349.182847,0.0,234.0,255.0
-16.8,256,350.130829,0.0,229.0,247.0
0.6,256,351.585032,0.0,234.0,253.0
2.6,256,352.529274,0.0,231.0,249.0
1.0,256,353.465956,0.0,233.0,251.0
-7.4,256,354.413715,0.0,234.0,253.0
1.6,256,355.324079,0.0,231.0,249.0
-7.4,256,356.228033,0.0,234.0,253.0
0.6,256,357.137381,0.0,234.0,253.0
0.2,256,358.050521,0.0,234.0,255.0
0.6,256,359.502082,0.0,234.0,253.0
0.2,256,360.444459,0.0,234.0,255.0
1.0,256,361.386056,0.0,233.0,251.0
0.6,256,362.326263,0.0,234.0,253.0
-6.6,256,363.272343,0.0,233.0,251.0
0.2,256,364.221835,0.0,234.0,255.0
0.6,256,365.168226,0.0,234.0,253.0
-0.4,256,366.111623,0.0,231.0,249.0
-16.2,256,367.533624,0.0,233.0,251.0
0.2,256,368.475778,0.0,234.0,255.0
0.2,256,369.423252,0.0,234.0,255.0
0.6,256,370.367532,0.0,234.0,253.0
-7.4,256,371.311571,0.0,233.0,251.0
0.6,256,372.254097,0.0,234.0,253.0
0.6,256,373.199733,0.0,231.0,249.0
-8.6,256,374.142229,0.0,231.0,249.0
0.2,256,375.569787,0.0,234.0,255.0
0.2,256,376.516657,0.0,234.0,255.0
-0.2,256,377.459849,0.0,234.0,253.0
-7.4,256,378.408917,0.0,234.0,253.0
-0.2,256,379.362408,0.0,229.0,247.0
0.2,256,380.312575,0.0,234.0,255.0
0.0,256,381.246704,0.0,234.0,253.0
0.2,256,382.175179,0.0,234.0,255.0
0.2,256,383.628737,0.0,234.0,255.0
-7.0,256,384.559153,0.0,233.0,251.0
-0.8,256,385.491586,0.0,234.0,254.0
0.6,256,386.440607,0.0,234.0,253.0
0.2,256,387.384259,0.0,234.0,255.0
0.8,256,388.330987,0.0,233.0,251.0
-7.8,256,389.276565,0.0,234.0,255.0
0.2,256,390.219152,0.0,234.0,255.0
-7.4,256,391.655389,0.0,234.0,253.0
1.8,256,392.769477,0.0,234.0,253.0
0.2,256,393.869104,0.0,234.0,255.0
