r,l,t,is_success,dead_loop_events,wall_collision_count
-7.0,256,216.771758,0.0,234.0,249.0
-8.0,256,217.353116,0.0,234.0,248.0
-7.0,256,217.95726,0.0,234.0,249.0
-13.0,256,218.543156,0.0,234.0,243.0
-17.0,256,219.121487,0.0,234.0,239.0
-13.0,256,219.700508,0.0,234.0,243.0
-25.0,256,220.28331,0.0,234.0,231.0
-10.0,256,220.878837,0.0,234.0,246.0
-22.0,256,221.460686,0.0,234.0,234.0
-6.0,256,222.065982,0.0,234.0,250.0
-14.0,256,222.646919,0.0,234.0,242.0
-11.0,256,223.233294,0.0,234.0,245.0
-6.0,256,223.832777,0.0,234.0,250.0
-13.0,256,224.480142,0.0,234.0,243.0
-17.0,256,225.137244,0.0,234.0,239.0
-8.0,256,225.77465,0.0,234.0,248.0
-13.0,256,226.379584,0.0,234.0,243.0
-7.0,256,226.958884,0.0,234.0,249.0
-14.0,256,227.585574,0.0,234.0,242.0
-14.0,256,228.218986,0.0,234.0,242.0
-13.0,256,228.868293,0.0,234.0,243.0
-15.0,256,229.592144,0.0,234.0,241.0
-15.0,256,230.33755,0.0,234.0,241.0
-13.0,256,230.927741,0.0,234.0,243.0
-14.0,256,231.53325,0.0,234.0,242.0
-17.0,256,232.20169,0.0,234.0,239.0
-17.0,256,232.820891,0.0,234.0,239.0
-14.0,256,233.578045,0.0,234.0,242.0
-11.0,256,234.196797,0.0,234.0,245.0
-10.0,256,234.803362,0.0,234.0,246.0
-11.0,256,235.393027,0.0,234.0,245.0
-11.0,256,235.978684,0.0,234.0,245.0
-11.0,256,236.562604,0.0,234.0,245.0
-17.0,256,237.140423,0.0,234.0,239.0
-9.0,256,237.723892,0.0,234.0,247.0
-14.0,256,238.308415,0.0,234.0,242.0
-17.0,256,238.901144,0.0,234.0,239.0
-8.0,256,239.549858,0.0,234.0,248.0
-16.0,256,240.19058,0.0,234.0,240.0
-9.0,256,240.780112,0.0,234.0,247.0
-21.0,256,241.368206,0.0,234.0,235.0
-19.0,256,241.948305,0.0,234.0,237.0
-22.0,256,242.525315,0.0,234.0,234.0
-15.0,256,243.104337,0.0,234.0,241.0
-6.0,256,243.693573,0.0,234.0,250.0
-9.0,256,244.279462,0.0,234.0,247.0
-11.0,256,244.868815,0.0,234.0,245.0
-13.0,256,245.45935,0.0,234.0,243.0
-16.0,256,246.04196,0.0,234.0,240.0
-14.0,256,246.62639,0.0,234.0,242.0
-9.0,256,247.2323,0.0,234.0,247.0
-25.0,256,247.840603,0.0,234.0,231.0
-17.0,256,248.432274,0.0,234.0,239.0
-6.0,256,249.014229,0.0,234.0,250.0
-18.0,256,249.595581,0.0,234.0,238.0
-12.0,256,250.174524,0.0,234.0,244.0
-8.0,256,250.765928,0.0,234.0,248.0
-12.0,256,251.347879,0.0,234.0,244.0
-23.0,256,251.929382,0.0,234.0,233.0
-10.0,256,252.511329,0.0,234.0,246.0
-14.0,256,253.093309,0.0,234.0,242.0
-13.0,256,253.676023,0.0,234.0,243.0
-9.0,256,254.258602,0.0,234.0,247.0
-10.0,256,254.854008,0.0,234.0,246.0
