rollout/ep_rew_mean,rollout/success_rate,time/total_timesteps,time/time_elapsed,time/iterations,time/fps,rollout/ep_len_mean,train/value_loss,train/n_updates,train/approx_kl,train/clip_fraction,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/loss,train/entropy_loss,train/clip_range,phase,phase_learning_rate_start,phase_learning_rate_end
-2.87,0.0,688128,2874,336,239,256.0,0.0563723811443196,3350.0,0.0,0.0,0.00012848,0.6811783909797668,4.1036400943994516e-10,0.0171365346759557,-0.000285133662328,0.2,1,0.0003,5e-05
-2.93,0.0,690176,2882,337,239,256.0,0.0224028266442474,3360.0,0.0,0.0,0.000127968,0.28291916847229,-2.1012965589761735e-09,0.0042361007072031,-0.000286966679414,0.2,1,0.0003,5e-05
-2.83,0.0,692224,2890,338,239,256.0,0.0240475105762016,3370.0,0.0,0.0,0.000127456,0.8322190046310425,-9.877840057015418e-09,0.0199894197285175,-0.000292552700921,0.2,1,0.0003,5e-05
-2.91,0.0,694272,2899,339,239,256.0,0.0295280602127604,3380.0,0.0,0.0,0.000126944,0.7305589914321899,3.463355824351311e-10,0.000379378645448,-0.0002936238874099,0.2,1,0.0003,5e-05
-2.87,0.0,696320,2907,340,239,256.0,0.1197429295047186,3390.0,0.0,0.0,0.000126432,0.4784538149833679,-5.151377990841864e-10,0.0132569577544927,-0.0002954793504613,0.2,1,0.0003,5e-05
-2.65,0.0,698368,2915,341,239,256.0,0.0174244613426708,3400.0,0.0,0.0,0.00012592,0.3247644305229187,1.5483237802982331e-09,0.0118343038484454,-0.0002980757100885,0.2,1,0.0003,5e-05
-2.71,0.0,700416,2924,342,239,256.0,0.0135383798121438,3410.0,0.0,0.0,0.000125408,0.6692079901695251,-2.2118911147117614e-10,0.0106156961992383,-0.000304123738897,0.2,1,0.0003,5e-05
-2.69,0.0,702464,2932,343,239,256.0,0.107797407428734,3420.0,0.0,0.0,0.000124896,0.452837586402893,5.966285243630408e-10,0.0842099040746688,-0.0003077698493143,0.2,1,0.0003,5e-05
-2.75,0.0,704512,2940,344,239,256.0,0.0247641624893731,3430.0,0.0,0.0,0.0001243839999999,0.6370182633399963,3.998866304755211e-09,0.0060223434120416,-0.0003126790204987,0.2,1,0.0003,5e-05
-2.65,0.0,706560,2948,345,239,256.0,0.0176583046497398,3440.0,0.0,0.0,0.0001238719999999,0.6852976679801941,-3.5806442610919474e-08,0.020738773047924,-0.0003145663249597,0.2,1,0.0003,5e-05
-2.64,0.0,708608,2957,346,239,256.0,0.0323133354570018,3450.0,0.0,0.0,0.0001233599999999,0.6561377048492432,-1.682201400399208e-09,0.0063925622962415,-0.0003189165137882,0.2,1,0.0003,5e-05
-2.54,0.0,710656,2965,347,239,256.0,0.0614246737473877,3460.0,-7.21775e-09,0.0,0.0001228479999999,0.7991933226585388,-3.076856955885887e-07,0.0211486481130123,-0.0003383047787792,0.2,1,0.0003,5e-05
-2.5,0.0,712704,2973,348,239,256.0,0.006606101912348,3470.0,0.0,0.0,0.000122336,0.4362961649894714,-4.272442311048508e-09,0.0023716655559837,-0.0003300613585452,0.2,1,0.0003,5e-05
-2.68,0.0,714752,2982,349,239,256.0,0.0149254649302747,3480.0,0.0,0.0,0.0001218239999999,0.5748021006584167,-3.2829120755195613e-09,0.0081464443355798,-0.000338847099556,0.2,1,0.0003,5e-05
-2.64,0.0,716800,2990,350,239,256.0,0.1188081992440857,3490.0,0.0,0.0,0.0001213119999999,0.4340395927429199,5.413312464952468e-10,0.0135865239426493,-0.0003424861235544,0.2,1,0.0003,5e-05
-2.66,0.0,718848,2998,351,239,256.0,0.0385957441085338,3500.0,0.0,0.0,0.0001207999999999,0.6473519802093506,-1.298030838370323e-09,0.0238959901034832,-0.0003452271666901,0.2,1,0.0003,5e-05
-2.74,0.0,720896,3007,352,239,256.0,0.140177094185492,3510.0,0.0,0.0,0.0001202879999999,0.556048572063446,2.4156179279088976e-10,0.0863108560442924,-0.0003481610750895,0.2,1,0.0003,5e-05
-2.82,0.0,722944,3015,353,239,256.0,0.0437778485669696,3520.0,0.0,0.0,0.0001197759999999,0.6648452281951904,2.037268131971359e-10,0.0005660300375893,-0.0003513397889037,0.2,1,0.0003,5e-05
-2.78,0.0,724992,3023,354,239,256.0,0.0546239464456448,3530.0,0.0,0.0,0.0001192639999999,0.7198476195335388,-5.657784640789032e-09,0.0014387696282938,-0.0003574282491172,0.2,1,0.0003,5e-05
-2.92,0.0,727040,3031,355,239,256.0,0.0698410775363299,3540.0,0.0,0.0,0.0001187519999999,0.6223605871200562,1.635635271668434e-09,0.0287129506468772,-0.0003590641092159,0.2,1,0.0003,5e-05
-2.88,0.0,729088,3040,356,239,256.0,0.0691153455991298,3550.0,0.0,0.0,0.0001182399999999,0.7083213925361633,1.1816155165433882e-09,0.0371759384870529,-0.0003619464667281,0.2,1,0.0003,5e-05
-2.89,0.0,731136,3048,357,239,256.0,0.0451473011431517,3560.0,0.0,0.0,0.000117728,0.6182430386543274,-1.123407855629921e-09,0.0222335066646337,-0.0003658515837742,0.2,1,0.0003,5e-05
-2.91,0.0,733184,3056,358,239,256.0,0.0324122054153122,3570.0,4.4117594e-05,0.000439453125,0.0001172159999999,0.6711883544921875,-0.0007472591474652,0.0261862911283969,-0.0002795163301925,0.2,1,0.0003,5e-05
-2.93,0.0,735232,3065,359,239,256.0,0.0332188455169671,3580.0,0.0,0.0,0.000116704,0.7295303344726562,1.2165401130914687e-09,0.031739305704832,-0.0002606863439723,0.2,1,0.0003,5e-05
-2.93,0.0,737280,3073,360,239,256.0,0.0292305797504013,3590.0,0.0,0.0,0.0001161919999999,0.7006025910377502,5.192123353481293e-09,0.0284813828766345,-0.0002611454758152,0.2,1,0.0003,5e-05
-2.89,0.0,739328,3081,361,239,256.0,0.0132897638502981,3600.0,0.0,0.0,0.0001156799999999,0.663031280040741,-4.377216100692749e-09,0.0185910202562809,-0.0002618882328533,0.2,1,0.0003,5e-05
-2.87,0.0,741376,3090,362,239,256.0,0.0244049301345512,3610.0,0.0,0.0,0.0001151679999999,0.748648464679718,3.009336069226265e-09,0.0023744353093206,-0.000262698901497,0.2,1,0.0003,5e-05
-2.91,0.0,743424,3098,363,239,256.0,0.0135144724245492,3620.0,0.0,0.0,0.0001146559999999,0.7867629528045654,9.255018085241317e-10,0.0068284184671938,-0.000263375788927,0.2,1,0.0003,5e-05
-2.75,0.0,745472,3106,364,239,256.0,0.0866417036027996,3630.0,0.0,0.0,0.000114144,0.5190409421920776,-2.91038304567337e-09,0.0116348294541239,-0.0002643231702677,0.2,1,0.0003,5e-05
-2.73,0.0,747520,3114,365,239,256.0,0.0067505997912576,3640.0,0.0,0.0,0.0001136319999999,0.5242811441421509,-2.0954757928848267e-10,0.0057433461770415,-0.0002651117021741,0.2,1,0.0003,5e-05
-2.81,0.0,749568,3123,366,240,256.0,0.0155470794505163,3650.0,0.0,0.0,0.00011312,0.742216944694519,9.022187441587447e-11,0.0176805444061756,-0.0002663001687324,0.2,1,0.0003,5e-05
-2.67,0.0,751616,3131,367,240,256.0,0.0920565110776806,3660.0,0.0,0.0,0.0001126079999999,0.5984176993370056,1.30821717903018e-09,0.0129501176998019,-0.00026830454226,0.2,1,0.0003,5e-05
-2.65,0.0,753664,3139,368,240,256.0,0.0088799915258277,3670.0,-2.7939677e-09,0.0,0.000112096,0.3807100653648376,-9.80449840426445e-08,0.0048177810385823,-0.000277014328094,0.2,1,0.0003,5e-05
-2.73,0.0,755712,3147,369,240,256.0,0.061334835368325,3680.0,0.0,0.0,0.000111584,0.4852073788642883,-6.333284545689821e-08,0.0448024645447731,-0.0002689970464416,0.2,1,0.0003,5e-05
-2.74,0.0,757760,3156,370,240,256.0,0.0424685355574183,3690.0,0.0,0.0,0.0001110719999999,0.7203245162963867,2.4738255888223647e-11,0.0106292460113763,-0.0002698524709558,0.2,1,0.0003,5e-05
-2.64,0.0,759808,3164,371,240,256.0,0.0296794020068773,3700.0,0.0,0.0,0.00011056,0.7735494375228882,-1.6472768038511275e-09,7.87631215644069e-05,-0.0002704620579606,0.2,1,0.0003,5e-05
-2.64,0.0,761856,3172,372,240,256.0,0.0605938899632747,3710.0,0.0,0.0,0.0001100479999999,0.5141589641571045,-2.6091584004461767e-09,0.0224534627050161,-0.000271208175036,0.2,1,0.0003,5e-05
-2.76,0.0,763904,3180,373,240,256.0,0.0428383637350634,3720.0,0.0,0.0,0.000109536,0.7010989189147949,1.469743438065052e-10,0.0020538750104606,-0.000271757317023,0.2,1,0.0003,5e-05
-2.7,0.0,765952,3189,374,240,256.0,0.0843165162623336,3730.0,0.0,0.0,0.0001090239999999,0.6706873774528503,-5.034962669014931e-10,0.0132335200905799,-0.0002744610432273,0.2,1,0.0003,5e-05
-2.66,0.0,768000,3197,375,240,256.0,0.0217569327004639,3740.0,0.0,0.0,0.000108512,0.0617187619209289,-1.9173603504896166e-08,0.00920963101089,-0.0002731641798163,0.2,1,0.0003,5e-05
-2.6,0.0,770048,3205,376,240,256.0,0.0275306076846391,3750.0,0.0,0.0,0.000108,0.6121350526809692,-5.9721060097217565e-09,0.0176930427551269,-0.0002747078327956,0.2,1,0.0003,5e-05
-2.58,0.0,772096,3213,377,240,256.0,0.0142477016754128,3760.0,0.0,0.0,0.000107488,0.7306753396987915,9.826180757954718e-10,0.0143752116709947,-0.0002767406804196,0.2,1,0.0003,5e-05
-2.54,0.0,774144,3222,378,240,256.0,0.0115235904419478,3770.0,0.0,0.0,0.0001069759999999,0.704027533531189,4.9476511776447304e-09,0.0128999901935458,-0.0002773095890006,0.2,1,0.0003,5e-05
-2.58,0.0,776192,3230,379,240,256.0,0.0162429111356686,3780.0,0.0,0.0,0.0001064639999999,0.632798433303833,2.9685907065868376e-10,0.0052416617982089,-0.0002792450042761,0.2,1,0.0003,5e-05
-2.72,0.0,778240,3238,380,240,256.0,0.0244206823219428,3790.0,0.0,0.0,0.0001059519999999,0.7032186985015869,-4.1909515857696534e-10,0.0145064285025,-0.0002810640242387,0.2,1,0.0003,5e-05
-2.54,0.0,780288,3247,381,240,256.0,0.0400347989154397,3800.0,0.0,0.0,0.0001054399999999,0.709122896194458,-1.979060471057892e-09,0.03527607396245,-0.0002821761096129,0.2,1,0.0003,5e-05
-2.48,0.0,782336,3255,382,240,256.0,0.0255836564319906,3810.0,0.0,0.0,0.000104928,0.2267491221427917,-1.5832483768463132e-09,0.0148687288165092,-0.0002833114373061,0.2,1,0.0003,5e-05
-2.44,0.0,784384,3263,383,240,256.0,0.0042393443958872,3820.0,0.0,0.0,0.0001044159999999,0.8258618116378784,1.5483237802982331e-09,0.0015562372282147,-0.0002855167484085,0.2,1,0.0003,5e-05
-2.5,0.0,786432,3271,384,240,256.0,0.0140787169689701,3830.0,0.0,0.0,0.000103904,0.6211843490600586,-9.516952559351922e-10,0.0095818759873509,-0.0002892119420721,0.2,1,0.0003,5e-05
-2.48,0.0,788480,3280,385,240,256.0,0.0885936992388451,3840.0,0.0,0.0,0.0001033919999999,0.3896723389625549,-1.1466909199953079e-09,0.0430463813245296,-0.000291087719961,0.2,1,0.0003,5e-05
-2.56,0.0,790528,3288,386,240,256.0,0.1053587765200063,3850.0,0.0,0.0,0.00010288,0.6470706462860107,-1.4260876923799515e-09,0.019543133676052,-0.0002923521828051,0.2,1,0.0003,5e-05
-2.7,0.0,792576,3296,387,240,256.0,0.030722041244735,3860.0,0.0,0.0,0.0001023679999999,0.7477402687072754,1.021544449031353e-09,0.0442375056445598,-0.0002934535245003,0.2,1,0.0003,5e-05
-2.66,0.0,794624,3305,388,240,256.0,0.0451250795245869,3870.0,0.0,0.0,0.000101856,0.762342095375061,-3.92901711165905e-09,0.0144623545929789,-0.0003003390982485,0.2,1,0.0003,5e-05
-2.82,0.0,796672,3313,389,240,256.0,0.0330885682673397,3880.0,0.0,0.0,0.0001013439999999,0.5132970809936523,9.255018085241317e-10,0.0310235619544982,-0.0002968902164866,0.2,1,0.0003,5e-05
-2.92,0.0,798720,3321,390,240,256.0,0.0874934358983409,3890.0,0.0,0.0,0.0001008319999999,0.4753866791725158,7.014023140072822e-10,0.0179310981184244,-0.0002984484573971,0.2,1,0.0003,5e-05
-3.02,0.0,800768,3329,391,240,256.0,0.046196105706258,3900.0,0.0,0.0,0.0001003199999999,0.7163271307945251,9.74978320300579e-10,0.0420758798718452,-0.0002996353930939,0.2,1,0.0003,5e-05
-2.9,0.0,802816,3338,392,240,256.0,0.0746245039692439,3910.0,0.0,0.0,9.980799999999998e-05,0.6284838318824768,9.240466170012951e-10,0.0337186381220817,-0.0003008287854754,0.2,1,0.0003,5e-05
-2.8,0.0,804864,3346,393,240,256.0,0.0143657657711628,3920.0,0.0,0.0,9.9296e-05,0.5228649377822876,6.475602276623249e-11,0.0112472921609878,-0.0003029956948012,0.2,1,0.0003,5e-05
-2.82,0.0,806912,3354,394,240,256.0,0.0212574247627344,3930.0,0.0,0.0,9.878399999999998e-05,0.3703593015670776,-7.799826562404633e-10,0.0003232476883567,-0.0003059596081584,0.2,1,0.0003,5e-05
-2.92,0.0,808960,3362,395,240,256.0,0.0132573296660666,3940.0,0.0,0.0,9.8272e-05,0.6362202167510986,-1.5011755749583243e-08,0.008343550376594,-0.0003113329206826,0.2,1,0.0003,5e-05
-3.0,0.0,811008,3371,396,240,256.0,0.1296597206383012,3950.0,0.0,0.0,9.776e-05,0.3556788563728332,1.0128132998943328e-09,0.1034454405307769,-0.0003109731311269,0.2,1,0.0003,5e-05
-2.94,0.0,813056,3379,397,240,256.0,0.0354588871763553,3960.0,0.0,0.0,9.7248e-05,0.7382339239120483,2.942397259175777e-09,0.0267104096710681,-0.0003121938454569,0.2,1,0.0003,5e-05
-2.86,0.0,815104,3387,398,240,256.0,0.0904134406140656,3970.0,0.0,0.0,9.6736e-05,0.6458567380905151,-1.5133991837501524e-09,0.0363155715167522,-0.0003137588428216,0.2,1,0.0003,5e-05
-2.74,0.0,817152,3396,399,240,256.0,0.0434969550027744,3980.0,0.0,0.0,9.622399999999998e-05,0.7586109638214111,1.6880221664905548e-10,0.020794678479433,-0.0003170122377923,0.2,1,0.0003,5e-05
-2.76,0.0,819200,3404,400,240,256.0,0.0190891126025235,3990.0,0.0,0.0,9.5712e-05,0.3676542639732361,4.773028194904327e-10,0.0033391674514859,-0.0003165095906297,0.2,1,0.0003,5e-05
-2.64,0.0,821248,3413,401,240,256.0,0.0850233463948825,4000.0,-8.731149e-11,0.0,9.519999999999998e-05,0.4504227042198181,-2.4604378268122672e-08,0.0108989356085658,-0.0003241421843995,0.2,1,0.0003,5e-05
-2.58,0.0,823296,3421,402,240,256.0,0.0140233400061788,4010.0,0.0,0.0,9.4688e-05,0.6987200975418091,-1.611075276741758e-06,0.000155057554366,-0.0004192571279418,0.2,1,0.0003,5e-05
-2.54,0.0,825344,3429,403,240,256.0,0.0261963652084887,4020.0,-5.646143e-09,0.0,9.4176e-05,0.6884862780570984,-3.981695044785738e-07,0.036411203444004,-0.0003970119927544,0.2,1,0.0003,5e-05
-2.58,0.0,827392,3438,404,240,256.0,0.1432939104735851,4030.0,0.0,0.0,9.3664e-05,0.561145544052124,-4.694447852671147e-09,0.0846833810210228,-0.0003615355122747,0.2,1,0.0003,5e-05
-2.56,0.0,829440,3446,405,240,256.0,0.0249506880598346,4040.0,-1.48429535e-08,0.0,9.3152e-05,0.7338130474090576,-1.784006599336863e-07,0.0183453317731618,-0.0003631305666203,0.2,1,0.0003,5e-05
-2.74,0.0,831488,3454,406,240,256.0,0.0317306994886166,4050.0,0.0,0.0,9.264e-05,0.559388279914856,-1.2434611562639475e-09,0.008075414225459,-0.0003514842166623,0.2,1,0.0003,5e-05
-2.84,0.0,833536,3463,407,240,256.0,0.0307988708493212,4060.0,-7.450581e-09,0.0,9.2128e-05,0.7396940588951111,-2.270098775625229e-09,0.0013019032776355,-0.0003587164639611,0.2,1,0.0003,5e-05
-2.72,0.0,835584,3471,408,240,256.0,0.0306507503652028,4070.0,0.0,0.0,9.161599999999998e-05,0.7769984006881714,1.3969838619232175e-10,0.0337162874639034,-0.0003607086564443,0.2,1,0.0003,5e-05
-2.78,0.0,837632,3479,409,240,256.0,0.0371533933168393,4080.0,-4.9185473e-09,0.0,9.1104e-05,0.4863127470016479,-4.519912181422114e-07,0.0033626020886003,-0.0004834484483581,0.2,1,0.0003,5e-05
-2.7,0.0,839680,3488,410,240,256.0,0.1260592503473162,4090.0,0.0,0.0,9.0592e-05,0.5259789228439331,3.320747055113315e-09,0.0873882174491882,-0.0003679647372337,0.2,1,0.0003,5e-05
-2.74,0.0,841728,3496,411,240,256.0,0.0401827695139218,4100.0,-5.820766e-11,0.0,9.008e-05,0.6814916729927063,-3.4761615097522745e-08,0.0490147694945335,-0.0003961245620303,0.2,1,0.0003,5e-05
-2.7,0.0,843776,3504,412,240,256.0,0.0163212213146835,4110.0,0.0,0.0,8.9568e-05,0.778749406337738,-1.1737574823200705e-08,0.0167795419692993,-0.0003723189678566,0.2,1,0.0003,5e-05
-2.83,0.0,845824,3513,413,240,256.0,0.0131881210705614,4120.0,-1.38243195e-08,0.0,8.905600000000001e-05,0.6129021644592285,-2.4256587494164705e-07,1.870975575002376e-05,-0.000420334332739,0.2,1,0.0003,5e-05
-3.01,0.0,847872,3521,414,240,256.0,0.1463602983392775,4130.0,8.235656e-06,0.0,8.8544e-05,0.4391036629676819,-2.3013219470158215e-05,0.0317744500935077,-0.0004295391088817,0.2,1,0.0003,5e-05
-2.97,0.0,849920,3529,415,240,256.0,0.0392346329797874,4140.0,0.0,0.0,8.803200000000001e-05,0.7595270276069641,-3.553577698767185e-09,0.011602803133428,-0.0003661407383333,0.2,1,0.0003,5e-05
-2.97,0.0,851968,3537,416,240,256.0,0.0629140952252782,4150.0,-1.1641532e-10,0.0,8.752e-05,0.7558214664459229,-4.5038177631795406e-08,0.0157600846141576,-0.0003629869148426,0.2,1,0.0003,5e-05
-3.01,0.0,854016,3546,417,240,256.0,0.0369112015803693,4160.0,0.0,0.0,8.700800000000002e-05,0.6740541458129883,-9.901123121380806e-09,0.0067283953540027,-0.0004809171496162,0.2,1,0.0003,5e-05
-2.89,0.0,856064,3554,418,240,256.0,0.0520756730707944,4170.0,0.0,0.0,8.649599999999999e-05,0.6720525026321411,-1.880107447504997e-09,0.0114691499620676,-0.0003591795742977,0.2,1,0.0003,5e-05
-2.91,0.0,858112,3562,419,240,256.0,0.0194484922232732,4180.0,0.0,0.0,8.598399999999998e-05,0.1248654723167419,-2.428918378427625e-07,0.0040878276340663,-0.0004484569726628,0.2,1,0.0003,5e-05
-2.81,0.0,860160,3571,420,240,256.0,0.1632576136151328,4190.0,0.0,0.0,8.5472e-05,0.4124829769134521,5.122274160385131e-10,0.0988141670823097,-0.0003776705976633,0.2,1,0.0003,5e-05
-2.55,0.0,862208,3579,421,240,256.0,0.0178753889536892,4200.0,0.0,0.0,8.495999999999999e-05,0.5092783570289612,-1.4051329344511032e-08,0.0012564649805426,-0.0003708433530846,0.2,1,0.0003,5e-05
-2.71,0.0,864256,3587,422,240,256.0,0.0029728781526728,4210.0,-1.952867e-08,0.0,8.4448e-05,0.7333225607872009,-5.613843677565456e-06,0.0058134794235229,-0.0005834441188198,0.2,1,0.0003,5e-05
-2.69,0.0,866304,3595,423,240,256.0,0.0534316834295168,4220.0,-8.731149e-11,0.0,8.393599999999999e-05,0.6193568706512451,1.187436282634735e-09,0.029151739552617,-0.0005133986822329,0.2,1,0.0003,5e-05
-2.75,0.0,868352,3603,424,240,256.0,0.0313358301384141,4230.0,-4.8952643e-08,0.0,8.3424e-05,0.3336265683174133,-9.138602763414385e-09,0.0191088318824768,-0.0005407114054833,0.2,1,0.0003,5e-05
-2.82,0.0,870400,3612,425,240,256.0,0.0806094096071319,4240.0,-2.910383e-11,0.0,8.2912e-05,0.4633005857467651,-5.587935447692871e-09,0.0038091298192739,-0.0005227256835496,0.2,1,0.0003,5e-05
-2.69,0.0,872448,3620,426,240,256.0,0.081646948098205,4250.0,4.8617716e-05,0.000439453125,8.240000000000001e-05,0.6747508645057678,-0.0005048826395068,0.0108712343499064,-0.0004524147901975,0.2,1,0.0003,5e-05
-2.69,0.0,874496,3628,427,240,256.0,0.044320863838584,4260.0,0.0,0.0,8.188799999999999e-05,0.7007756233215332,-5.863694241270423e-09,0.0256493259221315,-0.0004508581954723,0.2,1,0.0003,5e-05
-2.59,0.0,876544,3637,428,240,256.0,0.1102883093175478,4270.0,-2.910383e-11,0.0,8.137599999999997e-05,0.69269859790802,3.870809450745582e-09,0.0352446734905242,-0.0004328965336753,0.2,1,0.0003,5e-05
-2.47,0.0,878592,3645,429,240,256.0,0.0277760226716054,4280.0,0.0,0.0,8.086399999999999e-05,0.553091287612915,-9.336683433502912e-07,0.0168957710266113,-0.0004884810288785,0.2,1,0.0003,5e-05
-2.51,0.0,880640,3653,430,241,256.0,0.0311912670124002,4290.0,0.0,0.0,8.035199999999998e-05,0.5621352791786194,-1.941225491464138e-09,0.0173403713852167,-0.0004340975283412,0.2,1,0.0003,5e-05
-2.36,0.0,882688,3662,431,241,256.0,0.0062618864536489,4300.0,0.0,0.0,7.984e-05,0.6773115396499634,1.248554326593876e-08,0.000405984086683,-0.0004404316070576,0.2,1,0.0003,5e-05
-2.48,0.0,884736,3670,432,241,256.0,0.0935059132403694,4310.0,2.3974717e-05,0.000439453125,7.932799999999998e-05,0.3018911480903625,-0.0003900582203641,0.0547030344605445,-0.0003679274057503,0.2,1,0.0003,5e-05
-2.54,0.0,886784,3679,433,241,256.0,0.0481065331274294,4320.0,0.0,0.0,7.8816e-05,0.7259783744812012,-2.0813895389437677e-07,0.0219277292490005,-0.0004450298158189,0.2,1,0.0003,5e-05
-2.56,0.0,888832,3687,434,241,256.0,0.0345697333142197,4330.0,0.0,0.0,7.830399999999999e-05,0.5304416418075562,-2.2212043404579164e-08,0.0165375564247369,-0.0004775623452587,0.2,1,0.0003,5e-05
-2.42,0.0,890880,3695,435,241,256.0,0.0303430016547736,4340.0,0.0,0.0,7.7792e-05,0.7258535623550415,-2.2404128685593604e-08,0.0286473371088504,-0.0003591416541894,0.2,1,0.0003,5e-05
-2.56,0.0,892928,3704,436,241,256.0,0.0155862120573146,4350.0,0.0,0.0,7.727999999999999e-05,0.878730058670044,-3.3760443329811095e-10,0.0049140006303787,-0.0003611305884987,0.2,1,0.0003,5e-05
-2.39,0.0,894976,3712,437,241,256.0,0.0566139111986558,4360.0,0.0,0.0,7.676799999999998e-05,0.6124647855758667,-4.4087355490773914e-07,0.0065489085391163,-0.0004299984626413,0.2,1,0.0003,5e-05
-2.43,0.0,897024,3720,438,241,256.0,0.0400775580354093,4370.0,0.0,0.0,7.6256e-05,0.6921931505203247,9.909854270517823e-10,0.0195315647870302,-0.0003596723770897,0.2,1,0.0003,5e-05
-2.47,0.0,899072,3729,439,241,256.0,0.0397901981079485,4380.0,0.0,0.0,7.574399999999998e-05,0.7846061587333679,-2.2469030227512122e-07,0.0297978091984987,-0.0004032928402011,0.2,1,0.0003,5e-05
-2.73,0.0,901120,3737,440,241,256.0,0.0942261895077535,4390.0,0.0,0.0,7.5232e-05,0.5598481893539429,1.880107447504997e-09,0.0467830337584018,-0.0003604852237913,0.2,1,0.0003,5e-05
-2.81,0.0,903168,3745,441,241,256.0,0.241382301505655,4400.0,0.0,0.0,7.471999999999999e-05,0.6659871339797974,1.5890691429376603e-09,0.1360332667827606,-0.0003644972355687,0.2,1,0.0003,5e-05
-2.81,0.0,905216,3754,442,241,256.0,0.0577163127163657,4410.0,0.0,0.0,7.4208e-05,0.7229012250900269,-1.4682882465422152e-09,0.0186770632863044,-0.000370683598885,0.2,1,0.0003,5e-05
-2.9,0.0,907264,3762,443,241,256.0,0.0357152521450188,4420.0,0.0,0.0,7.3696e-05,-0.7979379892349243,-7.916241884231566e-10,0.0117210885509848,-0.0003619616352807,0.2,1,0.0003,5e-05
-2.78,0.0,909312,3770,444,241,256.0,0.0345339873453667,4430.0,0.0,0.0,7.318400000000001e-05,0.5135387182235718,-1.8393620848655702e-09,0.0359735302627086,-0.0003913777305569,0.2,1,0.0003,5e-05
-2.88,0.0,911360,3778,445,241,256.0,0.0061426036239936,4440.0,0.0,0.0,7.2672e-05,0.6159963607788086,-1.2700911611318588e-08,0.000232975493418,-0.0003709569933562,0.2,1,0.0003,5e-05
-3.08,0.0,913408,3787,446,241,256.0,0.0533441833336837,4450.0,-2.910383e-11,0.0,7.216000000000001e-05,0.5045703053474426,-1.1391239240765573e-08,0.0099059231579303,-0.0004192095522739,0.2,1,0.0003,5e-05
-3.16,0.0,915456,3795,447,241,256.0,0.13021563689108,4460.0,0.0,0.0,7.1648e-05,0.6369229555130005,-3.620516508817673e-09,0.0884383395314216,-0.0003705324281327,0.2,1,0.0003,5e-05
-3.12,0.0,917504,3803,448,241,256.0,0.0665297201019711,4470.0,0.0,0.0,7.113599999999999e-05,0.6757428646087646,-9.953510016202927e-10,0.0606247372925281,-0.0003830708312307,0.2,1,0.0003,5e-05
-3.06,0.0,919552,3812,449,241,256.0,0.0153221394939464,4480.0,0.0,0.0,7.062400000000001e-05,0.0653432011604309,3.376044332981109e-09,0.00028902804479,-0.0003685625793877,0.2,1,0.0003,5e-05
-3.08,0.0,921600,3820,450,241,256.0,0.0487401183727342,4490.0,-2.3574103e-09,0.0,7.0112e-05,0.4777552485466003,3.5946140997111795e-08,0.0026251324452459,-0.0004334177443524,0.2,1,0.0003,5e-05
-2.84,0.0,923648,3828,451,241,256.0,0.0227268179674865,4500.0,0.0,0.0,6.960000000000001e-05,0.7082715034484863,-4.719477146863937e-08,0.013421076349914,-0.0005143210124515,0.2,1,0.0003,5e-05
-2.56,0.0,925696,3836,452,241,256.0,0.0187478220958837,4510.0,0.0,0.0,6.9088e-05,0.0836329460144043,1.7310958355665206e-08,0.0024944357573986,-0.000397585848259,0.2,1,0.0003,5e-05
-2.63,0.0,927744,3845,453,241,256.0,0.011196044049393,4520.0,0.0,0.0,6.857600000000002e-05,0.7465826272964478,-2.5238841772079472e-08,0.006550352089107,-0.0004019539661385,0.2,1,0.0003,5e-05
-2.69,0.0,929792,3853,454,241,256.0,0.0816564210690558,4530.0,2.0612933e-05,0.00029296875,6.806399999999999e-05,0.519176721572876,-0.0006780060124583,0.0409436635673046,-0.0003810695001448,0.2,1,0.0003,5e-05
-2.71,0.0,931840,3861,455,241,256.0,0.0998576351397787,4540.0,0.0,0.0,6.7552e-05,0.5421836376190186,-9.953510016202927e-10,0.0303479060530662,-0.0003095265590673,0.2,1,0.0003,5e-05
-2.79,0.0,933888,3870,456,241,256.0,0.0668791758318093,4550.0,0.0,0.0,6.704e-05,0.4875536561012268,-3.8417056202888487e-10,0.0459048077464103,-0.0003248338540288,0.2,1,0.0003,5e-05
-2.83,0.0,935936,3878,457,241,256.0,0.0432921770165194,4560.0,-7.450581e-09,0.0,6.652799999999998e-05,0.7355427742004395,-1.0822259355336428e-08,0.017265124246478,-0.0003694972212542,0.2,1,0.0003,5e-05
-2.73,0.0,937984,3886,458,241,256.0,0.0300687002731137,4570.0,0.0,0.0,6.6016e-05,0.6126629114151001,2.21261871047318e-09,0.0002256546868011,-0.0003166815586155,0.2,1,0.0003,5e-05
-2.57,0.0,940032,3894,459,241,256.0,0.0582201108409208,4580.0,-2.910383e-11,0.0,6.550399999999999e-05,0.5697528719902039,-2.543674781918526e-09,0.0236869938671588,-0.0004264545856131,0.2,1,0.0003,5e-05
-2.47,0.0,942080,3903,460,241,256.0,0.0157212516860454,4590.0,0.0,0.0,6.4992e-05,0.4194540381431579,-2.1275627659633755e-08,0.0006696855998598,-0.0003204315831681,0.2,1,0.0003,5e-05
