time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_rew_mean,rollout/success_rate,rollout/ep_len_mean,train/learning_rate,train/loss,train/n_updates,rollout/exploration_rate,time/fps,phase,phase_learning_rate,phase_buffer_size
482,217257,852,-15.579999999999998,0.0,256.0,2e-05,0.0019866842776536,54289,0.05,450,4,1.9999999999999998e-05,50000
484,218281,856,-15.93,0.0,256.0,2e-05,0.0019493317231535,54545,0.05,450,4,1.9999999999999998e-05,50000
486,219305,860,-15.862,0.0,256.0,2e-05,0.0072469054721295,54801,0.05,450,4,1.9999999999999998e-05,50000
489,220329,864,-16.061999999999998,0.0,256.0,2e-05,0.0065531898289918,55057,0.05,450,4,1.9999999999999998e-05,50000
491,221353,868,-15.84,0.0,256.0,2e-05,0.0015741278184577,55313,0.05,450,4,1.9999999999999998e-05,50000
493,222377,872,-15.54,0.0,256.0,2e-05,0.0050518913194537,55569,0.05,450,4,1.9999999999999998e-05,50000
496,223401,876,-15.374,0.0,256.0,2e-05,0.0330325402319431,55825,0.05,450,4,1.9999999999999998e-05,50000
498,224425,880,-15.254000000000003,0.0,256.0,2e-05,0.0037327974569052,56081,0.05,450,4,1.9999999999999998e-05,50000
501,225449,884,-15.608,0.0,256.0,2e-05,0.0586354956030845,56337,0.05,449,4,1.9999999999999998e-05,50000
503,226473,888,-15.67,0.0,256.0,2e-05,0.0043241963721811,56593,0.05,449,4,1.9999999999999998e-05,50000
505,227497,892,-15.235999999999995,0.0,256.0,2e-05,0.0026133281644433,56849,0.05,449,4,1.9999999999999998e-05,50000
508,228521,896,-15.519999999999998,0.0,256.0,2e-05,0.0050871409475803,57105,0.05,449,4,1.9999999999999998e-05,50000
510,229545,900,-15.621999999999998,0.0,256.0,2e-05,0.0061490214429795,57361,0.05,449,4,1.9999999999999998e-05,50000
512,230569,904,-15.769999999999998,0.0,256.0,2e-05,0.027902215719223,57617,0.05,449,4,1.9999999999999998e-05,50000
515,231593,908,-15.662,0.0,256.0,2e-05,0.057060819119215,57873,0.05,449,4,1.9999999999999998e-05,50000
517,232617,912,-15.742,0.0,256.0,2e-05,0.0315273031592369,58129,0.05,449,4,1.9999999999999998e-05,50000
519,233641,916,-15.518000000000002,0.0,256.0,2e-05,0.004127750173211,58385,0.05,449,4,1.9999999999999998e-05,50000
522,234665,920,-15.274,0.0,256.0,2e-05,0.0072303405031561,58641,0.05,449,4,1.9999999999999998e-05,50000
524,235689,924,-14.964000000000004,0.0,256.0,2e-05,0.0042208419181406,58897,0.05,449,4,1.9999999999999998e-05,50000
527,236713,928,-14.864,0.0,256.0,2e-05,0.0055947708897292,59153,0.05,449,4,1.9999999999999998e-05,50000
529,237737,932,-14.926000000000002,0.0,256.0,2e-05,0.0294901356101036,59409,0.05,449,4,1.9999999999999998e-05,50000
531,238761,936,-14.951999999999998,0.0,256.0,2e-05,0.0308883022516965,59665,0.05,448,4,1.9999999999999998e-05,50000
534,239785,940,-14.589999999999998,0.0,256.0,2e-05,0.0036817837972193,59921,0.05,448,4,1.9999999999999998e-05,50000
536,240809,944,-14.384,0.0,256.0,2e-05,0.0548189952969551,60177,0.05,448,4,1.9999999999999998e-05,50000
538,241833,948,-14.473999999999998,0.0,256.0,2e-05,0.0030086508486419,60433,0.05,448,4,1.9999999999999998e-05,50000
541,242857,952,-14.876,0.0,256.0,2e-05,0.0047040055505931,60689,0.05,448,4,1.9999999999999998e-05,50000
543,243881,956,-14.471999999999998,0.0,256.0,2e-05,0.0539951138198375,60945,0.05,448,4,1.9999999999999998e-05,50000
546,244905,960,-14.750000000000002,0.0,256.0,2e-05,0.0336248129606246,61201,0.05,448,4,1.9999999999999998e-05,50000
548,245929,964,-14.583999999999998,0.0,256.0,2e-05,0.0059776389971375,61457,0.05,448,4,1.9999999999999998e-05,50000
551,246953,968,-14.778,0.0,256.0,2e-05,0.0037680913228541,61713,0.05,448,4,1.9999999999999998e-05,50000
553,247977,972,-14.594000000000005,0.0,256.0,2e-05,0.0382423810660839,61969,0.05,448,4,1.9999999999999998e-05,50000
555,249001,976,-14.89,0.0,256.0,2e-05,0.0309345629066228,62225,0.05,447,4,1.9999999999999998e-05,50000
