r,l,t,is_success,dead_loop_events,wall_collision_count
-1.0,256,355.20254,0.0,234.0,255.0
-1.0,256,356.143476,0.0,234.0,255.0
-1.0,256,357.086359,0.0,234.0,255.0
-3.0,256,358.544329,0.0,234.0,253.0
-3.0,256,359.480648,0.0,234.0,253.0
-1.0,256,360.429724,0.0,234.0,255.0
-1.0,256,361.375715,0.0,234.0,255.0
-13.0,256,362.323283,0.0,225.0,243.0
-5.0,256,363.260847,0.0,233.0,251.0
-7.0,256,364.20454,0.0,231.0,249.0
-3.0,256,365.145873,0.0,233.0,251.0
-1.0,256,366.600838,0.0,234.0,255.0
-1.0,256,367.553363,0.0,234.0,255.0
-3.0,256,368.499456,0.0,234.0,253.0
-9.0,256,369.445105,0.0,229.0,247.0
-1.0,256,370.38925,0.0,234.0,255.0
-1.0,256,371.334155,0.0,234.0,255.0
1.0,256,372.285462,0.0,234.0,255.0
-5.0,256,373.234332,0.0,233.0,251.0
-9.0,256,374.725188,0.0,229.0,247.0
-1.0,256,375.671959,0.0,234.0,255.0
-1.0,256,376.631737,0.0,234.0,255.0
-3.0,256,377.56981,0.0,233.0,251.0
-1.0,256,378.504702,0.0,234.0,255.0
1.0,256,379.45798,0.0,234.0,255.0
-3.0,256,380.404138,0.0,234.0,253.0
-1.0,256,381.363882,0.0,234.0,255.0
-1.0,256,382.84405,0.0,234.0,255.0
-5.0,256,383.788888,0.0,233.0,251.0
-3.0,256,384.745875,0.0,234.0,253.0
-1.0,256,385.690367,0.0,234.0,255.0
-1.0,256,386.627235,0.0,234.0,255.0
-1.0,256,387.563055,0.0,234.0,255.0
-1.0,256,388.49633,0.0,234.0,255.0
-5.0,256,389.438382,0.0,233.0,251.0
-1.0,256,390.921645,0.0,234.0,255.0
-3.0,256,391.853658,0.0,233.0,251.0
-1.0,256,392.796273,0.0,234.0,255.0
-7.0,256,393.740083,0.0,231.0,249.0
-1.0,256,394.682711,0.0,234.0,255.0
-1.0,256,395.618368,0.0,234.0,255.0
-1.0,256,396.563488,0.0,234.0,255.0
-5.0,256,397.506047,0.0,233.0,251.0
-1.0,256,398.969321,0.0,234.0,255.0
-3.0,256,399.915995,0.0,234.0,253.0
-3.0,256,400.857948,0.0,234.0,253.0
-1.0,256,401.793877,0.0,234.0,255.0
-3.0,256,402.736232,0.0,234.0,253.0
-2.0,256,403.684812,0.0,234.0,254.0
-1.0,256,404.621006,0.0,234.0,255.0
-1.0,256,405.568633,0.0,234.0,255.0
-1.0,256,407.030132,0.0,234.0,255.0
-1.0,256,407.973126,0.0,234.0,255.0
-7.0,256,408.921735,0.0,231.0,249.0
-1.0,256,409.864016,0.0,234.0,255.0
-1.0,256,410.808764,0.0,234.0,255.0
-7.0,256,411.751095,0.0,231.0,249.0
1.0,256,412.686284,0.0,234.0,255.0
-5.0,256,413.618108,0.0,233.0,251.0
-3.0,256,415.077288,0.0,234.0,253.0
-1.0,256,416.016768,0.0,234.0,255.0
-1.0,256,416.953891,0.0,234.0,255.0
-1.0,256,417.887928,0.0,234.0,255.0
-1.0,256,418.828356,0.0,234.0,255.0
-1.0,256,419.774114,0.0,234.0,255.0
-1.0,256,420.729122,0.0,234.0,255.0
-5.0,256,421.664915,0.0,233.0,251.0
-9.0,256,423.131073,0.0,229.0,247.0
-3.0,256,424.072133,0.0,234.0,253.0
-7.0,256,425.020294,0.0,231.0,249.0
-1.0,256,425.96942,0.0,234.0,255.0
-3.0,256,426.921686,0.0,234.0,253.0
-3.0,256,427.868132,0.0,233.0,251.0
-11.0,256,428.811902,0.0,227.0,245.0
-5.0,256,429.754116,0.0,233.0,251.0
-1.0,256,431.208865,0.0,234.0,255.0
-3.0,256,432.149272,0.0,234.0,253.0
-1.0,256,433.090061,0.0,234.0,253.0
-11.0,256,434.036084,0.0,227.0,245.0
-3.0,256,434.989437,0.0,234.0,253.0
-1.0,256,435.935117,0.0,234.0,255.0
-1.0,256,436.875933,0.0,234.0,255.0
-1.0,256,437.825035,0.0,234.0,255.0
-1.0,256,439.285377,0.0,234.0,255.0
-1.0,256,440.231344,0.0,234.0,255.0
1.0,256,441.178093,0.0,234.0,253.0
-3.0,256,442.112304,0.0,234.0,253.0
-5.0,256,443.071004,0.0,233.0,251.0
-1.0,256,444.014203,0.0,234.0,253.0
-1.0,256,444.96577,0.0,234.0,255.0
-1.0,256,445.913807,0.0,234.0,255.0
-5.0,256,447.374912,0.0,233.0,251.0
-1.0,256,448.323662,0.0,234.0,255.0
-1.0,256,449.274946,0.0,234.0,255.0
-3.0,256,450.214805,0.0,234.0,253.0
-1.0,256,451.169549,0.0,234.0,255.0
-1.0,256,452.108337,0.0,234.0,253.0
-5.0,256,453.046608,0.0,233.0,251.0
-5.0,256,453.99539,0.0,233.0,251.0
-1.0,256,455.456596,0.0,234.0,253.0
-7.0,256,456.395736,0.0,231.0,249.0
-3.0,256,457.340678,0.0,234.0,253.0
-3.0,256,458.287757,0.0,234.0,253.0
-3.0,256,459.234976,0.0,234.0,253.0
-1.0,256,460.179672,0.0,234.0,253.0
-1.0,256,461.122575,0.0,234.0,255.0
-3.0,256,462.070779,0.0,234.0,253.0
-1.0,256,463.902388,0.0,234.0,255.0
-3.0,256,464.941826,0.0,234.0,253.0
-1.0,256,466.609378,0.0,234.0,255.0
-1.0,256,467.661657,0.0,234.0,253.0
-1.0,256,468.791636,0.0,234.0,255.0
-1.0,256,469.805626,0.0,234.0,255.0
-1.0,256,470.835757,0.0,234.0,255.0
-3.0,256,471.824606,0.0,233.0,251.0
-1.0,256,473.37325,0.0,234.0,255.0
-3.0,256,474.38816,0.0,234.0,253.0
-1.0,256,475.401501,0.0,234.0,253.0
-1.0,256,476.375967,0.0,234.0,255.0
-1.0,256,477.381014,0.0,234.0,255.0
-5.0,256,478.385401,0.0,233.0,251.0
-1.0,256,479.393233,0.0,234.0,255.0
-3.0,256,480.384626,0.0,234.0,253.0
-5.0,256,481.96665,0.0,233.0,251.0
-5.0,256,482.975716,0.0,233.0,251.0
-3.0,256,484.075039,0.0,234.0,253.0
-1.0,256,485.170047,0.0,234.0,255.0
-1.0,256,486.308264,0.0,234.0,255.0
-7.0,256,487.314707,0.0,229.0,247.0
-1.0,256,488.299981,0.0,234.0,255.0
-3.0,256,489.270665,0.0,233.0,251.0
-1.0,256,490.988138,0.0,234.0,255.0
-5.0,256,492.104014,0.0,231.0,249.0
-3.0,256,493.11321,0.0,234.0,253.0
-3.0,256,494.251012,0.0,234.0,253.0
-5.0,256,495.28128,0.0,233.0,251.0
-3.0,256,496.254917,0.0,234.0,253.0
-1.0,256,497.247189,0.0,234.0,255.0
-7.0,256,498.28296,0.0,229.0,247.0
-1.0,256,499.827912,0.0,234.0,255.0
-1.0,256,500.825393,0.0,234.0,255.0
-1.0,256,501.810277,0.0,234.0,255.0
-1.0,256,502.809144,0.0,234.0,255.0
-1.0,256,503.804078,0.0,234.0,255.0
-13.0,256,504.798016,0.0,225.0,243.0
-3.0,256,505.791025,0.0,234.0,253.0
-1.0,256,506.775462,0.0,234.0,255.0
-1.0,256,508.331105,0.0,234.0,255.0
-6.0,256,509.323708,0.0,234.0,250.0
-3.0,256,510.316561,0.0,233.0,251.0
-3.0,256,511.325773,0.0,234.0,253.0
-1.0,256,512.402634,0.0,234.0,255.0
-7.0,256,513.44372,0.0,231.0,249.0
-1.0,256,514.495175,0.0,234.0,255.0
-5.0,256,515.456847,0.0,229.0,247.0
-1.0,256,517.00932,0.0,234.0,255.0
-1.0,256,518.003317,0.0,234.0,255.0
-1.0,256,519.010871,0.0,234.0,255.0
-11.0,256,520.029657,0.0,227.0,245.0
-1.0,256,521.030343,0.0,234.0,255.0
-5.0,256,522.017762,0.0,233.0,251.0
-1.0,256,523.000242,0.0,234.0,255.0
-11.0,256,524.065731,0.0,225.0,243.0
-5.0,256,525.629718,0.0,233.0,251.0
-3.0,256,526.63215,0.0,234.0,253.0
-3.0,256,527.64781,0.0,234.0,253.0
-3.0,256,528.642109,0.0,234.0,253.0
-1.0,256,529.617379,0.0,234.0,255.0
-1.0,256,530.620363,0.0,234.0,255.0
-3.0,256,531.631675,0.0,234.0,253.0
-1.0,256,532.660206,0.0,234.0,255.0
-5.0,256,534.222153,0.0,233.0,251.0
-3.0,256,535.23695,0.0,234.0,253.0
-1.0,256,536.241349,0.0,234.0,255.0
-3.0,256,537.258072,0.0,234.0,253.0
-1.0,256,538.255839,0.0,234.0,255.0
-1.0,256,539.259994,0.0,234.0,255.0
-3.0,256,540.264222,0.0,234.0,253.0
-1.0,256,541.267908,0.0,234.0,255.0
-3.0,256,542.816267,0.0,233.0,251.0
1.0,256,543.818442,0.0,234.0,255.0
-1.0,256,544.826925,0.0,234.0,255.0
-1.0,256,545.834837,0.0,234.0,255.0
-1.0,256,546.825639,0.0,234.0,255.0
-1.0,256,547.815223,0.0,234.0,255.0
-9.0,256,548.833844,0.0,225.0,243.0
-3.0,256,549.842258,0.0,234.0,253.0
-7.0,256,551.401122,0.0,231.0,249.0
-1.0,256,552.446625,0.0,234.0,255.0
-3.0,256,553.477807,0.0,234.0,253.0
-1.0,256,554.51529,0.0,234.0,255.0
-1.0,256,555.5225,0.0,234.0,255.0
-5.0,256,556.529075,0.0,233.0,251.0
-1.0,256,557.530512,0.0,234.0,255.0
-5.0,256,558.581795,0.0,231.0,249.0
-3.0,256,560.555424,0.0,234.0,253.0
-3.0,256,561.585562,0.0,234.0,253.0
-7.0,256,562.584185,0.0,231.0,249.0
-5.0,256,563.797278,0.0,233.0,251.0
-1.0,256,564.81484,0.0,234.0,255.0
-5.0,256,565.798973,0.0,233.0,251.0
-5.0,256,566.790267,0.0,233.0,251.0
-1.0,256,567.812556,0.0,234.0,255.0
-1.0,256,569.383559,0.0,234.0,255.0
-1.0,256,570.518351,0.0,234.0,255.0
-5.0,256,571.533628,0.0,233.0,251.0
-3.0,256,572.536035,0.0,234.0,253.0
-1.0,256,573.535301,0.0,234.0,255.0
-1.0,256,574.550578,0.0,234.0,255.0
-1.0,256,575.528479,0.0,234.0,255.0
-3.0,256,576.519753,0.0,234.0,253.0
-7.0,256,578.065404,0.0,231.0,249.0
-1.0,256,579.070383,0.0,234.0,255.0
-1.0,256,580.11326,0.0,234.0,255.0
-5.0,256,581.199971,0.0,233.0,251.0
-10.0,256,582.203678,0.0,229.0,244.0
1.0,256,583.226256,0.0,234.0,255.0
-1.0,256,584.224148,0.0,234.0,255.0
-3.0,256,585.296583,0.0,234.0,253.0
-3.0,256,586.885993,0.0,234.0,253.0
-1.0,256,587.885915,0.0,234.0,255.0
-7.0,256,588.883803,0.0,231.0,249.0
-1.0,256,589.891501,0.0,234.0,255.0
-3.0,256,590.883621,0.0,233.0,251.0
-1.0,256,591.891617,0.0,234.0,255.0
1.0,256,592.905151,0.0,234.0,255.0
-1.0,256,593.893163,0.0,234.0,255.0
-1.0,256,595.453854,0.0,234.0,255.0
