time/total_timesteps,train/entropy_loss,train/value_loss,train/policy_gradient_loss,train/n_updates,train/loss,phase
135168,-0.0008362274405953,0.0020131915921183,-8.227070793509485e-08,650.0,0.0024579004384577,1
137216,-0.0008163955448253,0.1992574177991627,-1.203734427690506e-08,660.0,0.1862873136997223,1
139264,-0.0008775260655966,0.2158993504508544,-1.7951242625713347e-08,670.0,0.0797079652547836,1
141312,-0.0008909898882848,0.405871642215061,-3.1077070161700254e-08,680.0,0.2070630639791488,1
143360,-0.0008563649796997,0.1136977701215073,-9.99134499579668e-08,690.0,0.0045287176035344,1
145408,-0.0008721633399545,0.1606245325492636,-7.241033017635345e-08,700.0,0.0017735013971105,1
147456,-0.0008816210422082,0.1705974437580152,6.344635039567947e-09,710.0,0.0007690416532568,1
149504,-0.0009483091278525,0.2211324282543501,-1.2805685400962828e-10,720.0,0.0095313163474202,1
151552,-0.0009124550881097,0.0316960899892819,4.3917680159211165e-08,730.0,0.1189880445599556,1
153600,-0.0009267268425901,0.1539838413096731,-6.672926247119904e-08,740.0,0.0915728136897087,1
155648,-0.0009491142183833,0.2324712901165185,-2.59426306001842e-06,750.0,0.0018489566864445,1
157696,-0.0007300359073269,0.0789777567595592,-0.0005811242648633,760.0,0.0013188399607315,1
159744,-0.0006629760930081,0.2100367018312681,9.051291272044182e-09,770.0,0.0804164335131645,1
161792,-0.000423830361251,0.011995719702827,-0.0009758983840583,780.0,0.0125251105055212,1
163840,-0.0003805848387855,0.0021942362646768,6.658956408500671e-08,790.0,0.0001681815192569,1
165888,-0.0003880103002302,0.0288308734569909,5.611218512058258e-09,800.0,0.0003908205253537,1
167936,-0.0003904090437572,0.2339503696362953,-1.1827796697616576e-08,810.0,0.0868494436144828,1
169984,-0.0003944146625144,0.0014560320128566,2.7328496798872948e-08,820.0,0.0008659697487019,1
172032,-0.0003996174302301,0.0015544247125603,-2.7788337320089342e-08,830.0,0.0001667059987084,1
174080,-0.0003983240883826,0.0006992456474677,3.553577698767185e-08,840.0,0.0006351628690026,1
176128,-0.0003961625578085,0.4733253009831969,-5.657784640789032e-09,850.0,0.0007423748611472,1
178176,-0.0004059379156387,0.0023409702997923,-2.3678876459598545e-08,860.0,0.002608798444271,1
180224,-0.0004139679753279,0.0027411848341898,-6.920890882611275e-09,870.0,0.0019526705145835,1
182272,-0.0004116429674468,0.3470323600253323,-1.6967533156275753e-08,880.0,0.1114860698580741,1
184320,-0.0003263170652644,0.3087757884699386,-0.0001615150598809,890.0,0.3139751255512237,1
186368,-0.0002847700201527,0.3241287164506502,-1.8149148672819135e-08,900.0,0.1169556677341461,1
188416,-0.0002896453741414,0.0365116275384934,2.8754584491252902e-09,910.0,0.0013705462915822,1
190464,-0.0002905391334934,0.0316717955971398,-2.3073516786098482e-08,920.0,0.0002823492395691,1
192512,-0.0002946837990748,0.0343821443042543,5.238689482212067e-10,930.0,0.001744350651279,1
194560,-0.0003106654592556,0.0793826501831063,-9.301584213972092e-09,940.0,0.126087948679924,1
196608,-0.000316834512705,0.2133765447637415,-1.157168298959732e-08,950.0,0.0062539400532841,1
198656,-0.0003037497321201,0.0016743488546126,-1.3463431969285012e-08,960.0,0.0010815317509695,1
200704,-0.0003184073062584,0.0028114322378314,2.5844201445579532e-09,970.0,0.003713239217177,1
202752,-0.000327608801308,0.1585118478891672,1.7846468836069112e-08,980.0,0.0601473450660705,1
204800,-0.0003329379378556,0.0639993564221185,1.834705471992493e-08,990.0,0.1217062622308731,1
206848,-0.0003158874897053,0.0013354714282741,7.724156603217124e-09,1000.0,0.0018131010001525,1
208896,-0.0003189048122294,0.0021884631269358,-7.07106664776802e-08,1010.0,0.0015990087995305,1
210944,-0.0003219390157028,0.0329693926047184,1.1298106983304023e-08,1020.0,0.0002605365298222,1
212992,-0.0003281542325566,0.0329445122806419,-5.2020186558365824e-08,1030.0,0.0010325068142265,1
215040,-0.0003302405100839,0.0303620160451828,-7.087946869432926e-08,1040.0,0.0022981043439358,1
217088,-0.0001936545406351,0.0631359430270094,-0.0007318731513805,1050.0,0.0022490038536489,1
219136,-0.00016753323398,0.1078742605674051,-4.062894731760025e-09,1060.0,0.0004026816168334,1
221184,-0.0001694281336312,0.0544633284852352,-6.271875463426113e-09,1070.0,0.0210805516690015,1
223232,-0.0001699212592939,0.0044737748874695,7.435446605086327e-08,1080.0,0.0051202424801886,1
225280,-0.0001705864062387,0.203204882510181,-4.7089997678995136e-09,1090.0,0.2293043136596679,1
227328,-0.0001744984818287,0.1574350708824567,-5.5122654885053645e-09,1100.0,0.1039939746260643,1
229376,-0.0001930339714817,0.0326089764283096,-1.1757947504520416e-08,1110.0,0.1153271347284317,1
231424,-0.0001756472564011,0.2067077668856882,2.2351741790771484e-09,1120.0,0.0938034951686859,1
233472,-0.0001747746448018,0.4850489630844095,-1.979060471057892e-09,1130.0,0.7740767002105713,1
235520,-0.0001757237590936,0.1532878596524824,1.1106021702289582e-08,1140.0,0.0036020446568727,1
237568,-0.0001767019255566,0.1179768099653301,-4.48198989033699e-09,1150.0,0.0934340879321098,1
239616,-0.0001765304647051,0.0627488313875801,3.7834979593753815e-10,1160.0,0.0017928816378116,1
241664,-0.0001801803198759,0.0006255001639914,2.265442162752151e-08,1170.0,0.0001206481902045,1
243712,-0.0001827268124543,0.002823375677508,1.3282988220453262e-08,1180.0,0.000134452333441,1
245760,-0.0001821042656956,0.1352455972150892,-4.598405212163925e-09,1190.0,0.0003988064418081,1
247808,-0.0001368300087051,0.1623422649048734,-0.0001877162663731,1200.0,0.0133839510381221,1
249856,-0.0001226206750288,0.0319438524741428,-6.926711648702622e-10,1210.0,0.0010273247025907,1
251904,-0.0001202330376145,0.0202853757371485,-4.9977097660303124e-08,1220.0,0.0219112113118171,1
253952,-0.0001227950797328,0.145462031570787,-1.8510036170482634e-09,1230.0,0.0028357848059386,1
256000,-0.0001213996115438,0.0348805280367741,3.0267983675003053e-10,1240.0,0.1183758750557899,1
258048,-0.0001245445149834,0.3391339869687726,-1.792795956134796e-09,1250.0,0.1140915378928184,1
260096,-0.0001243234270077,0.1153071405293303,-9.313225746154783e-10,1260.0,0.1240010559558868,1
262144,-0.0001260007255041,0.1206225758733126,2.5611370801925656e-10,1270.0,0.0943612232804298,1
264192,-0.0001252377256605,0.300216049379378,1.0011717677116394e-09,1280.0,0.2077474594116211,1
266240,-0.0001246446310688,0.8823165775975212,-1.6303965821862222e-08,1290.0,0.4775492548942566,1
268288,-0.0001266820254386,0.6390887822606601,2.689193934202194e-09,1300.0,0.0684866607189178,1
270336,-0.0001268810328838,0.0295859340150855,9.371433407068251e-10,1310.0,0.0020993666257709,1
272384,-0.0001277468018088,0.1904541014519054,-6.4494088292121886e-09,1320.0,0.232284739613533,1
274432,-0.0001300143452681,0.0432597313614678,-6.452319212257862e-08,1330.0,0.0015405841404572,1
276480,-0.0001278249785173,0.2959241393007687,-3.739260137081146e-08,1340.0,0.1982461512088775,1
278528,-0.0001290600579523,0.0571245900384383,3.707828000187874e-09,1350.0,0.0026475144550204,1
280576,-0.0001375247815303,0.1506990707574004,2.1653249859809873e-09,1360.0,0.0003808655019383,1
282624,-0.0001350975155219,0.0241295809115399,3.492459654808044e-09,1370.0,0.0005761385546065,1
284672,-0.0001314229793933,0.4103944169981332,5.727633833885193e-09,1380.0,0.1739495247602462,1
286720,-0.0001309753217356,0.0933296643768699,-1.6880221664905548e-10,1390.0,0.0009096711291931,1
288768,-0.0001328760145042,0.0638542512591811,-3.6437995731830598e-09,1400.0,0.0012522045290097,1
290816,-0.0001328261312664,0.0040186969468777,-4.3236650526523594e-08,1410.0,0.0009330163011327,1
292864,-0.0001375062354782,0.0044263401323405,-1.7118873074650764e-07,1420.0,0.0013663452118635,1
294912,-0.0001324860064414,0.2337636175740044,-2.310844138264656e-09,1430.0,0.0008397588972002,1
296960,-0.0001349611087789,0.0947054281728924,-8.905772119760513e-10,1440.0,0.0371618270874023,1
299008,-0.0001439058480173,0.085616317208769,3.288732841610908e-09,1450.0,0.080748327076435,1
301056,-9.462875805184012e-05,0.4978903709998121,-0.0002417493727989,1460.0,-0.0037279597017914,1
303104,-7.728153177595231e-05,0.0859445975260314,-1.3387762010097503e-10,1470.0,0.0079077733680605,1
305152,-7.873421163822059e-05,0.0125420206784838,-1.8335413187742231e-09,1480.0,0.0023071074392646,1
307200,-7.824421127224923e-05,0.0192036938742603,1.2689270079135895e-09,1490.0,0.0629697069525718,1
309248,-7.612319250256405e-05,0.1648563251859741,2.508750185370445e-09,1500.0,0.0015243331436067,1
311296,-7.729748613201081e-05,0.2724852762272348,1.4551915228366852e-10,1510.0,0.0724661499261856,1
313344,-7.734156470178278e-05,0.0744101480253448,3.1141098588705063e-09,1520.0,0.1017843261361122,1
315392,-7.714965086051962e-05,0.0774411851707554,2.450542524456978e-09,1530.0,0.0013202489353716,1
317440,-8.017695008675219e-05,0.6192502077145037,6.635673344135285e-10,1540.0,0.0045397905632853,1
319488,-7.832855535525596e-05,0.0252054253236565,-2.078013494610786e-09,1550.0,0.0010472589638084,1
321536,-7.860279001761227e-05,0.0210607269735191,8.614733815193177e-10,1560.0,0.0003977089072577,1
323584,-7.887680158091825e-05,0.0466478094967897,-1.3475073501467702e-09,1570.0,0.0830315127968788,1
325632,-7.896147035353351e-05,0.1311251142833498,1.5774276107549667e-08,1580.0,0.0028135478496551,1
327680,-8.042981971811969e-05,0.009173684788584,-1.5017576515674591e-09,1590.0,0.0080021601170301,1
329728,-7.9975589960668e-05,0.0013931116998719,-3.93774826079607e-08,1600.0,0.0001165677749668,1
331776,-8.0853486815613e-05,0.3181669064855669,0.0,1610.0,0.2330678254365921,1
333824,-8.227938815252855e-05,0.0306201290870376,-4.4424086809158334e-08,1620.0,0.1184858977794647,1
