time/fps,rollout/ep_len_mean,train/learning_rate,rollout/exploration_rate,train/loss,train/n_updates,rollout/ep_rew_mean,rollout/success_rate,time/total_timesteps,time/time_elapsed,time/episodes,phase,phase_learning_rate,phase_buffer_size
523,256.0,2e-05,0.3579520000000002,0.0225600153207778,8422,-134.54,0.0,33792,64,132,4,1.9999999999999998e-05,50000
518,256.0,2e-05,0.3384959999999998,0.0258913673460483,8678,-130.99,0.0,34816,67,136,4,1.9999999999999998e-05,50000
516,256.0,2e-05,0.3190400000000004,0.0338407158851623,8934,-127.72,0.0,35840,69,140,4,1.9999999999999998e-05,50000
514,256.0,2e-05,0.2995839999999999,0.0290737580507993,9190,-123.8,0.0,36864,71,144,4,1.9999999999999998e-05,50000
512,256.0,2e-05,0.280128,0.0264825411140918,9446,-119.94,0.0,37888,73,148,4,1.9999999999999998e-05,50000
511,256.0,2e-05,0.260672,0.0231974776834249,9702,-116.16,0.0,38912,76,152,4,1.9999999999999998e-05,50000
505,256.0,2e-05,0.2412160000000001,0.0298155732452869,9958,-112.21,0.0,39936,78,156,4,1.9999999999999998e-05,50000
504,256.0,2e-05,0.2217600000000001,0.0317506864666938,10214,-107.73,0.0,40960,81,160,4,1.9999999999999998e-05,50000
502,256.0,2e-05,0.2023040000000002,0.019849894568324,10470,-103.49,0.0,41984,83,164,4,1.9999999999999998e-05,50000
500,256.0,2e-05,0.1828480000000003,0.0238735266029834,10726,-99.28,0.0,43008,86,168,4,1.9999999999999998e-05,50000
498,256.0,2e-05,0.1633919999999998,0.0231252871453762,10982,-95.21,0.0,44032,88,172,4,1.9999999999999998e-05,50000
497,256.0,2e-05,0.1439360000000002,0.0273295454680919,11238,-90.46,0.0,45056,90,176,4,1.9999999999999998e-05,50000
495,256.0,2e-05,0.1244799999999998,0.0201956890523433,11494,-85.88,0.0,46080,92,180,4,1.9999999999999998e-05,50000
494,256.0,2e-05,0.1050239999999999,0.0180910844355821,11750,-81.32,0.0,47104,95,184,4,1.9999999999999998e-05,50000
492,256.0,2e-05,0.0855679999999999,0.0278263669461011,12006,-76.76,0.0,48128,97,188,4,1.9999999999999998e-05,50000
491,256.0,2e-05,0.066112,0.0188148580491542,12262,-72.91,0.0,49152,100,192,4,1.9999999999999998e-05,50000
489,256.0,2e-05,0.05,0.0260187946259975,12518,-68.64,0.0,50176,102,196,4,1.9999999999999998e-05,50000
487,256.0,2e-05,0.05,0.0260844752192497,12774,-64.39,0.0,51200,104,200,4,1.9999999999999998e-05,50000
486,256.0,2e-05,0.05,0.0210529547184705,13030,-60.44,0.0,52224,107,204,4,1.9999999999999998e-05,50000
484,256.0,2e-05,0.05,0.0204492527991533,13286,-56.21,0.0,53248,109,208,4,1.9999999999999998e-05,50000
482,256.0,2e-05,0.05,0.0168065261095762,13542,-52.34,0.0,54272,112,212,4,1.9999999999999998e-05,50000
481,256.0,2e-05,0.05,0.0168447326868772,13798,-48.78,0.0,55296,114,216,4,1.9999999999999998e-05,50000
480,256.0,2e-05,0.05,0.0149897746741771,14054,-45.22,0.0,56320,117,220,4,1.9999999999999998e-05,50000
480,256.0,2e-05,0.05,0.0165721401572227,14310,-41.99,0.0,57344,119,224,4,1.9999999999999998e-05,50000
479,256.0,2e-05,0.05,0.0225167889147996,14566,-38.72,0.0,58368,121,228,4,1.9999999999999998e-05,50000
478,256.0,2e-05,0.05,0.0094444639980793,14822,-35.7,0.0,59392,124,232,4,1.9999999999999998e-05,50000
477,256.0,2e-05,0.05,0.0130820609629154,15078,-32.58,0.0,60416,126,236,4,1.9999999999999998e-05,50000
476,256.0,2e-05,0.05,0.0132912220433354,15334,-29.75,0.0,61440,128,240,4,1.9999999999999998e-05,50000
475,256.0,2e-05,0.05,0.0091602336615324,15590,-27.38,0.0,62464,131,244,4,1.9999999999999998e-05,50000
475,256.0,2e-05,0.05,0.0102523174136877,15846,-25.09,0.0,63488,133,248,4,1.9999999999999998e-05,50000
474,256.0,2e-05,0.05,0.00836175493896,16102,-23.13,0.0,64512,135,252,4,1.9999999999999998e-05,50000
473,256.0,2e-05,0.05,0.0097793424502015,16358,-21.34,0.0,65536,138,256,4,1.9999999999999998e-05,50000
473,256.0,2e-05,0.05,0.0057459287345409,16614,-19.79,0.0,66560,140,260,4,1.9999999999999998e-05,50000
472,256.0,2e-05,0.05,0.0081278923898935,16870,-18.29,0.0,67584,143,264,4,1.9999999999999998e-05,50000
471,256.0,2e-05,0.05,0.0093834837898612,17126,-17.04,0.0,68608,145,268,4,1.9999999999999998e-05,50000
471,256.0,2e-05,0.05,0.010863265953958,17382,-15.6,0.0,69632,147,272,4,1.9999999999999998e-05,50000
470,256.0,2e-05,0.05,0.0068411054089665,17638,-14.78,0.0,70656,150,276,4,1.9999999999999998e-05,50000
470,256.0,2e-05,0.05,0.0063199172727763,17894,-14.02,0.0,71680,152,280,4,1.9999999999999998e-05,50000
469,256.0,2e-05,0.05,0.0051975543610751,18150,-13.7,0.0,72704,154,284,4,1.9999999999999998e-05,50000
469,256.0,2e-05,0.05,0.0060686767101287,18406,-13.47,0.0,73728,157,288,4,1.9999999999999998e-05,50000
468,256.0,2e-05,0.05,0.0058240247890353,18662,-13.06,0.0,74752,159,292,4,1.9999999999999998e-05,50000
468,256.0,2e-05,0.05,0.0030088783241808,18918,-12.83,0.0,75776,161,296,4,1.9999999999999998e-05,50000
467,256.0,2e-05,0.05,0.0026670733932405,19174,-12.78,0.0,76800,164,300,4,1.9999999999999998e-05,50000
467,256.0,2e-05,0.05,0.0030856155790388,19430,-12.77,0.0,77824,166,304,4,1.9999999999999998e-05,50000
466,256.0,2e-05,0.05,0.0021591421682387,19686,-12.65,0.0,78848,168,308,4,1.9999999999999998e-05,50000
466,256.0,2e-05,0.05,0.0021140500903129,19942,-12.44,0.0,79872,171,312,4,1.9999999999999998e-05,50000
465,256.0,2e-05,0.05,0.0025058006867766,20198,-12.38,0.0,80896,173,316,4,1.9999999999999998e-05,50000
465,256.0,2e-05,0.05,0.0018413731595501,20454,-12.51,0.0,81920,176,320,4,1.9999999999999998e-05,50000
464,256.0,2e-05,0.05,0.0013877877499908,20710,-12.45,0.0,82944,178,324,4,1.9999999999999998e-05,50000
464,256.0,2e-05,0.05,0.0011902234982699,20966,-12.56,0.0,83968,180,328,4,1.9999999999999998e-05,50000
464,256.0,2e-05,0.05,0.0004057550686411,21222,-12.52,0.0,84992,183,332,4,1.9999999999999998e-05,50000
463,256.0,2e-05,0.05,0.0005256222793832,21478,-12.53,0.0,86016,185,336,4,1.9999999999999998e-05,50000
463,256.0,2e-05,0.05,0.0012262067757546,21734,-12.53,0.0,87040,187,340,4,1.9999999999999998e-05,50000
462,256.0,2e-05,0.05,0.000798994617071,21990,-12.56,0.0,88064,190,344,4,1.9999999999999998e-05,50000
462,256.0,2e-05,0.05,0.0002789333811961,22246,-12.57,0.0,89088,192,348,4,1.9999999999999998e-05,50000
462,256.0,2e-05,0.05,0.000464271637611,22502,-12.41,0.0,90112,194,352,4,1.9999999999999998e-05,50000
461,256.0,2e-05,0.05,0.0003256505297031,22758,-12.51,0.0,91136,197,356,4,1.9999999999999998e-05,50000
461,256.0,2e-05,0.05,0.000337034871336,23014,-12.52,0.0,92160,199,360,4,1.9999999999999998e-05,50000
461,256.0,2e-05,0.05,0.0001660173584241,23270,-12.59,0.0,93184,202,364,4,1.9999999999999998e-05,50000
459,256.0,2e-05,0.05,0.0002930280170403,23526,-12.41,0.0,94208,205,368,4,1.9999999999999998e-05,50000
459,256.0,2e-05,0.05,8.360703941434622e-05,23782,-12.41,0.0,95232,207,372,4,1.9999999999999998e-05,50000
458,256.0,2e-05,0.05,0.0005920128896832,24038,-12.31,0.0,96256,209,376,4,1.9999999999999998e-05,50000
458,256.0,2e-05,0.05,0.0001022920623654,24294,-12.23,0.0,97280,212,380,4,1.9999999999999998e-05,50000
458,256.0,2e-05,0.05,0.000991202192381,24550,-12.13,0.0,98304,214,384,4,1.9999999999999998e-05,50000
457,256.0,2e-05,0.05,0.000133655135869,24806,-12.02,0.0,99328,216,388,4,1.9999999999999998e-05,50000
457,256.0,2e-05,0.05,0.0001405333750881,25062,-12.12,0.0,100352,219,392,4,1.9999999999999998e-05,50000
457,256.0,2e-05,0.05,8.103666186798364e-05,25318,-12.31,0.0,101376,221,396,4,1.9999999999999998e-05,50000
456,256.0,2e-05,0.05,0.0010685932356864,25574,-12.36,0.0,102400,224,400,4,1.9999999999999998e-05,50000
456,256.0,2e-05,0.05,7.028294930933043e-05,25830,-12.36,0.0,103424,226,404,4,1.9999999999999998e-05,50000
456,256.0,2e-05,0.05,0.0001982619578484,26086,-12.26,0.0,104448,228,408,4,1.9999999999999998e-05,50000
456,256.0,2e-05,0.05,0.000311013427563,26342,-12.26,0.0,105472,231,412,4,1.9999999999999998e-05,50000
455,256.0,2e-05,0.05,0.0008948298636823,26598,-12.43,0.0,106496,233,416,4,1.9999999999999998e-05,50000
455,256.0,2e-05,0.05,0.0010792232351377,26854,-12.56,0.0,107520,236,420,4,1.9999999999999998e-05,50000
455,256.0,2e-05,0.05,7.83854047767818e-05,27110,-12.7,0.0,108544,238,424,4,1.9999999999999998e-05,50000
454,256.0,2e-05,0.05,5.471315307659097e-05,27366,-12.81,0.0,109568,240,428,4,1.9999999999999998e-05,50000
454,256.0,2e-05,0.05,0.0023517636582255,27622,-12.89,0.0,110592,243,432,4,1.9999999999999998e-05,50000
454,256.0,2e-05,0.05,0.0001163381821243,27878,-13.01,0.0,111616,245,436,4,1.9999999999999998e-05,50000
454,256.0,2e-05,0.05,0.0008540682611055,28134,-12.82,0.0,112640,247,440,4,1.9999999999999998e-05,50000
453,256.0,2e-05,0.05,7.86609307397157e-05,28390,-12.78,0.0,113664,250,444,4,1.9999999999999998e-05,50000
453,256.0,2e-05,0.05,0.0001055574030033,28646,-12.71,0.0,114688,252,448,4,1.9999999999999998e-05,50000
453,256.0,2e-05,0.05,0.0056189014576375,28902,-12.82,0.0,115712,255,452,4,1.9999999999999998e-05,50000
452,256.0,2e-05,0.05,2.2965919924899936e-05,29158,-12.87,0.0,116736,258,456,4,1.9999999999999998e-05,50000
451,256.0,2e-05,0.05,0.001436578691937,29414,-12.68,0.0,117760,260,460,4,1.9999999999999998e-05,50000
451,256.0,2e-05,0.05,6.218642374733463e-05,29670,-12.75,0.0,118784,263,464,4,1.9999999999999998e-05,50000
450,256.0,2e-05,0.05,0.0001103505201172,29926,-12.83,0.0,119808,265,468,4,1.9999999999999998e-05,50000
450,256.0,2e-05,0.05,2.343351297895424e-05,30182,-12.93,0.0,120832,268,472,4,1.9999999999999998e-05,50000
450,256.0,2e-05,0.05,7.302915037143975e-05,30438,-12.77,0.0,121856,270,476,4,1.9999999999999998e-05,50000
449,256.0,2e-05,0.05,1.4095097867539153e-05,30694,-12.63,0.0,122880,273,480,4,1.9999999999999998e-05,50000
449,256.0,2e-05,0.05,0.0001013280998449,30950,-12.5,0.0,123904,275,484,4,1.9999999999999998e-05,50000
449,256.0,2e-05,0.05,0.0003634933673311,31206,-12.41,0.0,124928,278,488,4,1.9999999999999998e-05,50000
449,256.0,2e-05,0.05,0.0048418981023132,31462,-12.44,0.0,125952,280,492,4,1.9999999999999998e-05,50000
448,256.0,2e-05,0.05,0.0003618001937866,31718,-12.33,0.0,126976,283,496,4,1.9999999999999998e-05,50000
447,256.0,2e-05,0.05,1.5163667740125676e-05,31974,-12.25,0.0,128000,285,500,4,1.9999999999999998e-05,50000
447,256.0,2e-05,0.05,0.0001315657136728,32230,-12.16,0.0,129024,288,504,4,1.9999999999999998e-05,50000
447,256.0,2e-05,0.05,0.0001361489848932,32486,-12.44,0.0,130048,290,508,4,1.9999999999999998e-05,50000
447,256.0,2e-05,0.05,0.0005932053318247,32742,-12.46,0.0,131072,293,512,4,1.9999999999999998e-05,50000
447,256.0,2e-05,0.05,2.70505843218416e-05,32998,-12.36,0.0,132096,295,516,4,1.9999999999999998e-05,50000
447,256.0,2e-05,0.05,0.0001123206457123,33254,-12.3,0.0,133120,297,520,4,1.9999999999999998e-05,50000
446,256.0,2e-05,0.05,8.916936349123716e-05,33510,-12.3,0.0,134144,300,524,4,1.9999999999999998e-05,50000
446,256.0,2e-05,0.05,8.105917368084192e-05,33766,-12.22,0.0,135168,302,528,4,1.9999999999999998e-05,50000
446,256.0,2e-05,0.05,6.729586311848834e-05,34022,-12.09,0.0,136192,304,532,4,1.9999999999999998e-05,50000
446,256.0,2e-05,0.05,2.1303509129211307e-05,34278,-11.95,0.0,137216,307,536,4,1.9999999999999998e-05,50000
446,256.0,2e-05,0.05,0.000516946427524,34534,-12.07,0.0,138240,309,540,4,1.9999999999999998e-05,50000
445,256.0,2e-05,0.05,0.0003039570583496,34790,-12.04,0.0,139264,312,544,4,1.9999999999999998e-05,50000
445,256.0,2e-05,0.05,0.000159221526701,35046,-12.15,0.0,140288,314,548,4,1.9999999999999998e-05,50000
445,256.0,2e-05,0.05,0.0003174833254888,35302,-12.19,0.0,141312,317,552,4,1.9999999999999998e-05,50000
445,256.0,2e-05,0.05,5.0567774451337755e-05,35558,-12.06,0.0,142336,319,556,4,1.9999999999999998e-05,50000
444,256.0,2e-05,0.05,1.7336180462734774e-05,35814,-12.08,0.0,143360,322,560,4,1.9999999999999998e-05,50000
444,256.0,2e-05,0.05,0.0002574777463451,36070,-11.95,0.0,144384,325,564,4,1.9999999999999998e-05,50000
443,256.0,2e-05,0.05,5.5443546443711966e-05,36326,-12.0,0.0,145408,327,568,4,1.9999999999999998e-05,50000
443,256.0,2e-05,0.05,7.124789408408105e-05,36582,-11.88,0.0,146432,329,572,4,1.9999999999999998e-05,50000
443,256.0,2e-05,0.05,0.000398215779569,36838,-12.21,0.0,147456,332,576,4,1.9999999999999998e-05,50000
443,256.0,2e-05,0.05,5.06465912621934e-05,37094,-12.37,0.0,148480,334,580,4,1.9999999999999998e-05,50000
442,256.0,2e-05,0.05,0.0003276923089288,37350,-12.43,0.0,149504,337,584,4,1.9999999999999998e-05,50000
442,256.0,2e-05,0.05,5.4804575484013185e-05,37606,-12.52,0.0,150528,340,588,4,1.9999999999999998e-05,50000
442,256.0,2e-05,0.05,3.181844294886105e-05,37862,-12.39,0.0,151552,342,592,4,1.9999999999999998e-05,50000
441,256.0,2e-05,0.05,5.638709262711927e-05,38118,-12.3,0.0,152576,345,596,4,1.9999999999999998e-05,50000
441,256.0,2e-05,0.05,0.0001991445460589,38374,-12.49,0.0,153600,347,600,4,1.9999999999999998e-05,50000
441,256.0,2e-05,0.05,0.0001646534801693,38630,-12.71,0.0,154624,350,604,4,1.9999999999999998e-05,50000
441,256.0,2e-05,0.05,0.0005853046313859,38886,-12.45,0.0,155648,352,608,4,1.9999999999999998e-05,50000
440,256.0,2e-05,0.05,0.0002118820266332,39142,-12.49,0.0,156672,355,612,4,1.9999999999999998e-05,50000
440,256.0,2e-05,0.05,5.714579310733825e-05,39398,-12.57,0.0,157696,357,616,4,1.9999999999999998e-05,50000
440,256.0,2e-05,0.05,0.0003017932758666,39654,-12.44,0.0,158720,360,620,4,1.9999999999999998e-05,50000
440,256.0,2e-05,0.05,0.0001216436212416,39910,-12.53,0.0,159744,362,624,4,1.9999999999999998e-05,50000
440,256.0,2e-05,0.05,0.0002707731910049,40166,-12.66,0.0,160768,365,628,4,1.9999999999999998e-05,50000
440,256.0,2e-05,0.05,4.8820314987096936e-05,40422,-12.72,0.0,161792,367,632,4,1.9999999999999998e-05,50000
440,256.0,2e-05,0.05,0.000289786607027,40678,-12.81,0.0,162816,369,636,4,1.9999999999999998e-05,50000
439,256.0,2e-05,0.05,0.0001538873184472,40934,-12.76,0.0,163840,372,640,4,1.9999999999999998e-05,50000
439,256.0,2e-05,0.05,0.0001091162121156,41190,-12.74,0.0,164864,374,644,4,1.9999999999999998e-05,50000
439,256.0,2e-05,0.05,3.02484113490209e-05,41446,-12.69,0.0,165888,377,648,4,1.9999999999999998e-05,50000
438,256.0,2e-05,0.05,4.813105988432653e-05,41702,-12.51,0.0,166912,380,652,4,1.9999999999999998e-05,50000
438,256.0,2e-05,0.05,0.0001285952166654,41958,-12.63,0.0,167936,382,656,4,1.9999999999999998e-05,50000
438,256.0,2e-05,0.05,3.173934601363726e-05,42214,-12.92,0.0,168960,385,660,4,1.9999999999999998e-05,50000
437,256.0,2e-05,0.05,5.223284097155556e-05,42470,-12.84,0.0,169984,388,664,4,1.9999999999999998e-05,50000
437,256.0,2e-05,0.05,3.1817005947232246e-05,42726,-12.92,0.0,171008,390,668,4,1.9999999999999998e-05,50000
437,256.0,2e-05,0.05,6.0451766330515966e-05,42982,-12.97,0.0,172032,393,672,4,1.9999999999999998e-05,50000
437,256.0,2e-05,0.05,8.437893120571971e-05,43238,-12.74,0.0,173056,395,676,4,1.9999999999999998e-05,50000
436,256.0,2e-05,0.05,7.348774670390412e-05,43494,-12.55,0.0,174080,398,680,4,1.9999999999999998e-05,50000
436,256.0,2e-05,0.05,0.0001324071490671,43750,-12.53,0.0,175104,401,684,4,1.9999999999999998e-05,50000
436,256.0,2e-05,0.05,0.0036567384377121,44006,-12.47,0.0,176128,403,688,4,1.9999999999999998e-05,50000
436,256.0,2e-05,0.05,1.6706340829841793e-05,44262,-12.81,0.0,177152,406,692,4,1.9999999999999998e-05,50000
436,256.0,2e-05,0.05,2.7516967747942545e-05,44518,-13.0,0.0,178176,408,696,4,1.9999999999999998e-05,50000
436,256.0,2e-05,0.05,0.0010729760397225,44774,-12.85,0.0,179200,410,700,4,1.9999999999999998e-05,50000
436,256.0,2e-05,0.05,2.0436451450223103e-05,45030,-12.76,0.0,180224,413,704,4,1.9999999999999998e-05,50000
435,256.0,2e-05,0.05,4.2137628042837605e-05,45286,-12.87,0.0,181248,415,708,4,1.9999999999999998e-05,50000
435,256.0,2e-05,0.05,0.0001005283629638,45542,-12.87,0.0,182272,418,712,4,1.9999999999999998e-05,50000
435,256.0,2e-05,0.05,4.155952774453908e-05,45798,-12.85,0.0,183296,420,716,4,1.9999999999999998e-05,50000
435,256.0,2e-05,0.05,0.0010699715930968,46054,-12.95,0.0,184320,423,720,4,1.9999999999999998e-05,50000
435,256.0,2e-05,0.05,3.1428338843397796e-05,46310,-12.69,0.0,185344,425,724,4,1.9999999999999998e-05,50000
434,256.0,2e-05,0.05,3.155314698233269e-05,46566,-12.41,0.0,186368,428,728,4,1.9999999999999998e-05,50000
434,256.0,2e-05,0.05,0.0003737156221177,46822,-12.4,0.0,187392,431,732,4,1.9999999999999998e-05,50000
434,256.0,2e-05,0.05,1.514154519099975e-05,47078,-12.46,0.0,188416,433,736,4,1.9999999999999998e-05,50000
434,256.0,2e-05,0.05,6.55863041174598e-05,47334,-12.4,0.0,189440,435,740,4,1.9999999999999998e-05,50000
434,256.0,2e-05,0.05,0.0001371794787701,47590,-12.46,0.0,190464,438,744,4,1.9999999999999998e-05,50000
434,256.0,2e-05,0.05,1.2241333024576306e-05,47846,-12.39,0.0,191488,440,748,4,1.9999999999999998e-05,50000
434,256.0,2e-05,0.05,3.2792409911053255e-05,48102,-12.7,0.0,192512,443,752,4,1.9999999999999998e-05,50000
434,256.0,2e-05,0.05,0.0001671968348091,48358,-12.72,0.0,193536,445,756,4,1.9999999999999998e-05,50000
434,256.0,2e-05,0.05,0.0012973840348422,48614,-12.71,0.0,194560,448,760,4,1.9999999999999998e-05,50000
434,256.0,2e-05,0.05,0.0001662807771936,48870,-12.68,0.0,195584,450,764,4,1.9999999999999998e-05,50000
434,256.0,2e-05,0.05,0.0001138330917456,49126,-12.76,0.0,196608,452,768,4,1.9999999999999998e-05,50000
434,256.0,2e-05,0.05,8.819389040581882e-05,49382,-12.6,0.0,197632,455,772,4,1.9999999999999998e-05,50000
433,256.0,2e-05,0.05,0.0013510771095752,49638,-12.65,0.0,198656,457,776,4,1.9999999999999998e-05,50000
433,256.0,2e-05,0.05,7.13435365469195e-05,49894,-12.85,0.0,199680,460,780,4,1.9999999999999998e-05,50000
433,256.0,2e-05,0.05,2.406765997875482e-05,50150,-12.93,0.0,200704,462,784,4,1.9999999999999998e-05,50000
433,256.0,2e-05,0.05,6.859665154479444e-05,50406,-13.05,0.0,201728,465,788,4,1.9999999999999998e-05,50000
433,256.0,2e-05,0.05,0.0012632887810468,50662,-12.74,0.0,202752,467,792,4,1.9999999999999998e-05,50000
433,256.0,2e-05,0.05,0.0001197884412249,50918,-12.6,0.0,203776,470,796,4,1.9999999999999998e-05,50000
433,256.0,2e-05,0.05,5.601361772278324e-05,51174,-12.66,0.0,204800,472,800,4,1.9999999999999998e-05,50000
432,256.0,2e-05,0.05,0.000374746217858,51430,-12.68,0.0,205824,475,804,4,1.9999999999999998e-05,50000
432,256.0,2e-05,0.05,3.955658758059144e-05,51686,-12.64,0.0,206848,477,808,4,1.9999999999999998e-05,50000
432,256.0,2e-05,0.05,3.436348924878985e-05,51942,-12.67,0.0,207872,480,812,4,1.9999999999999998e-05,50000
432,256.0,2e-05,0.05,0.000469250313472,52198,-12.7,0.0,208896,482,816,4,1.9999999999999998e-05,50000
432,256.0,2e-05,0.05,3.0904200684744865e-05,52454,-12.63,0.0,209920,485,820,4,1.9999999999999998e-05,50000
432,256.0,2e-05,0.05,3.806914537562989e-05,52710,-12.65,0.0,210944,487,824,4,1.9999999999999998e-05,50000
432,256.0,2e-05,0.05,0.0012851859210059,52966,-12.85,0.0,211968,490,828,4,1.9999999999999998e-05,50000
432,256.0,2e-05,0.05,3.645813558250666e-05,53222,-12.87,0.0,212992,492,832,4,1.9999999999999998e-05,50000
432,256.0,2e-05,0.05,3.5759421734837815e-05,53478,-12.62,0.0,214016,494,836,4,1.9999999999999998e-05,50000
432,256.0,2e-05,0.05,0.0009631367865949,53734,-12.88,0.0,215040,497,840,4,1.9999999999999998e-05,50000
432,256.0,2e-05,0.05,1.8899692804552615e-05,53990,-12.91,0.0,216064,499,844,4,1.9999999999999998e-05,50000
431,256.0,2e-05,0.05,0.0001234282390214,54246,-12.89,0.0,217088,502,848,4,1.9999999999999998e-05,50000
431,256.0,2e-05,0.05,1.6095444152597338e-05,54502,-12.63,0.0,218112,505,852,4,1.9999999999999998e-05,50000
430,256.0,2e-05,0.05,0.0002317048783879,54758,-12.48,0.0,219136,508,856,4,1.9999999999999998e-05,50000
430,256.0,2e-05,0.05,0.0002217927831225,55014,-12.39,0.0,220160,511,860,4,1.9999999999999998e-05,50000
430,256.0,2e-05,0.05,2.7979940568911843e-05,55270,-12.53,0.0,221184,513,864,4,1.9999999999999998e-05,50000
430,256.0,2e-05,0.05,6.730842869728804e-05,55526,-12.2,0.0,222208,516,868,4,1.9999999999999998e-05,50000
430,256.0,2e-05,0.05,3.207816189387813e-05,55782,-12.31,0.0,223232,518,872,4,1.9999999999999998e-05,50000
430,256.0,2e-05,0.05,3.842074511339888e-05,56038,-12.29,0.0,224256,521,876,4,1.9999999999999998e-05,50000
430,256.0,2e-05,0.05,4.0402679587714374e-05,56294,-12.37,0.0,225280,523,880,4,1.9999999999999998e-05,50000
430,256.0,2e-05,0.05,2.17906417674385e-05,56550,-12.28,0.0,226304,525,884,4,1.9999999999999998e-05,50000
430,256.0,2e-05,0.05,9.309410233981907e-05,56806,-12.23,0.0,227328,528,888,4,1.9999999999999998e-05,50000
430,256.0,2e-05,0.05,3.853167800116353e-05,57062,-12.4,0.0,228352,530,892,4,1.9999999999999998e-05,50000
430,256.0,2e-05,0.05,0.00029626180185,57318,-12.47,0.0,229376,533,896,4,1.9999999999999998e-05,50000
430,256.0,2e-05,0.05,0.0001611794141354,57574,-12.23,0.0,230400,535,900,4,1.9999999999999998e-05,50000
430,256.0,2e-05,0.05,5.395777407102287e-05,57830,-12.2,0.0,231424,537,904,4,1.9999999999999998e-05,50000
430,256.0,2e-05,0.05,0.0001800713944248,58086,-12.22,0.0,232448,540,908,4,1.9999999999999998e-05,50000
430,256.0,2e-05,0.05,0.0001147544535342,58342,-12.2,0.0,233472,542,912,4,1.9999999999999998e-05,50000
430,256.0,2e-05,0.05,4.44289471488446e-05,58598,-12.11,0.0,234496,545,916,4,1.9999999999999998e-05,50000
430,256.0,2e-05,0.05,0.0001229787158081,58854,-12.3,0.0,235520,547,920,4,1.9999999999999998e-05,50000
429,256.0,2e-05,0.05,0.0001687099575065,59110,-12.44,0.0,236544,550,924,4,1.9999999999999998e-05,50000
429,256.0,2e-05,0.05,0.0001615599903743,59366,-12.47,0.0,237568,552,928,4,1.9999999999999998e-05,50000
429,256.0,2e-05,0.05,5.7292752899229527e-05,59622,-12.44,0.0,238592,555,932,4,1.9999999999999998e-05,50000
429,256.0,2e-05,0.05,0.000211825929,59878,-12.49,0.0,239616,557,936,4,1.9999999999999998e-05,50000
429,256.0,2e-05,0.05,3.104805728071369e-05,60134,-12.24,0.0,240640,559,940,4,1.9999999999999998e-05,50000
429,256.0,2e-05,0.05,0.0003280612872913,60390,-12.16,0.0,241664,562,944,4,1.9999999999999998e-05,50000
429,256.0,2e-05,0.05,6.804493750678375e-05,60646,-12.24,0.0,242688,564,948,4,1.9999999999999998e-05,50000
429,256.0,2e-05,0.05,6.557253800565377e-05,60902,-12.24,0.0,243712,566,952,4,1.9999999999999998e-05,50000
429,256.0,2e-05,0.05,3.207013287465088e-05,61158,-12.31,0.0,244736,569,956,4,1.9999999999999998e-05,50000
429,256.0,2e-05,0.05,2.882260014303029e-05,61414,-12.24,0.0,245760,571,960,4,1.9999999999999998e-05,50000
429,256.0,2e-05,0.05,0.0002912161289714,61670,-12.23,0.0,246784,573,964,4,1.9999999999999998e-05,50000
430,256.0,2e-05,0.05,0.0003024279139935,61926,-12.4,0.0,247808,576,968,4,1.9999999999999998e-05,50000
430,256.0,2e-05,0.05,1.4669062693428714e-05,62182,-12.33,0.0,248832,578,972,4,1.9999999999999998e-05,50000
430,256.0,2e-05,0.05,3.8131816836539656e-05,62438,-12.69,0.0,249856,580,976,4,1.9999999999999998e-05,50000
