rollout/ep_rew_mean,time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/success_rate,time/iterations,train/explained_variance,train/clip_range,train/learning_rate,train/entropy_loss,train/value_loss,train/clip_fraction,train/approx_kl,train/policy_gradient_loss,train/n_updates,train/loss,phase,phase_learning_rate_start,phase_learning_rate_end
-1.852,252,618496,2446,256.0,0.0,302,0.0616050362586975,0.2,0.000145888,-0.0001836801104218,1.0039282093814108,0.0,0.0,5.238689482212067e-10,3010.0,0.1822122782468795,1,0.0003,5e-05
-1.942,252,620544,2454,256.0,0.0,303,0.6611642837524414,0.2,0.0001453759999999,-0.0001866579781562,0.1761613274255069,0.0,0.0,3.1298259273171434e-08,3020.0,0.0124945975840091,1,0.0003,5e-05
-1.866,252,622592,2461,256.0,0.0,304,0.5749398469924927,0.2,0.000144864,-0.0001855039414294,0.3914039157680236,0.0,0.0,-1.3038516044616696e-09,3030.0,0.9425777196884156,1,0.0003,5e-05
-1.7139999999999995,253,624640,2468,256.0,0.0,305,0.8082228899002075,0.2,0.0001443519999999,-0.0001878994868093,0.0477160937258304,0.0,0.0,-5.122274160385131e-10,3040.0,0.0591734386980533,1,0.0003,5e-05
-1.5039999999999998,253,626688,2475,256.0,0.0,306,0.8578189611434937,0.2,0.0001438399999999,-0.0001785191438102,0.0378975771192926,0.0,0.0,-3.4633558243513103e-09,3050.0,0.0012712466996163,1,0.0003,5e-05
-1.66,253,628736,2482,256.0,0.0,307,0.954015851020813,0.2,0.0001433279999999,-0.0001843091229602,0.0027977223988273,0.0,0.0,8.824281394481659e-09,3060.0,0.0003894131223205,1,0.0003,5e-05
-1.5060000000000002,253,630784,2489,256.0,0.0,308,0.3483080267906189,0.2,0.0001428159999999,-0.0001876108914075,0.1545058486750349,0.0,0.0,1.123407855629921e-09,3070.0,0.1389646977186203,1,0.0003,5e-05
-1.396,253,632832,2496,256.0,0.0,309,0.6033728122711182,0.2,0.0001423039999999,-0.0001953227618287,0.2434724734746851,0.0,0.0,-6.195041351020336e-08,3080.0,0.0630391612648963,1,0.0003,5e-05
-1.3300000000000003,253,634880,2504,256.0,0.0,310,0.8942520022392273,0.2,0.000141792,-0.0001908444013679,0.0352911281963315,0.0,0.0,-1.364387571811676e-08,3090.0,0.0007848883396945,1,0.0003,5e-05
-1.13,253,636928,2511,256.0,0.0,311,0.0080065131187438,0.2,0.0001412799999999,-0.0002008978757658,0.2618866796758084,0.0,0.0,1.2619420886039736e-08,3100.0,0.0010503083467483,1,0.0003,5e-05
-1.2620000000000002,253,638976,2518,256.0,0.0,312,0.8959425687789917,0.2,0.0001407679999999,-0.000197552487225,0.0124443935288582,0.0,0.0,-1.1292286217212674e-09,3110.0,0.0095998141914606,1,0.0003,5e-05
-1.046,253,641024,2525,256.0,0.0,313,-0.0066218376159667,0.2,0.0001402559999999,-0.0002068655510811,0.6012348869306152,0.0,0.0,-2.3283064365386963e-10,3120.0,0.0099669666960835,1,0.0003,5e-05
-1.0079999999999998,253,643072,2532,256.0,0.0,314,0.2085062265396118,0.2,0.0001397439999999,-0.0002043553642579,0.0750186493141882,0.0,0.0,-2.1100277081131935e-08,3130.0,0.000187839337741,1,0.0003,5e-05
-1.0940000000000003,254,645120,2539,256.0,0.0,315,0.961027979850769,0.2,0.0001392319999999,-0.0002002501149036,0.0015614329240634,0.0,0.0,-2.1536834537982942e-10,3140.0,0.0006294745835475,1,0.0003,5e-05
-1.1760000000000002,254,647168,2546,256.0,0.0,316,0.249782919883728,0.2,0.0001387199999999,-0.0002094480038067,0.4070612186391372,0.0,0.0,-2.956949174404144e-09,3150.0,0.1678832173347473,1,0.0003,5e-05
-1.4379999999999995,254,649216,2553,256.0,0.0,317,0.9514048099517822,0.2,0.000138208,-0.0002028224491368,0.0592950128426309,0.0,0.0,3.6030542105436316e-09,3160.0,0.0354490466415882,1,0.0003,5e-05
