rollout/ep_len_mean,time/total_timesteps,rollout/success_rate,time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/loss,train/policy_gradient_loss,train/value_loss,train/clip_range,train/n_updates,train/entropy_loss,train/approx_kl,train/explained_variance,train/learning_rate,train/clip_fraction,phase,phase_learning_rate_start,phase_learning_rate_end
256.0,681984,0.0,333,2836,-2.79,240,0.0358741246163845,3.4924596548080444e-10,0.0389280119001341,0.2,3320.0,-0.0001444287128833,0.0,0.6157022714614868,0.000130016,0.0,1,0.0003,5e-05
256.0,684032,0.0,334,2844,-2.83,240,0.0002451962500344,1.1295196600258353e-08,0.0125390261897337,0.2,3330.0,-0.0001463824612073,0.0,0.765982985496521,0.0001295039999999,0.0,1,0.0003,5e-05
256.0,686080,0.0,335,2853,-2.79,240,0.0636006444692611,-3.905734047293663e-09,0.0973824962624348,0.2,3340.0,-0.0001493793732151,0.0,0.5036904811859131,0.000128992,0.0,1,0.0003,5e-05
256.0,688128,0.0,336,2861,-2.71,240,0.0813455805182457,-1.4115357771515843e-10,0.0876758132275426,0.2,3350.0,-0.0001474346718168,0.0,0.5761591792106628,0.00012848,0.0,1,0.0003,5e-05
256.0,690176,0.0,337,2869,-2.75,240,0.0026115525979548,9.336508810520172e-09,0.0209103733039228,0.2,3360.0,-0.0001502849181633,0.0,0.3323517441749573,0.000127968,0.0,1,0.0003,5e-05
256.0,692224,0.0,338,2877,-2.71,240,0.0345206633210182,-9.284121915698051e-10,0.1638795673148706,0.2,3370.0,-0.0001547722697068,0.0,0.4950628280639648,0.000127456,0.0,1,0.0003,5e-05
256.0,694272,0.0,339,2886,-2.71,240,0.0198074765503406,2.828892320394516e-09,0.0209874419169864,0.2,3380.0,-0.0001488636236899,0.0,0.3380022048950195,0.000126944,0.0,1,0.0003,5e-05
256.0,696320,0.0,340,2894,-2.61,240,0.0006415241514332,-1.5526893548667431e-09,0.0335883329818898,0.2,3390.0,-0.0001486180739448,0.0,0.6165688633918762,0.000126432,0.0,1,0.0003,5e-05
256.0,698368,0.0,341,2902,-2.71,240,0.0364025421440601,-7.30506144464016e-10,0.0246685832880757,0.2,3400.0,-0.0001500062984632,0.0,0.7512115836143494,0.00012592,0.0,1,0.0003,5e-05
256.0,700416,0.0,342,2911,-3.02,240,0.0203323308378458,-9.42964106798172e-10,0.0298468438351847,0.2,3410.0,-0.000152962631364,0.0,0.7548520565032959,0.000125408,0.0,1,0.0003,5e-05
256.0,702464,0.0,343,2919,-3.1,240,0.0683992579579353,-1.391163095831871e-09,0.0744010143331252,0.2,3420.0,-0.0001541723473565,0.0,0.7338626384735107,0.000124896,0.0,1,0.0003,5e-05
256.0,704512,0.0,344,2927,-3.06,240,0.0244226604700088,8.672941476106643e-10,0.0985149250307586,0.2,3430.0,-0.0001506909206,0.0,0.7586203813552856,0.0001243839999999,0.0,1,0.0003,5e-05
256.0,706560,0.0,345,2935,-3.26,240,0.0300371292978525,-1.1525116860866547e-09,0.0545882718084612,0.2,3440.0,-0.0001521172020147,0.0,0.501802921295166,0.0001238719999999,0.0,1,0.0003,5e-05
256.0,708608,0.0,346,2944,-3.26,240,0.0628771632909774,9.086215868592262e-09,0.0879786635821801,0.2,3450.0,-0.0001556425464514,0.0,0.7139004468917847,0.0001233599999999,0.0,1,0.0003,5e-05
256.0,710656,0.0,347,2952,-3.12,240,0.0016810861416161,1.4208490028977394e-08,0.0231917402077669,0.2,3460.0,-0.0001509918340161,0.0,0.4071301817893982,0.0001228479999999,0.0,1,0.0003,5e-05
256.0,712704,0.0,348,2960,-3.18,240,0.0504305884242057,5.611218512058258e-09,0.0814319443394197,0.2,3470.0,-0.0001508207998995,0.0,0.450590968132019,0.000122336,0.0,1,0.0003,5e-05
256.0,714752,0.0,349,2969,-3.24,240,0.0148389264941215,-1.0157236829400064e-08,0.0120899385137818,0.2,3480.0,-0.00015310166782,0.0,0.0084929466247558,0.0001218239999999,0.0,1,0.0003,5e-05
256.0,716800,0.0,350,2977,-3.12,240,0.0549845062196254,-2.8929207473993303e-09,0.061736511226627,0.2,3490.0,-0.0001542804786367,0.0,0.5969454050064087,0.0001213119999999,0.0,1,0.0003,5e-05
256.0,718848,0.0,351,2985,-3.22,240,0.0096628405153751,-9.66247171163559e-10,0.0286713851424792,0.2,3500.0,-0.0001556444258312,0.0,0.7551928758621216,0.0001207999999999,0.0,1,0.0003,5e-05
256.0,720896,0.0,352,2994,-3.14,240,0.0353184267878532,7.101334631443022e-10,0.0648926261957967,0.2,3510.0,-0.0001575161162691,0.0,0.5957775115966797,0.0001202879999999,0.0,1,0.0003,5e-05
256.0,722944,0.0,353,3002,-3.12,240,0.0193768180906772,6.752088665962218e-10,0.0189895174742559,0.2,3520.0,-0.0001545637813251,0.0,0.2726985216140747,0.0001197759999999,0.0,1,0.0003,5e-05
256.0,724992,0.0,354,3010,-3.0,240,0.0208741724491119,-1.9092112779617308e-09,0.026763904128893,0.2,3530.0,-0.0001560913013236,0.0,0.587556004524231,0.0001192639999999,0.0,1,0.0003,5e-05
256.0,727040,0.0,355,3018,-2.9,240,0.0002775079046841,7.395283319056034e-09,0.030031074409635,0.2,3540.0,-0.000158771804854,0.0,0.6511821746826172,0.0001187519999999,0.0,1,0.0003,5e-05
256.0,729088,0.0,356,3027,-2.82,240,0.055205300450325,8.32369551062584e-10,0.0678371685979073,0.2,3550.0,-0.0001605985175046,0.0,0.6544724702835083,0.0001182399999999,0.0,1,0.0003,5e-05
256.0,731136,0.0,357,3035,-3.02,240,0.0240835007280111,1.6429112292826174e-09,0.034474610174584,0.2,3560.0,-0.0001578303958012,0.0,0.6571255326271057,0.000117728,0.0,1,0.0003,5e-05
256.0,733184,0.0,358,3043,-2.78,240,0.070755124092102,-4.356843419373035e-09,0.2168641501106321,0.2,3570.0,-0.0001587358236065,0.0,0.5573149919509888,0.0001172159999999,0.0,1,0.0003,5e-05
256.0,735232,0.0,359,3052,-2.72,240,0.0021965750493109,-1.9068829715251924e-08,0.0277726351458113,0.2,3580.0,-0.0001614838507521,0.0,-1.0599093437194824,0.000116704,0.0,1,0.0003,5e-05
256.0,737280,0.0,360,3060,-2.74,240,0.0004811377439182,-8.073402568697929e-09,0.0041193644097802,0.2,3590.0,-0.0001620271319552,0.0,0.5496804118156433,0.0001161919999999,0.0,1,0.0003,5e-05
256.0,739328,0.0,361,3068,-2.72,240,0.0065404972992837,1.2456439435482022e-09,0.0407900313133723,0.2,3600.0,-0.0001660201121922,0.0,0.4047876596450805,0.0001156799999999,0.0,1,0.0003,5e-05
256.0,741376,0.0,362,3077,-2.68,240,0.0029280725866556,-1.456646714359522e-08,0.0115310476092417,0.2,3610.0,-0.0001655354462855,0.0,0.7887651324272156,0.0001151679999999,0.0,1,0.0003,5e-05
256.0,743424,0.0,363,3085,-2.62,240,0.0001275865070056,-1.468433765694499e-08,0.0255799328042485,0.2,3620.0,-0.0001686462164798,0.0,0.7090165019035339,0.0001146559999999,0.0,1,0.0003,5e-05
256.0,745472,0.0,364,3093,-2.68,240,0.0128897093236446,3.504101186990738e-09,0.0300413717970513,0.2,3630.0,-0.000165534185362,0.0,0.694204568862915,0.000114144,0.0,1,0.0003,5e-05
256.0,747520,0.0,365,3101,-2.76,240,0.0050822468474507,1.1757947504520416e-09,0.0145779448113898,0.2,3640.0,-0.0001701000071989,0.0,0.5178514719009399,0.0001136319999999,0.0,1,0.0003,5e-05
256.0,749568,0.0,366,3110,-2.72,241,0.0118786515668034,-3.620516508817673e-09,0.0342921309209486,0.2,3650.0,-0.0001665952320763,0.0,0.5749411582946777,0.00011312,0.0,1,0.0003,5e-05
256.0,751616,0.0,367,3118,-2.68,241,0.0068530985154211,-1.0986695997416971e-09,0.0122581181574787,0.2,3660.0,-0.0001727682110868,0.0,0.6976954340934753,0.0001126079999999,0.0,1,0.0003,5e-05
256.0,753664,0.0,368,3126,-2.5,241,0.0048467144370079,-1.4176475815474988e-08,0.0134957822988326,0.2,3670.0,-0.0001743285660268,0.0,0.7361984252929688,0.000112096,0.0,1,0.0003,5e-05
256.0,755712,0.0,369,3134,-2.38,241,0.0001650506019359,-4.132743924856186e-09,0.0035746915050594,0.2,3680.0,-0.000176266130984,0.0,0.744975745677948,0.000111584,0.0,1,0.0003,5e-05
256.0,757760,0.0,370,3143,-2.24,241,0.0462898537516593,2.5611370801925656e-10,0.029964244410803,0.2,3690.0,-0.0001769388241882,0.0,0.5642780065536499,0.0001110719999999,0.0,1,0.0003,5e-05
256.0,759808,0.0,371,3151,-2.32,241,0.0223225206136703,-3.57518729288131e-08,0.0212385700145205,0.2,3700.0,-0.000177815508141,-6.4610504e-09,0.7358002066612244,0.00011056,0.0,1,0.0003,5e-05
256.0,761856,0.0,372,3159,-2.32,241,0.0001087455602828,-5.436595529317856e-09,0.0249409142256354,0.2,3710.0,-0.0001804380872272,0.0,0.583996057510376,0.0001100479999999,0.0,1,0.0003,5e-05
256.0,763904,0.0,373,3167,-2.42,241,0.0036127634812146,3.97267285734415e-10,0.0095839259451167,0.2,3720.0,-0.0001810838668461,0.0,0.8293818235397339,0.000109536,0.0,1,0.0003,5e-05
256.0,765952,0.0,374,3176,-2.44,241,0.0089678596705198,4.156026989221573e-09,0.0440012992694391,0.2,3730.0,-0.0001839661323174,0.0,0.6349358558654785,0.0001090239999999,0.0,1,0.0003,5e-05
256.0,768000,0.0,375,3184,-2.4,241,0.013402291573584,6.810296326875685e-10,0.0797323875434813,0.2,3740.0,-0.000185035090908,0.0,0.6936978101730347,0.000108512,0.0,1,0.0003,5e-05
256.0,770048,0.0,376,3192,-2.36,241,0.0004091737209819,-2.156593836843967e-09,0.0185484110130346,0.2,3750.0,-0.0001855339964095,0.0,0.5705809593200684,0.000108,0.0,1,0.0003,5e-05
256.0,772096,0.0,377,3201,-2.36,241,0.0041731186211109,-1.1117663234472276e-09,0.0164475435416079,0.2,3760.0,-0.0001881141331978,0.0,0.6159267425537109,0.000107488,0.0,1,0.0003,5e-05
256.0,774144,0.0,378,3209,-2.4,241,0.040821261703968,-1.0652001947164536e-08,0.0964626579079777,0.2,3770.0,-0.0001878906690762,0.0,0.5604162812232971,0.0001069759999999,0.0,1,0.0003,5e-05
256.0,776192,0.0,379,3217,-2.44,241,0.0320261530578136,-2.8870999813079835e-09,0.0557609664683695,0.2,3780.0,-0.0001894368773719,0.0,0.6550204157829285,0.0001064639999999,0.0,1,0.0003,5e-05
256.0,778240,0.0,380,3225,-2.48,241,0.0094478474929928,-2.0340667106211185e-08,0.0286788138027986,0.2,3790.0,-0.0001947108397871,0.0,0.7046743631362915,0.0001059519999999,0.0,1,0.0003,5e-05
256.0,780288,0.0,381,3234,-2.72,241,0.0005733878933824,1.1769589036703107e-08,0.047078217309172,0.2,3800.0,-0.0001925952852616,0.0,0.5294802188873291,0.0001054399999999,0.0,1,0.0003,5e-05
256.0,782336,0.0,382,3242,-2.66,241,0.0470458343625068,-2.134038368239999e-09,0.0896867874518648,0.2,3810.0,-0.0001961422840395,0.0,0.6922781467437744,0.000104928,0.0,1,0.0003,5e-05
256.0,784384,0.0,383,3250,-2.6,241,0.0107671972364187,-2.1583400666713715e-08,0.0190765767576522,0.2,3820.0,-0.00019697675325,0.0,0.3798180818557739,0.0001044159999999,0.0,1,0.0003,5e-05
256.0,786432,0.0,384,3258,-2.76,241,5.31938967469614e-05,-5.4994598031044004e-08,0.0075479075922885,0.2,3830.0,-0.0001986905621379,-1.4901161e-08,0.6222785711288452,0.000103904,0.0,1,0.0003,5e-05
256.0,788480,0.0,385,3267,-2.7,241,0.0101085007190704,-5.130423232913017e-08,0.0211004066601162,0.2,3840.0,-0.000203606566356,0.0,0.754692792892456,0.0001033919999999,0.0,1,0.0003,5e-05
256.0,790528,0.0,386,3275,-2.64,241,0.013960737735033,-1.327134668827057e-09,0.0449558860978868,0.2,3850.0,-0.0002071379707558,0.0,0.5704624652862549,0.00010288,0.0,1,0.0003,5e-05
256.0,792576,0.0,387,3283,-2.76,241,0.0358826704323291,-7.160997483879328e-09,0.090878972520295,0.2,3860.0,-0.0002058898087852,0.0,0.6471710205078125,0.0001023679999999,0.0,1,0.0003,5e-05
256.0,794624,0.0,388,3292,-2.9,241,0.0222077835351228,8.01592250354588e-09,0.0595171967230271,0.2,3870.0,-0.0002041528856352,0.0,0.6691926717758179,0.000101856,0.0,1,0.0003,5e-05
256.0,796672,0.0,389,3300,-3.06,241,0.0115377893671393,-1.7811544239521025e-09,0.0541059296840103,0.2,3880.0,-0.0002063674071905,0.0,0.7606742978096008,0.0001013439999999,0.0,1,0.0003,5e-05
256.0,798720,0.0,390,3308,-3.04,241,0.0041461372748017,4.429602995514869e-09,0.110356913213036,0.2,3890.0,-0.0002065398650302,0.0,0.6425379514694214,0.0001008319999999,0.0,1,0.0003,5e-05
256.0,800768,0.0,391,3316,-3.0,241,0.0336195789277553,-2.9853254090994593e-09,0.0644369895555428,0.2,3900.0,-0.0002095537107379,0.0,0.7515499591827393,0.0001003199999999,0.0,1,0.0003,5e-05
256.0,802816,0.0,392,3325,-3.1,241,0.0174336489289999,-6.274785846471786e-09,0.0187481249035045,0.2,3910.0,-0.0002093370918373,0.0,0.3471247553825378,9.980799999999998e-05,0.0,1,0.0003,5e-05
256.0,804864,0.0,393,3333,-2.98,241,0.025613360106945,3.853347152471542e-09,0.0590980379056418,0.2,3920.0,-0.0002145542117432,0.0,0.6304227113723755,9.9296e-05,0.0,1,0.0003,5e-05
256.0,806912,0.0,394,3341,-2.92,241,0.0148679343983531,-4.487083060666919e-09,0.0506635156922129,0.2,3930.0,-0.0002164190518669,0.0,0.710254430770874,9.878399999999998e-05,0.0,1,0.0003,5e-05
256.0,808960,0.0,395,3350,-3.02,241,0.0192432422190904,-5.244510248303413e-09,0.0269617975915025,0.2,3940.0,-0.0002150441374396,0.0,0.7386313676834106,9.8272e-05,0.0,1,0.0003,5e-05
256.0,811008,0.0,396,3358,-2.84,241,0.0454728305339813,-5.2241375669837e-09,0.0593467967427386,0.2,3950.0,-0.000222987304005,0.0,0.522706151008606,9.776e-05,0.0,1,0.0003,5e-05
256.0,813056,0.0,397,3366,-2.9,241,0.0005454581114463,-1.3073440641164781e-08,0.0026363720017798,0.2,3960.0,-0.0002177577538532,0.0,-1.0826287269592283,9.7248e-05,0.0,1,0.0003,5e-05
256.0,815104,0.0,398,3374,-2.82,241,9.741047688294202e-05,-3.3527612686157227e-08,0.0121153727959608,0.2,3970.0,-0.0002311729553184,-7.450581e-09,0.5003185272216797,9.6736e-05,0.0,1,0.0003,5e-05
256.0,817152,0.0,399,3383,-2.88,241,0.0144108422100543,-4.635658115148544e-08,0.0277634763732749,0.2,3980.0,-0.0002374672789301,0.0,0.6449902057647705,9.622399999999998e-05,0.0,1,0.0003,5e-05
256.0,819200,0.0,400,3391,-2.78,241,0.031479999423027,1.1012889444828033e-08,0.0926464516502164,0.2,3990.0,-0.0002398967062617,0.0,0.6081445217132568,9.5712e-05,0.0,1,0.0003,5e-05
256.0,821248,0.0,401,3399,-2.64,241,0.0183466225862503,-4.7089997678995136e-09,0.022333532900302,0.2,4000.0,-0.0002415254524748,0.0,0.5163407325744629,9.519999999999998e-05,0.0,1,0.0003,5e-05
256.0,823296,0.0,402,3408,-2.7,241,0.0144427306950092,4.9476511776447304e-09,0.06636505112765,0.2,4010.0,-0.0002367608858548,0.0,0.7060049772262573,9.4688e-05,0.0,1,0.0003,5e-05
256.0,825344,0.0,403,3416,-2.74,241,0.001692323363386,-1.4799297787249088e-08,0.033720696511591,0.2,4020.0,-0.0002441793167236,0.0,0.6827331781387329,9.4176e-05,0.0,1,0.0003,5e-05
256.0,827392,0.0,404,3425,-2.76,241,0.0493340268731117,9.080395102500916e-09,0.0351428695139475,0.2,4030.0,-0.0002401723815637,0.0,0.7788907289505005,9.3664e-05,0.0,1,0.0003,5e-05
256.0,829440,0.0,405,3433,-2.76,241,0.0260654874145984,-3.221794031560421e-09,0.0871550702111562,0.2,4040.0,-0.0002530887290049,0.0,0.6206038594245911,9.3152e-05,0.0,1,0.0003,5e-05
256.0,831488,0.0,406,3441,-2.88,241,0.0033818706870079,9.976793080568314e-09,0.0154088043491356,0.2,4050.0,-0.0002516925225791,0.0,0.4111445546150207,9.264e-05,0.0,1,0.0003,5e-05
256.0,833536,0.0,407,3450,-2.76,241,0.0668359249830246,-4.086177796125412e-09,0.1690899436129257,0.2,4060.0,-0.000262062557158,0.0,0.3518505096435547,9.2128e-05,0.0,1,0.0003,5e-05
256.0,835584,0.0,408,3458,-2.88,241,0.0109710851684212,6.068148650228977e-09,0.0391295901434205,0.2,4070.0,-0.0002646079123223,0.0,0.4807420969009399,9.161599999999998e-05,0.0,1,0.0003,5e-05
256.0,837632,0.0,409,3466,-3.16,241,0.0044214110821485,-1.9115395843982695e-08,0.0201505068689584,0.2,4080.0,-0.0002690106484806,0.0,0.7706320285797119,9.1104e-05,0.0,1,0.0003,5e-05
256.0,839680,0.0,410,3475,-3.16,241,0.0616289749741554,1.8975697457790376e-09,0.1693943484569899,0.2,4090.0,-0.0002749204577412,0.0,0.4327677488327026,9.0592e-05,0.0,1,0.0003,5e-05
256.0,841728,0.0,411,3483,-3.02,241,0.0054618520662188,-1.0099029168486596e-09,0.0144568125004298,0.2,4100.0,-0.0002597378126665,0.0,0.0752068161964416,9.008e-05,0.0,1,0.0003,5e-05
256.0,843776,0.0,412,3491,-2.98,241,0.0030291986186057,-3.203167580068111e-08,0.0131440239584662,0.2,4110.0,-0.0002743240573181,-2.910383e-11,0.6913323402404785,8.9568e-05,0.0,1,0.0003,5e-05
256.0,845824,0.0,413,3500,-2.92,241,2.5667921363492496e-05,3.493332769721746e-08,0.027927730870715,0.2,4120.0,-0.0002707804691453,-2.910383e-11,0.5667631030082703,8.905600000000001e-05,0.0,1,0.0003,5e-05
256.0,847872,0.0,414,3508,-2.8,241,1.2255645742698109e-05,-1.789769157767296e-07,0.007081446125403,0.2,4130.0,-0.0002895700930821,-2.910383e-11,0.7876836657524109,8.8544e-05,0.0,1,0.0003,5e-05
256.0,849920,0.0,415,3516,-2.66,241,0.023556450381875,1.2584496289491653e-08,0.0238900132215349,0.2,4140.0,-0.0002858945299522,0.0,0.6638558506965637,8.803200000000001e-05,0.0,1,0.0003,5e-05
256.0,851968,0.0,416,3524,-2.68,241,0.000187311816262,-4.320172592997551e-08,0.0066811921227781,0.2,4150.0,-0.0003110834524704,-9.0221874e-10,0.7541093826293945,8.752e-05,0.0,1,0.0003,5e-05
256.0,854016,0.0,417,3533,-2.52,241,0.0108869764953851,-1.5948899090290067e-09,0.0807451849686913,0.2,4160.0,-0.0003038007173017,0.0,0.4823753833770752,8.700800000000002e-05,0.0,1,0.0003,5e-05
256.0,856064,0.0,418,3541,-2.56,241,0.0025577927008271,-1.6484409570693972e-08,0.0146810704973177,0.2,4170.0,-0.0003062182859139,-7.363269e-09,0.4034532904624939,8.649599999999999e-05,0.0,1,0.0003,5e-05
256.0,858112,0.0,419,3549,-2.46,241,0.0129182813689112,4.796311259269715e-09,0.0449315842211945,0.2,4180.0,-0.0003178897430188,0.0,0.6088985800743103,8.598399999999998e-05,0.0,1,0.0003,5e-05
256.0,860160,0.0,420,3558,-2.58,241,0.0060490742325782,-3.539025783538818e-09,0.0295084183908329,0.2,4190.0,-0.0003134407161269,0.0,0.6476731300354004,8.5472e-05,0.0,1,0.0003,5e-05
256.0,862208,0.0,421,3566,-2.4,241,0.0064521767199039,-5.197944119572639e-09,0.0470361396070075,0.2,4200.0,-0.000314004496613,0.0,0.6344424486160278,8.495999999999999e-05,0.0,1,0.0003,5e-05
256.0,864256,0.0,422,3574,-2.32,241,0.0004079391364939,-1.5978002920746803e-09,0.0457273460469878,0.2,4210.0,-0.0003312188822746,0.0,0.6777817010879517,8.4448e-05,0.0,1,0.0003,5e-05
256.0,866304,0.0,423,3582,-2.22,241,0.0011762055801227,-2.4374458007514477e-08,0.0211374065685504,0.2,4220.0,-0.0003289135809609,0.0,0.671625554561615,8.393599999999999e-05,0.0,1,0.0003,5e-05
256.0,868352,0.0,424,3591,-2.26,241,0.0063402098603546,-2.56288331001997e-08,0.0072228180913953,0.2,4230.0,-0.0003418010513996,-5.401671e-08,0.4947721362113952,8.3424e-05,0.0,1,0.0003,5e-05
256.0,870400,0.0,425,3599,-2.26,241,0.000636106240563,2.0954757928848267e-09,0.0120724839820468,0.2,4240.0,-0.0003596923546865,-1.4872057e-08,0.5900582671165466,8.2912e-05,0.0,1,0.0003,5e-05
256.0,872448,0.0,426,3607,-2.32,241,0.0022051956038922,-3.873719833791256e-09,0.0070612328378047,0.2,4250.0,-0.0003803802675975,-5.9604645e-08,0.8243848085403442,8.240000000000001e-05,0.0,1,0.0003,5e-05
256.0,874496,0.0,427,3616,-2.36,241,0.0437361039221286,-7.808557711541653e-09,0.0494773669255664,0.2,4260.0,-0.0003805949600064,0.0,0.5705466270446777,8.188799999999999e-05,0.0,1,0.0003,5e-05
256.0,876544,0.0,428,3624,-2.32,241,0.0049992124550044,-1.362059265375137e-09,0.0160817304786178,0.2,4270.0,-0.0003945492211641,-3.4924597e-08,0.6638201475143433,8.137599999999997e-05,0.0,1,0.0003,5e-05
256.0,878592,0.0,429,3632,-2.44,241,0.0436135306954383,-1.0384246706962586e-08,0.0576762077849707,0.2,4280.0,-0.0004089578687853,0.0,0.6293424963951111,8.086399999999999e-05,0.0,1,0.0003,5e-05
256.0,880640,0.0,430,3640,-2.48,241,0.0108125936239957,8.64383764564991e-10,0.0504809687785382,0.2,4290.0,-0.0004252504313626,-1.565786e-08,0.7129379510879517,8.035199999999998e-05,0.0,1,0.0003,5e-05
256.0,882688,0.0,431,3649,-2.48,241,0.024052320048213,7.436028681695461e-09,0.0429413560486864,0.2,4300.0,-0.0004265335730451,-8.731149e-11,0.6860453486442566,7.984e-05,0.0,1,0.0003,5e-05
256.0,884736,0.0,432,3657,-2.46,241,0.0198984611779451,-7.261405698955059e-09,0.0305740519230312,0.2,4310.0,-0.0004365527722256,-8.731149e-11,0.6784546971321106,7.932799999999998e-05,0.0,1,0.0003,5e-05
256.0,886784,0.0,433,3666,-2.48,241,0.0021864837035536,2.808519639074802e-09,0.0269287864122816,0.2,4320.0,-0.0004509183305344,-8.4983185e-09,0.7586656212806702,7.8816e-05,0.0,1,0.0003,5e-05
256.0,888832,0.0,434,3674,-2.54,241,0.0128414602950215,-1.501757651567459e-08,0.0295453850029161,0.2,4330.0,-0.0004489943847147,-2.3079338e-08,0.7265660166740417,7.830399999999999e-05,0.0,1,0.0003,5e-05
256.0,890880,0.0,435,3682,-2.62,241,0.0001514407631475,-7.529451977461576e-08,0.0233326296212908,0.2,4340.0,-0.0004713603586424,-4.0832674e-08,0.6677855849266052,7.7792e-05,0.0,1,0.0003,5e-05
256.0,892928,0.0,436,3691,-2.72,241,0.0186719950288534,3.898458089679479e-09,0.0558725020378915,0.2,4350.0,-0.0004925709061353,-4.831236e-09,0.689132809638977,7.727999999999999e-05,0.0,1,0.0003,5e-05
256.0,894976,0.0,437,3699,-2.7,241,0.051185131072998,4.339381121098995e-09,0.0311825987912016,0.2,4360.0,-0.0005089515558211,-1.504668e-08,0.6257300972938538,7.676799999999998e-05,0.0,1,0.0003,5e-05
256.0,897024,0.0,438,3707,-2.85,241,0.001795488060452,-4.016328603029251e-08,0.0114959692848515,0.2,4370.0,-0.0005203751556109,-4.3655746e-09,0.7273582220077515,7.6256e-05,0.0,1,0.0003,5e-05
256.0,899072,0.0,439,3716,-2.87,241,0.0688028782606124,-0.0002509408164769,0.1991786437109112,0.2,4380.0,-0.0004543285005638,3.0910945e-05,0.5052202939987183,7.574399999999998e-05,0.00029296875,1,0.0003,5e-05
256.0,901120,0.0,440,3724,-2.91,241,0.0083250645548105,-1.0681105777621271e-08,0.0241153000628401,0.2,4390.0,-0.0004021402291982,0.0,0.3948215246200561,7.5232e-05,0.0,1,0.0003,5e-05
256.0,903168,0.0,441,3732,-2.97,241,0.1415136754512787,-1.3154931366443635e-09,0.1222982849372783,0.2,4400.0,-0.0004201621704851,0.0,0.5572426319122314,7.471999999999999e-05,0.0,1,0.0003,5e-05
256.0,905216,0.0,442,3740,-3.03,241,0.0107102384790778,-1.0209623724222184e-08,0.0800704754714388,0.2,4410.0,-0.0003933174935809,0.0,0.6658339500427246,7.4208e-05,0.0,1,0.0003,5e-05
256.0,907264,0.0,443,3749,-2.97,241,0.0158819425851106,-6.641494110226631e-09,0.1051379697462834,0.2,4420.0,-0.0004127339117985,0.0,0.6730208396911621,7.3696e-05,0.0,1,0.0003,5e-05
256.0,909312,0.0,444,3757,-3.17,241,0.0123046413064002,1.3140379451215267e-09,0.0572917528974358,0.2,4430.0,-0.0004150493004999,0.0,0.6008456349372864,7.318400000000001e-05,0.0,1,0.0003,5e-05
256.0,911360,0.0,445,3765,-3.15,242,0.0576323829591274,1.046573743224144e-08,0.1489371907082386,0.2,4440.0,-0.0004232274004607,0.0,0.5904037356376648,7.2672e-05,0.0,1,0.0003,5e-05
256.0,913408,0.0,446,3774,-3.17,242,0.0039065680466592,-1.6135163605213165e-08,0.0234231208509299,0.2,4450.0,-0.0004225046111969,0.0,0.6113399863243103,7.216000000000001e-05,0.0,1,0.0003,5e-05
256.0,915456,0.0,447,3782,-3.27,242,0.0249752029776573,-6.453592504840344e-09,0.0295456968869984,0.2,4460.0,-0.0004300236883864,-1.4872057e-08,0.4459047317504883,7.1648e-05,0.0,1,0.0003,5e-05
256.0,917504,0.0,448,3790,-3.35,242,0.0067697991617023,3.728200681507587e-09,0.0516134358069393,0.2,4470.0,-0.000442240258053,0.0,0.5873885750770569,7.113599999999999e-05,0.0,1,0.0003,5e-05
256.0,919552,0.0,449,3799,-3.41,242,0.0584625042974948,-2.630986273288727e-09,0.041984377062181,0.2,4480.0,-0.0004240405520249,0.0,0.7202591896057129,7.062400000000001e-05,0.0,1,0.0003,5e-05
256.0,921600,0.0,450,3807,-3.26,242,0.010623525828123,-2.6845373213291168e-08,0.0429514869563718,0.2,4490.0,-0.0004365528424386,-7.450581e-09,0.75550377368927,7.0112e-05,0.0,1,0.0003,5e-05
256.0,923648,0.0,451,3815,-3.24,242,0.0003923924814444,8.544884622097016e-09,0.0137516629314632,0.2,4500.0,-0.000429217049168,0.0,0.3040157556533813,6.960000000000001e-05,0.0,1,0.0003,5e-05
256.0,925696,0.0,452,3823,-3.16,242,0.0580380409955978,2.136221155524254e-09,0.0935861138525069,0.2,4510.0,-0.000456740744994,0.0,0.4423789381980896,6.9088e-05,0.0,1,0.0003,5e-05
256.0,927744,0.0,453,3832,-2.88,242,0.0016465821536257,-2.153683453798294e-08,0.0063775708869798,0.2,4520.0,-0.0004530884401901,-1.565786e-08,-0.3137983083724975,6.857600000000002e-05,0.0,1,0.0003,5e-05
256.0,929792,0.0,454,3840,-2.84,242,6.404298346751602e-06,-1.988781150430441e-07,0.0004116690093269,0.2,4530.0,-0.0004964495601598,-1.1263182e-08,0.8781599998474121,6.806399999999999e-05,0.0,1,0.0003,5e-05
256.0,931840,0.0,455,3848,-2.9,242,0.0020807564724236,6.660411600023508e-09,0.0122043666571698,0.2,4540.0,-0.0005091400453238,-4.467438e-08,0.6558419466018677,6.7552e-05,0.0,1,0.0003,5e-05
256.0,933888,0.0,456,3856,-2.68,242,0.0053892759606242,1.1583324521780011e-09,0.0826934931101277,0.2,4550.0,-0.0005341422001947,0.0,0.5250257849693298,6.704e-05,0.0,1,0.0003,5e-05
256.0,935936,0.0,457,3865,-2.64,242,0.0397597774863243,-1.4390388969331981e-08,0.0376124262897064,0.2,4560.0,-0.0005357005240512,0.0,0.6166455745697021,6.652799999999998e-05,0.0,1,0.0003,5e-05
