time/total_timesteps,train/value_loss,train/entropy_loss,train/loss,train/policy_gradient_loss,train/n_updates,phase
569344,0.2007405747601297,-0.0004859741344262,0.206275925040245,-4.5236083678901206e-07,2770.0,1
571392,0.23596103550517,-0.000478317465604,0.060681726783514,-2.8405338525772098e-08,2780.0,1
573440,0.0323418961925199,-0.0004831542137253,0.0039638830348849,-9.667361155152322e-07,2790.0,1
575488,0.0092270005958198,-0.0004907484450086,0.0021698370110243,-7.648777682334185e-07,2800.0,1
577536,0.1610294960904866,-0.0002534220333473,0.0873198583722114,-0.0014505804690998,2810.0,1
579584,0.0277015964949896,-0.0002249627239507,0.0164895318448543,-3.7759309634566316e-08,2820.0,1
581632,0.0096067874524123,-0.000243789621345,0.0211461167782545,-2.4106702767312525e-08,2830.0,1
583680,0.0180071233276976,-0.0002310972726263,0.0009614847949706,-8.819624781608583e-08,2840.0,1
585728,0.0768121724657248,-0.0002327766313101,0.106257177889347,-2.3189932107925417e-08,2850.0,1
587776,0.2670868903049267,-0.0002335827723072,0.1718208640813827,3.492459654808044e-09,2860.0,1
589824,0.2046580547234043,-0.0001798545921701,0.0530069097876548,-0.0005229289410635,2870.0,1
591872,0.1119644975842675,-0.0001801059950594,0.0123082073405385,1.699663698673248e-09,2880.0,1
593920,0.0746045416803099,-0.0001652702994761,0.0338911972939968,-2.5494955480098723e-09,2890.0,1
595968,0.06072446168655,-0.0001651695840337,0.0375205278396606,-1.658918336033821e-08,2900.0,1
598016,0.2963522979058325,-0.0001804057543267,0.2308970987796783,-6.059417501091957e-09,2910.0,1
600064,0.1869770305347629,-0.0001674282932071,0.0712747424840927,5.820766091346741e-10,2920.0,1
602112,0.0082175709172588,-0.0001748193642924,0.001564851263538,-5.500623956322671e-10,2930.0,1
604160,0.3009080478921532,-0.0001698066018434,0.0390838719904422,-3.1432136893272404e-09,2940.0,1
606208,0.0654909670498455,-0.0001769786151271,0.0397080890834331,-1.8568243831396102e-09,2950.0,1
608256,0.1182239690329879,-0.0001709799878881,0.0261497367173433,-5.5867712944746015e-08,2960.0,1
610304,0.078545989797567,-0.0001802678425519,0.0901621282100677,-1.7014099285006524e-08,2970.0,1
612352,0.1055561861547175,-0.0001709064510578,0.0305730160325765,-5.174661055207253e-09,2980.0,1
614400,0.1216725152073195,-0.0001825740955609,0.0996102541685104,-6.373738870024681e-09,2990.0,1
616448,0.1186765307604218,-0.0001720274151011,0.0260946601629257,5.180481821298598e-10,3000.0,1
618496,0.1268661371155758,-0.0001641273620407,0.0653566867113113,1.0069925338029862e-09,3010.0,1
620544,0.0807682987244334,-0.0001707734028968,0.0103451404720544,-1.32131390273571e-09,3020.0,1
622592,0.0578135122850653,-0.0001630524222491,0.0021996775176376,-9.23173502087593e-09,3030.0,1
624640,0.052211593066022,-0.0001872224011094,0.0372594557702541,-3.771856427192688e-08,3040.0,1
626688,0.1498626248852815,-0.0001817019832742,0.1200253218412399,-3.026798367500305e-09,3050.0,1
628736,0.0439015920826932,-0.0001768707581504,0.0091494582593441,-1.6923877410590652e-08,3060.0,1
630784,0.073695837840205,-0.0001689242946667,0.0609190985560417,1.5017576515674591e-09,3070.0,1
632832,0.0671165610358002,-0.000171037085056,0.0350820310413837,-6.111804395914078e-09,3080.0,1
634880,0.4188817088026553,-0.00019522823859,0.0845308974385261,-3.0267983675003053e-10,3090.0,1
636928,0.0940685813482559,-0.0001972783646124,0.0209988802671432,-2.980232238769531e-09,3100.0,1
638976,0.0276164686656557,-0.0001729895349853,0.0077700023539364,-5.3062103688716896e-08,3110.0,1
641024,0.2562343850760953,-0.0001989011112527,0.2761472761631012,-7.852213457226754e-09,3120.0,1
643072,0.1030676591675728,-0.0001747800995872,0.0214716885238885,-1.7951242625713347e-08,3130.0,1
645120,0.1438033528509549,-0.0001956543032065,0.0386086702346801,-2.782326191663742e-09,3140.0,1
647168,0.0466849394899327,-0.0001631711951631,0.011224104091525,3.4924596548080444e-10,3150.0,1
649216,0.050743541560223,-0.0001845454626163,0.0138483727350831,1.094304025173187e-09,3160.0,1
651264,0.1232236383366398,-0.0001994668937186,0.1469822376966476,-9.807990863919259e-10,3170.0,1
653312,0.0166482742824882,-0.0001892711037726,0.005723473150283,-1.5064142644405366e-08,3180.0,1
655360,0.0783159639104269,-0.0002000750480874,0.0196287278085947,-2.5687040761113167e-08,3190.0,1
657408,0.1886514829937368,-0.0001834058191889,0.177375391125679,-6.57397322356701e-08,3200.0,1
659456,0.0583027152679278,-0.0001838786720327,0.0005402556271292,5.628680810332298e-09,3210.0,1
661504,0.2974446672247722,-0.0001984508913665,0.1929183155298233,-8.381903171539306e-10,3220.0,1
663552,0.30760637675412,-0.0001852014544056,0.1477532982826233,-1.5739351511001586e-08,3230.0,1
665600,0.0942795231414493,-0.0001826976278607,0.0776853635907173,-1.280568540096283e-09,3240.0,1
667648,0.0768813521426636,-0.0001756077115715,0.040963590145111,-3.702007234096527e-08,3250.0,1
669696,0.255120626615826,-0.0001782950730557,0.1323058307170868,-5.436595529317856e-09,3260.0,1
671744,0.0988799286540597,-0.0001892301168481,0.0025644616689532,-3.364402800798416e-08,3270.0,1
673792,0.3220154652022756,-0.0001846573626608,0.1249104365706443,2.8812792152166367e-09,3280.0,1
675840,0.2183369976235553,-0.0002051215185929,0.0394514240324497,-1.2654345482587816e-08,3290.0,1
677888,0.0896343281507142,-0.0001924328696986,0.1073779836297035,1.3702083379030228e-08,3300.0,1
679936,0.1748977510666009,-0.0002246494294013,0.0584449879825115,5.704350769519805e-10,3310.0,1
681984,0.0062705345430003,-0.0002211473511124,0.0111774476245045,-6.397604010999202e-08,3320.0,1
684032,0.0297522904053039,-0.0002266026844154,0.0006613067816942,-1.330510713160038e-07,3330.0,1
686080,0.0144233998689742,-0.000225680836229,0.0075531555339694,-1.8154096323996784e-07,3340.0,1
688128,0.0274175797741918,-0.0002452761476888,0.0096703339368104,-7.58154783397913e-08,3350.0,1
690176,0.103200295305578,-0.0002301324635482,0.0289642978459596,-5.145557224750519e-09,3360.0,1
692224,0.0992401615279959,-0.0002080232650769,0.0565578378736972,-3.655441105365753e-09,3370.0,1
694272,0.1478336267988197,-0.0002586347189208,0.0072404919192194,-2.0442530512809753e-08,3380.0,1
696320,0.0679517085773113,-0.0002499036630979,0.0628194585442543,-2.6810448616743092e-08,3390.0,1
698368,0.0251284517231397,-0.0002447529017445,0.0076982704922556,-8.127826731652022e-08,3400.0,1
700416,0.2760897648404352,-0.0002477189871569,0.1876168102025985,-6.2515027821064e-09,3410.0,1
702464,0.0017933359833477,-0.0002710908476728,0.0019214283674955,-1.2890668585896494e-07,3420.0,1
704512,0.030407037939949,-0.0002648142566613,0.0003614989982452,3.1496165320277215e-08,3430.0,1
706560,0.1866705065913265,-0.0003025879315828,0.2113108485937118,-9.080395102500916e-09,3440.0,1
708608,0.0494939940115728,-0.0003136935360089,0.0979589521884918,-6.123445928096771e-09,3450.0,1
710656,0.2169047915493138,-0.0002888735150918,0.2358318269252777,-1.8527498468756676e-08,3460.0,1
712704,0.0525562034836184,-0.0002937357621703,0.0125577161088585,-5.101901479065418e-09,3470.0,1
714752,0.0502324092089111,-0.0003037828890228,0.0380685180425643,-6.47050910629332e-08,3480.0,1
716800,0.3028730618883856,-0.0002889415052777,0.0393029488623142,-1.0436633601784708e-08,3490.0,1
718848,0.0220841181149808,-0.000309297669446,0.0016500580823048,-2.466142177581787e-07,3500.0,1
720896,0.230622873629909,-0.0003521913964505,0.109317809343338,7.392372936010361e-09,3510.0,1
722944,0.0832455756317358,-0.0003747230701264,0.0058983732014894,-3.958120942115784e-09,3520.0,1
724992,0.0813698357211251,-0.0003444475642027,0.059503436088562,-2.532033249735832e-08,3530.0,1
727040,0.3890133557841181,-0.0002582799939773,0.0874585658311843,-0.000393385393545,3540.0,1
729088,0.0989499523297126,-0.0002685776573343,0.0005612308741547,-4.098983481526375e-08,3550.0,1
731136,0.0281469785855733,-0.0002281361983477,0.0009783973218873,-3.5337870940566064e-08,3560.0,1
733184,0.1325546812917309,-0.0002654283929587,0.0668967366218566,-1.1385418474674225e-08,3570.0,1
735232,0.0635272465573507,-0.000272357427093,0.0096694650128483,5.704350769519805e-10,3580.0,1
737280,0.0919862568041935,-0.0002748298626102,0.0206443089991807,-9.540235623717308e-09,3590.0,1
739328,0.0840547458385117,-0.0002550337474531,0.0377486534416675,-1.658918336033821e-08,3600.0,1
741376,0.0413617867045104,-0.0003185926503647,0.0173352379351854,-3.4994445741176614e-08,3610.0,1
743424,0.1890687309321947,-0.0002944898962596,0.0097075132653117,-7.508788257837296e-09,3620.0,1
745472,0.1270892452448606,-0.0002891709234972,0.0040031010285019,-4.062894731760025e-09,3630.0,1
747520,0.0702997521326324,-0.0003165586724207,0.0065396651625633,3.6653364077210436e-08,3640.0,1
749568,0.034254663046704,-0.0002991335946717,0.0088468352332711,-3.820750862360001e-08,3650.0,1
751616,0.1482471116079978,-0.000320408972766,0.1368599086999893,-2.5215558707714083e-08,3660.0,1
753664,0.0089143848275853,-0.0002874051202525,0.0001706376206129,-1.3394164852797985e-07,3670.0,1
755712,0.0944425422661879,-0.000378172103592,0.0840087085962295,6.01867213845253e-09,3680.0,1
757760,0.0605672474820039,-0.0003383777882845,0.0181603487581014,-4.967441782355309e-08,3690.0,1
759808,0.0977927221043501,-0.0002807282715366,0.0578043945133686,-2.9435614123940467e-08,3700.0,1
761856,0.2308983786730095,-0.0003852584290143,0.0228506606072187,-1.979060471057892e-09,3710.0,1
763904,0.2266835375223309,-0.0003441328830376,0.2822765111923218,-2.4132896214723592e-08,3720.0,1
765952,0.0953257448338263,-0.0003754058525373,0.0592094361782074,-1.820735633373261e-08,3730.0,1
768000,0.2246303454390727,-0.0003594599464122,0.0978831201791763,-4.619942046701909e-08,3740.0,1
770048,0.0282159952359506,-0.000315930418219,0.0074558048509061,-0.000551156385336,3750.0,1
772096,0.0232560832257149,-0.0002699372675124,0.0094684669747948,-6.430782377719879e-08,3760.0,1
774144,0.1210803065827349,-0.0002493791462256,0.0514845699071884,-2.1309824660420422e-08,3770.0,1
776192,0.2739885980496183,-0.0003013626028405,0.1475801169872284,-9.353971108794212e-09,3780.0,1
778240,0.0173031904487288,-0.0002839269975083,0.0153822535648942,3.9732549339532853e-08,3790.0,1
780288,0.0452568518325279,-0.0003230323047318,0.0070128650404512,-1.2303644325584172e-08,3800.0,1
782336,0.0592344719927496,-0.0003160000291245,0.0065456591546535,-3.6801793612539775e-08,3810.0,1
784384,0.0234109236989752,-0.0003120889603451,0.013565675355494,2.8777867555618285e-08,3820.0,1
786432,0.0601571568346116,-0.0003182428543368,0.0409967452287673,2.922024577856064e-09,3830.0,1
788480,0.0428207968136121,-0.0002870302432711,0.0045095803216099,1.1868542060256005e-08,3840.0,1
790528,0.1763531132251955,-0.0003207154219126,0.1048133000731468,-2.2290623746812343e-08,3850.0,1
792576,0.0149743771085923,-0.0003021633623575,0.013209881260991,-4.58909198641777e-08,3860.0,1
794624,0.1480460286256857,-0.0003330918418214,0.0175334010273218,-7.165072020143272e-08,3870.0,1
796672,0.1353538864757865,-0.0003674888877867,0.0257201362401247,2.108863554894924e-08,3880.0,1
798720,0.1654913121717982,-0.0003598375169531,0.0624887906014919,-4.889443516731261e-10,3890.0,1
800768,0.1854336289688944,-0.000342956021268,0.0157088618725538,1.32131390273571e-09,3900.0,1
802816,0.0324574439815478,-0.000333744226009,0.0189250092953443,-2.026208676397801e-08,3910.0,1
804864,0.0093201542993483,-0.0003484190314338,0.0006819342961534,-1.859298208728433e-07,3920.0,1
806912,0.0143597499118186,-0.000378897578048,0.0025761304423213,2.1245796233415604e-09,3930.0,1
808960,0.0879269325727364,-0.0003879542946378,0.0525663644075393,-2.109096385538578e-07,3940.0,1
811008,0.1911111726658418,-0.0003322063246741,0.0052313446067273,-1.8568243831396103e-08,3950.0,1
813056,0.0122686266757227,-0.0004022488363261,5.7236928114434704e-05,-2.3291795514523985e-08,3960.0,1
815104,0.2020998068386688,-0.0003604054174502,0.0128219258040189,-3.484310582280159e-08,3970.0,1
817152,0.1015048938512336,-0.0003858016341837,0.0559873655438423,-1.3868557289242744e-07,3980.0,1
819200,0.0994343921251129,-0.0004015681275632,0.154331088066101,-2.9016518965363506e-08,3990.0,1
821248,0.2448249725624919,-0.0002804789797664,0.0292005371302366,-0.0005653129774145,4000.0,1
823296,0.0101208447627868,-0.0002740208459727,0.0178373269736766,-1.7686979845166208e-07,4010.0,1
825344,0.0661837318268226,-0.0002293177667525,0.0751782953739166,-1.3096723705530167e-09,4020.0,1
827392,0.0233435992529848,-0.0002467434887876,0.00512061920017,-1.2962846085429194e-07,4030.0,1
829440,0.0571722415654221,-0.0002445479376547,0.0027130257803946,6.990740075707435e-09,4040.0,1
831488,0.0346328452773377,-0.0002791900558804,0.0121595188975334,-6.3300831243395805e-09,4050.0,1
833536,0.0384540855447994,-0.0002804997799103,0.0390138253569603,0.0,4060.0,1
835584,0.035961285920348,-0.0002502465427824,0.0040690791793167,-6.306509021669628e-08,4070.0,1
837632,0.0491596182691864,-0.0001962756321518,0.0127970902249217,-0.0008204584766644,4080.0,1
839680,0.0187167145806597,-0.0001682193566011,0.0071785994805395,-4.027970135211945e-09,4090.0,1
841728,0.2173157036595512,-0.0001603300706847,0.1171476766467094,5.587935447692871e-10,4100.0,1
843776,0.1440428783127572,-0.0001807327204005,0.0835051462054252,-1.2223608791828156e-10,4110.0,1
845824,0.0245197935553733,-0.0001811358904888,0.0038721375167369,2.9045622795820235e-09,4120.0,1
847872,0.1836503812693991,-0.0001713881536488,0.02350914478302,-1.0652001947164536e-09,4130.0,1
849920,0.0150851084268651,-0.0001798826036974,0.0209029223769903,-3.1024683266878126e-09,4140.0,1
851968,0.053484874847345,-0.0001806646805562,0.0010130609152838,-2.045999281108379e-09,4150.0,1
854016,0.0457054711892851,-0.0001764355927662,0.0285286549478769,8.49831849336624e-10,4160.0,1
856064,0.1544276896092924,-0.0001867130393293,0.0449380613863468,-5.820766091346741e-10,4170.0,1
858112,0.2270806952379644,-0.0001875636664408,0.1436439007520675,-1.210719347000122e-09,4180.0,1
860160,0.0092416647465142,-0.0001860757603935,0.0002549327618908,5.2910763770341885e-09,4190.0,1
862208,0.0224804210083675,-0.0001751991325363,0.0004869199474342,-3.137392923235893e-09,4200.0,1
864256,0.1522536131902598,-0.0001849844546086,0.0075213657692074,-3.7252902984619143e-10,4210.0,1
866304,0.0297482926373049,-0.0001784493199011,0.0241496860980987,3.579771146178245e-09,4220.0,1
868352,0.1108555990853346,-0.0001651401036724,0.019339945167303,-4.2200554162263865e-10,4230.0,1
870400,0.0148706155756372,-0.0001732250788336,0.0060834600590169,-5.791662260890007e-09,4240.0,1
872448,0.0336996012512827,-0.0001801620917831,0.0079251257702708,-9.025097824633122e-09,4250.0,1
874496,0.0366676368314074,-0.0001815132698538,0.0027809464372694,-9.933137334883212e-09,4260.0,1
876544,0.0063739174096554,-0.0001905492865262,0.0002352885931031,7.799826562404633e-10,4270.0,1
878592,0.0790048459894023,-0.0001789070091035,0.0305866226553916,4.831235855817794e-10,4280.0,1
880640,0.0138560250867158,-0.0001836662959249,0.0021907822228968,9.988434612751008e-09,4290.0,1
882688,0.0408955104241613,-0.000177535376315,0.0236468985676765,4.94765117764473e-10,4300.0,1
884736,0.0111552241600293,-0.0001721565664411,0.0006855303654447,-1.9837170839309693e-08,4310.0,1
886784,0.1145004765741759,-0.0001884458404674,0.159045860171318,9.313225746154786e-11,4320.0,1
888832,0.0073755184339461,-0.0001764014470609,0.0013400590978562,8.381903171539306e-10,4330.0,1
890880,0.0112523871976009,-0.0001749134602505,0.0010288719786331,6.635673344135285e-10,4340.0,1
892928,0.017171596920707,-0.0001951298565472,0.0046915924176573,8.736969903111457e-09,4350.0,1
894976,0.0236890316358767,-0.000169138057754,0.0284456945955753,-7.159542292356492e-10,4360.0,1
897024,0.0448061484159552,-0.0001925134505654,0.0054669855162501,-1.030275598168373e-09,4370.0,1
899072,0.0689339598204242,-0.0001932462973854,0.0069413254968822,-1.5133991837501526e-10,4380.0,1
901120,0.0545451368379872,-0.0001835389870393,0.0247908551245927,-1.4237593859434127e-08,4390.0,1
903168,0.0822909132897621,-0.0001799652533009,0.0352994166314601,-2.9703369364142422e-08,4400.0,1
905216,0.0468703761536744,-0.0001786139846444,0.0619411319494247,-3.853347152471542e-09,4410.0,1
907264,0.0056347488589381,-0.0001858366142187,0.0030442492570728,-5.8359000831842424e-08,4420.0,1
909312,0.0277295544394291,-0.0001977679767151,0.0004224371223244,3.017776180058718e-08,4430.0,1
911360,0.0928842851659283,-0.0001815621386413,0.011299648322165,-2.037268131971359e-10,4440.0,1
913408,0.0630634448025375,-0.0001905843328131,0.0427867919206619,-1.4959368854761123e-09,4450.0,1
915456,0.036936171090565,-0.0001807368020308,0.0110118929296731,-3.7252902984619143e-10,4460.0,1
917504,0.0292491699990932,-0.0002055702385405,0.0205726716667413,3.7252902984619143e-10,4470.0,1
919552,0.0681151887940359,-0.0001885603669506,0.0568192973732948,2.8422800824046136e-08,4480.0,1
921600,0.1267987952160183,-0.0001898528444144,0.1448641121387481,5.585025064647198e-09,4490.0,1
923648,0.0122106213337247,-0.0002026225534791,0.0102519132196903,-1.5378464013338088e-08,4500.0,1
925696,0.1037569381354842,-0.0002084845255012,0.0553886815905571,-5.471520125865935e-10,4510.0,1
927744,0.0143927703233202,-0.0002011759528613,0.0036121553275734,5.908077582716941e-10,4520.0,1
929792,0.0171247731304902,-0.0002015019948885,0.0058250320143997,-1.5570549294352531e-09,4530.0,1
931840,0.1126892784493975,-0.0002101483563819,0.0064357025548815,-1.949956640601158e-09,4540.0,1
933888,0.1003912369051249,-0.0001937627643201,0.0044466778635978,6.012851372361183e-09,4550.0,1
935936,0.2029019541689194,-0.0002054387325188,0.086794301867485,5.1048118621110916e-08,4560.0,1
937984,0.0438444639388762,-0.0002084007521261,0.0073150536045432,-1.4755642041563988e-08,4570.0,1
940032,0.0170712529634329,-0.0001801698543204,0.0080554876476526,2.264278009533882e-09,4580.0,1
942080,0.0091720284750408,-0.0001952486498339,0.0054779713973402,-2.9633520171046255e-08,4590.0,1
944128,0.0908246711958781,-0.0002039626460828,0.0271087940782308,-1.6140984371304513e-08,4600.0,1
946176,0.1481454666587524,-0.000206819262712,0.0150624429807066,2.2992026060819627e-10,4610.0,1
948224,0.1784817544627003,-0.0002018467963353,0.0316115133464336,9.83709469437599e-10,4620.0,1
950272,0.0145879388906905,-0.0002176672020141,0.014696342870593,-7.974449545145033e-10,4630.0,1
952320,0.0875541925808647,-0.0002051724586635,0.0714898034930229,-2.265442162752151e-08,4640.0,1
954368,0.0195582140819169,-0.0002061565790427,0.0066478229127824,-2.1222513169050218e-08,4650.0,1
956416,0.0573501408507581,-0.0002068072364636,0.0072205108590424,-1.0700314305722713e-07,4660.0,1
958464,0.0176726869169215,-0.0002100824196531,0.000313429365633,-6.112968549132347e-08,4670.0,1
960512,0.0509344558115117,-0.0001942156017321,0.0552466213703155,-2.414453774690628e-08,4680.0,1
962560,0.0802985254558734,-0.0002085173120576,0.0044857095927,-1.1187512427568437e-08,4690.0,1
964608,0.0122985005882583,-0.0002059457132418,0.004559775814414,-6.125192157924175e-08,4700.0,1
966656,0.1028432405611965,-0.0001756703755745,0.072581835091114,-0.0010018402012065,4710.0,1
968704,0.0108247511830995,-0.0001464084622057,0.0004070510622113,-8.760252967476845e-09,4720.0,1
970752,0.0162663010207325,-0.000150896854393,0.0231827646493911,-6.053596735000611e-10,4730.0,1
972800,0.0187864312902092,-0.0001618992653675,0.0088809737935662,-1.123407855629921e-09,4740.0,1
974848,0.0656207605497911,-0.000159146281112,0.0256332531571388,-7.246853783726692e-10,4750.0,1
976896,0.0339532089710701,-0.0001464572347686,0.0010229031322523,-2.054730430245399e-09,4760.0,1
978944,0.0360774718690663,-0.0001584831961736,0.0039564678445458,-1.5803379938006402e-09,4770.0,1
980992,0.0292601294568157,-0.0001528517621409,0.0310323890298604,-4.0454324334859844e-10,4780.0,1
983040,0.0985929044298245,-0.0001628345331482,0.024536857381463,-1.7572892829775812e-08,4790.0,1
985088,0.2442652048543095,-0.0001321594233559,0.1809955835342407,-0.0009045560553204,4800.0,1
987136,0.036797267356269,-0.0001205008914439,0.0180710647255182,7.62520357966423e-10,4810.0,1
989184,0.0208091606335074,-0.0001223463306814,0.0007560368394479,-1.7200363799929621e-09,4820.0,1
991232,0.1470445689039479,-0.0001166174804893,0.0771254822611808,-7.799826562404633e-10,4830.0,1
993280,0.1216178831353318,-0.0001153693597188,0.1317333132028579,1.3969838619232175e-10,4840.0,1
995328,0.0119560099021327,-0.0001222539978698,0.0013163769617676,-8.888309821486472e-09,4850.0,1
997376,0.1126732543518301,-0.0001148585086411,0.015372198075056,-4.831235855817794e-10,4860.0,1
999424,0.0182750106490857,-0.0001230689065778,0.000462073541712,1.7462298274040222e-10,4870.0,1
1001472,0.0189372101092885,-0.0001191977470625,0.0048568435013294,-5.835318006575108e-10,4880.0,1
