time/time_elapsed,time/episodes,time/total_timesteps,rollout/exploration_rate,rollout/ep_len_mean,train/n_updates,rollout/ep_rew_mean,train/learning_rate,train/loss,rollout/success_rate,time/fps,phase,phase_learning_rate,phase_buffer_size
54,112,28621,0.4562009999999999,255.49,7130,-154.51,2e-05,0.0548534728586673,0.02,523,4,1.9999999999999998e-05,50000
56,116,29645,0.4367449999999999,255.49,7386,-150.72199999999998,2e-05,0.1290798336267471,0.02,521,4,1.9999999999999998e-05,50000
58,120,30669,0.417289,255.49,7642,-147.128,2e-05,0.0160813704133033,0.02,520,4,1.9999999999999998e-05,50000
61,124,31693,0.3978330000000001,255.49,7898,-143.392,2e-05,0.0873881950974464,0.02,518,4,1.9999999999999998e-05,50000
63,128,32634,0.3799540000000001,254.66,8133,-138.188,2e-05,0.3866347968578338,0.03,516,4,1.9999999999999998e-05,50000
65,132,33658,0.3604980000000002,254.66,8389,-134.61,2e-05,0.0388251580297946,0.03,514,4,1.9999999999999998e-05,50000
67,136,34682,0.3410420000000003,254.66,8645,-130.48000000000002,2e-05,0.0392720364034175,0.03,513,4,1.9999999999999998e-05,50000
69,140,35706,0.3215859999999998,254.66,8901,-127.044,2e-05,0.0139765106141567,0.03,511,4,1.9999999999999998e-05,50000
72,144,36730,0.3021300000000003,254.66,9157,-123.406,2e-05,0.039992019534111,0.03,508,4,1.9999999999999998e-05,50000
74,148,37754,0.2826739999999998,254.66,9413,-119.792,2e-05,0.0397880598902702,0.03,507,4,1.9999999999999998e-05,50000
76,152,38778,0.2632179999999999,254.66,9669,-115.43599999999998,2e-05,0.0707694441080093,0.03,505,4,1.9999999999999998e-05,50000
78,156,39633,0.246973,253.48,9883,-113.042,2e-05,0.0420595668256282,0.02,504,4,1.9999999999999998e-05,50000
80,160,40657,0.227517,253.48,10139,-108.83400000000002,2e-05,0.0138118444010615,0.02,502,4,1.9999999999999998e-05,50000
83,164,41681,0.2080610000000001,253.48,10395,-104.368,2e-05,0.0127402730286121,0.02,500,4,1.9999999999999998e-05,50000
85,168,42705,0.1886050000000001,253.48,10651,-99.948,2e-05,0.0390302613377571,0.02,498,4,1.9999999999999998e-05,50000
88,172,43729,0.1691490000000002,253.48,10907,-95.762,2e-05,0.0343296602368354,0.02,496,4,1.9999999999999998e-05,50000
90,176,44753,0.1496930000000003,253.48,11163,-91.64,2e-05,0.0408055149018764,0.02,495,4,1.9999999999999998e-05,50000
92,180,45777,0.1302369999999998,253.48,11419,-86.992,2e-05,0.0153848454356193,0.02,493,4,1.9999999999999998e-05,50000
95,184,46801,0.1107809999999999,253.48,11675,-81.95200000000001,2e-05,0.0429564416408538,0.02,492,4,1.9999999999999998e-05,50000
97,188,47825,0.0913249999999999,253.48,11931,-77.67800000000001,2e-05,0.010941457003355,0.02,491,4,1.9999999999999998e-05,50000
99,192,48849,0.071869,253.48,12187,-73.42800000000001,2e-05,0.0389519296586513,0.02,489,4,1.9999999999999998e-05,50000
102,196,49873,0.052413,253.48,12443,-69.132,2e-05,0.0397496819496154,0.02,488,4,1.9999999999999998e-05,50000
104,200,50897,0.05,253.48,12699,-65.26400000000001,2e-05,0.0454152263700962,0.02,487,4,1.9999999999999998e-05,50000
106,204,51921,0.05,253.48,12955,-61.464000000000006,2e-05,0.0104442778974771,0.02,485,4,1.9999999999999998e-05,50000
109,208,52945,0.05,253.48,13211,-57.64800000000001,2e-05,0.0388683341443538,0.02,484,4,1.9999999999999998e-05,50000
111,212,53969,0.05,253.48,13467,-53.644000000000005,2e-05,0.0339984558522701,0.02,482,4,1.9999999999999998e-05,50000
114,216,54993,0.05,253.48,13723,-49.898,2e-05,0.0361385978758335,0.02,481,4,1.9999999999999998e-05,50000
116,220,56017,0.05,253.48,13979,-46.23000000000001,2e-05,0.0155327562242746,0.02,480,4,1.9999999999999998e-05,50000
119,224,57041,0.05,253.48,14235,-42.628,2e-05,0.0373377948999404,0.02,478,4,1.9999999999999998e-05,50000
121,228,58065,0.05,254.31,14491,-40.74400000000001,2e-05,0.060718897730112,0.01,477,4,1.9999999999999998e-05,50000
124,232,59089,0.05,254.31,14747,-37.836000000000006,2e-05,0.0087879411876201,0.01,476,4,1.9999999999999998e-05,50000
126,236,60113,0.05,254.31,15003,-35.28999999999999,2e-05,0.0137513978406786,0.01,475,4,1.9999999999999998e-05,50000
128,240,61137,0.05,254.31,15259,-32.728,2e-05,0.0394564941525459,0.01,474,4,1.9999999999999998e-05,50000
131,244,62161,0.05,254.31,15515,-30.004000000000005,2e-05,0.0093143880367279,0.01,473,4,1.9999999999999998e-05,50000
133,248,63185,0.05,254.31,15771,-27.453999999999997,2e-05,0.0383663959801197,0.01,472,4,1.9999999999999998e-05,50000
136,252,64209,0.05,254.31,16027,-25.66200000000001,2e-05,0.0302135180681943,0.01,471,4,1.9999999999999998e-05,50000
138,256,65233,0.05,256.0,16283,-24.75,2e-05,0.0363356880843639,0.0,470,4,1.9999999999999998e-05,50000
141,260,66257,0.05,256.0,16539,-22.865999999999996,2e-05,0.0094076562672853,0.0,469,4,1.9999999999999998e-05,50000
143,264,67281,0.05,256.0,16795,-21.528,2e-05,0.1125543192028999,0.0,468,4,1.9999999999999998e-05,50000
145,268,68305,0.05,256.0,17051,-19.851999999999997,2e-05,0.0286777541041374,0.0,468,4,1.9999999999999998e-05,50000
148,272,69329,0.05,256.0,17307,-18.516,2e-05,0.0031447289511561,0.0,467,4,1.9999999999999998e-05,50000
150,276,70353,0.05,256.0,17563,-17.246,2e-05,0.0048615112900733,0.0,466,4,1.9999999999999998e-05,50000
153,280,71377,0.05,256.0,17819,-16.215999999999998,2e-05,0.029338039457798,0.0,465,4,1.9999999999999998e-05,50000
155,284,72401,0.05,256.0,18075,-15.86,2e-05,0.004745383746922,0.0,465,4,1.9999999999999998e-05,50000
158,288,73425,0.05,256.0,18331,-15.528,2e-05,0.0389082469046115,0.0,464,4,1.9999999999999998e-05,50000
160,292,74449,0.05,256.0,18587,-14.857999999999995,2e-05,0.0078207403421401,0.0,463,4,1.9999999999999998e-05,50000
162,296,75473,0.05,256.0,18843,-14.794,2e-05,0.004755301401019,0.0,463,4,1.9999999999999998e-05,50000
165,300,76497,0.05,256.0,19099,-14.578,2e-05,0.0302465632557868,0.0,462,4,1.9999999999999998e-05,50000
167,304,77521,0.05,256.0,19355,-14.178,2e-05,0.0346632413566112,0.0,461,4,1.9999999999999998e-05,50000
170,308,78545,0.05,256.0,19611,-14.241999999999996,2e-05,0.0022235144861042,0.0,461,4,1.9999999999999998e-05,50000
172,312,79569,0.05,256.0,19867,-14.018,2e-05,0.0033543712925165,0.0,460,4,1.9999999999999998e-05,50000
175,316,80593,0.05,256.0,20123,-14.18,2e-05,0.0036526720505207,0.0,460,4,1.9999999999999998e-05,50000
177,320,81617,0.05,256.0,20379,-14.222,2e-05,0.0030616750009357,0.0,460,4,1.9999999999999998e-05,50000
179,324,82641,0.05,256.0,20635,-14.294,2e-05,0.0017180552240461,0.0,459,4,1.9999999999999998e-05,50000
182,328,83665,0.05,256.0,20891,-14.129999999999995,2e-05,0.0326423197984695,0.0,459,4,1.9999999999999998e-05,50000
184,332,84689,0.05,256.0,21147,-14.078,2e-05,0.0019022885244339,0.0,459,4,1.9999999999999998e-05,50000
186,336,85713,0.05,256.0,21403,-13.907999999999998,2e-05,0.004099098034203,0.0,458,4,1.9999999999999998e-05,50000
189,340,86737,0.05,256.0,21659,-13.978,2e-05,0.0012426353059709,0.0,458,4,1.9999999999999998e-05,50000
191,344,87761,0.05,256.0,21915,-14.102,2e-05,0.0034563434310257,0.0,458,4,1.9999999999999998e-05,50000
193,348,88785,0.05,256.0,22171,-14.058,2e-05,0.002757194219157,0.0,457,4,1.9999999999999998e-05,50000
196,352,89809,0.05,256.0,22427,-13.942,2e-05,0.0037406757473945,0.0,457,4,1.9999999999999998e-05,50000
198,356,90833,0.05,256.0,22683,-13.952000000000004,2e-05,0.0368043519556522,0.0,457,4,1.9999999999999998e-05,50000
200,360,91857,0.05,256.0,22939,-13.894,2e-05,0.0284171607345342,0.0,457,4,1.9999999999999998e-05,50000
203,364,92881,0.05,256.0,23195,-13.956,2e-05,0.0357152409851551,0.0,456,4,1.9999999999999998e-05,50000
205,368,93905,0.05,256.0,23451,-14.105999999999996,2e-05,0.0065561546944081,0.0,456,4,1.9999999999999998e-05,50000
208,372,94929,0.05,256.0,23707,-14.238,2e-05,0.0024048849008977,0.0,456,4,1.9999999999999998e-05,50000
210,376,95953,0.05,256.0,23963,-14.07,2e-05,0.0288898851722478,0.0,455,4,1.9999999999999998e-05,50000
212,380,96977,0.05,256.0,24219,-14.066,2e-05,0.0337671600282192,0.0,455,4,1.9999999999999998e-05,50000
215,384,98001,0.05,256.0,24475,-14.073999999999998,2e-05,0.0012631724821403,0.0,455,4,1.9999999999999998e-05,50000
217,388,99025,0.05,256.0,24731,-14.133999999999997,2e-05,0.0563024058938026,0.0,455,4,1.9999999999999998e-05,50000
219,392,100049,0.05,256.0,24987,-14.232,2e-05,0.0014782166108489,0.0,455,4,1.9999999999999998e-05,50000
222,396,101073,0.05,256.0,25243,-14.573999999999996,2e-05,0.0028766151517629,0.0,454,4,1.9999999999999998e-05,50000
224,400,102097,0.05,256.0,25499,-14.839999999999998,2e-05,0.0036817018408328,0.0,454,4,1.9999999999999998e-05,50000
226,404,103121,0.05,256.0,25755,-14.929999999999996,2e-05,0.0305738840252161,0.0,454,4,1.9999999999999998e-05,50000
229,408,104145,0.05,256.0,26011,-14.959999999999996,2e-05,0.0256672203540802,0.0,454,4,1.9999999999999998e-05,50000
231,412,105169,0.05,256.0,26267,-14.968,2e-05,0.0313373506069183,0.0,453,4,1.9999999999999998e-05,50000
234,416,106193,0.05,256.0,26523,-15.07,2e-05,0.0030510746873915,0.0,453,4,1.9999999999999998e-05,50000
236,420,107217,0.05,256.0,26779,-15.216,2e-05,0.0041436613537371,0.0,453,4,1.9999999999999998e-05,50000
238,424,108241,0.05,256.0,27035,-15.32,2e-05,0.0034973700530827,0.0,453,4,1.9999999999999998e-05,50000
241,428,109265,0.05,256.0,27291,-15.85,2e-05,0.0021519511938095,0.0,453,4,1.9999999999999998e-05,50000
243,432,110289,0.05,256.0,27547,-16.026,2e-05,0.0036854268983006,0.0,453,4,1.9999999999999998e-05,50000
245,436,111313,0.05,256.0,27803,-16.052,2e-05,0.0268784053623676,0.0,452,4,1.9999999999999998e-05,50000
248,440,112337,0.05,256.0,28059,-15.972,2e-05,0.0285308752208948,0.0,452,4,1.9999999999999998e-05,50000
250,444,113361,0.05,256.0,28315,-15.637999999999998,2e-05,0.005699171219021,0.0,452,4,1.9999999999999998e-05,50000
252,448,114385,0.05,256.0,28571,-15.719999999999995,2e-05,0.0552209913730621,0.0,452,4,1.9999999999999998e-05,50000
255,452,115409,0.05,256.0,28827,-15.656,2e-05,0.0329957902431488,0.0,452,4,1.9999999999999998e-05,50000
257,456,116433,0.05,256.0,29083,-15.736000000000004,2e-05,0.0007933558081276,0.0,452,4,1.9999999999999998e-05,50000
259,460,117457,0.05,256.0,29339,-15.828,2e-05,0.0333627127110958,0.0,451,4,1.9999999999999998e-05,50000
262,464,118481,0.05,256.0,29595,-15.848,2e-05,0.0032767367083579,0.0,451,4,1.9999999999999998e-05,50000
264,468,119505,0.05,256.0,29851,-15.652000000000005,2e-05,0.0030087451450526,0.0,451,4,1.9999999999999998e-05,50000
266,472,120529,0.05,256.0,30107,-15.972,2e-05,0.0012585713993757,0.0,451,4,1.9999999999999998e-05,50000
269,476,121553,0.05,256.0,30363,-15.932000000000002,2e-05,0.0022993660531938,0.0,451,4,1.9999999999999998e-05,50000
271,480,122577,0.05,256.0,30619,-15.722000000000005,2e-05,0.0298582147806882,0.0,451,4,1.9999999999999998e-05,50000
274,484,123601,0.05,256.0,30875,-15.778,2e-05,0.000894138822332,0.0,451,4,1.9999999999999998e-05,50000
276,488,124625,0.05,256.0,31131,-15.505999999999998,2e-05,0.002597116632387,0.0,450,4,1.9999999999999998e-05,50000
278,492,125649,0.05,256.0,31387,-15.779999999999998,2e-05,0.0021714705508202,0.0,450,4,1.9999999999999998e-05,50000
281,496,126673,0.05,256.0,31643,-15.27,2e-05,0.0010529567953199,0.0,450,4,1.9999999999999998e-05,50000
283,500,127697,0.05,256.0,31899,-15.022,2e-05,0.001358937472105,0.0,450,4,1.9999999999999998e-05,50000
285,504,128721,0.05,256.0,32155,-14.913999999999998,2e-05,0.0065237022936344,0.0,450,4,1.9999999999999998e-05,50000
288,508,129745,0.05,256.0,32411,-14.743999999999998,2e-05,0.0016958871856331,0.0,450,4,1.9999999999999998e-05,50000
290,512,130769,0.05,256.0,32667,-14.583999999999996,2e-05,0.0316063910722732,0.0,450,4,1.9999999999999998e-05,50000
292,516,131793,0.05,256.0,32923,-14.336000000000002,2e-05,0.0017289540264755,0.0,450,4,1.9999999999999998e-05,50000
295,520,132817,0.05,256.0,33179,-14.47,2e-05,0.0057013118639588,0.0,450,4,1.9999999999999998e-05,50000
297,524,133699,0.05,254.58,33399,-13.466000000000005,2e-05,0.0306481253355741,0.01,450,4,1.9999999999999998e-05,50000
299,528,134723,0.05,254.58,33655,-13.37,2e-05,0.0021696579642593,0.01,450,4,1.9999999999999998e-05,50000
301,532,135747,0.05,254.58,33911,-13.142,2e-05,0.03074387088418,0.01,449,4,1.9999999999999998e-05,50000
304,536,136771,0.05,254.58,34167,-13.036,2e-05,0.0019337676931172,0.01,449,4,1.9999999999999998e-05,50000
306,540,137795,0.05,254.58,34423,-13.078,2e-05,0.0023714893031865,0.01,449,4,1.9999999999999998e-05,50000
308,544,138819,0.05,254.58,34679,-13.48,2e-05,0.0016696464736014,0.01,449,4,1.9999999999999998e-05,50000
311,548,139843,0.05,254.58,34935,-13.582000000000004,2e-05,0.0307944398373365,0.01,449,4,1.9999999999999998e-05,50000
313,552,140867,0.05,254.58,35191,-13.418,2e-05,0.0012332502519711,0.01,449,4,1.9999999999999998e-05,50000
315,556,141891,0.05,254.58,35447,-13.384,2e-05,0.0573435835540294,0.01,449,4,1.9999999999999998e-05,50000
318,560,142915,0.05,254.58,35703,-13.23,2e-05,0.0014535848749801,0.01,449,4,1.9999999999999998e-05,50000
320,564,143939,0.05,254.58,35959,-12.968,2e-05,0.0301852114498615,0.01,449,4,1.9999999999999998e-05,50000
322,568,144963,0.05,254.58,36215,-12.984000000000002,2e-05,0.0585751868784427,0.01,448,4,1.9999999999999998e-05,50000
325,572,145987,0.05,254.58,36471,-12.928000000000004,2e-05,0.0311230160295963,0.01,448,4,1.9999999999999998e-05,50000
327,576,147011,0.05,254.58,36727,-13.304,2e-05,0.0022667609155178,0.01,448,4,1.9999999999999998e-05,50000
329,580,148035,0.05,254.58,36983,-13.436,2e-05,0.0279795732349157,0.01,448,4,1.9999999999999998e-05,50000
332,584,149059,0.05,254.58,37239,-13.396,2e-05,0.0019277932588011,0.01,448,4,1.9999999999999998e-05,50000
334,588,150083,0.05,254.58,37495,-13.514,2e-05,0.0031576927285641,0.01,448,4,1.9999999999999998e-05,50000
336,592,151037,0.05,253.88,37734,-12.31,2e-05,0.0050615458749234,0.02,448,4,1.9999999999999998e-05,50000
339,596,152061,0.05,253.88,37990,-12.393999999999998,2e-05,0.0083072874695062,0.02,448,4,1.9999999999999998e-05,50000
341,600,153085,0.05,253.88,38246,-12.667999999999996,2e-05,0.029256472364068,0.02,448,4,1.9999999999999998e-05,50000
343,604,154109,0.05,253.88,38502,-13.096000000000002,2e-05,0.0048633362166583,0.02,448,4,1.9999999999999998e-05,50000
345,608,155133,0.05,253.88,38758,-13.244000000000003,2e-05,0.005412948783487,0.02,448,4,1.9999999999999998e-05,50000
348,612,156157,0.05,253.88,39014,-13.348000000000004,2e-05,0.0020034657791256,0.02,448,4,1.9999999999999998e-05,50000
350,616,157181,0.05,253.88,39270,-13.35,2e-05,0.0015115813584998,0.02,448,4,1.9999999999999998e-05,50000
352,620,158205,0.05,253.88,39526,-13.434,2e-05,0.0016265867743641,0.02,448,4,1.9999999999999998e-05,50000
355,624,159229,0.05,255.3,39782,-14.366,2e-05,0.0080510759726166,0.01,448,4,1.9999999999999998e-05,50000
357,628,160253,0.05,255.3,40038,-14.356,2e-05,0.0304821543395519,0.01,448,4,1.9999999999999998e-05,50000
360,632,161277,0.05,255.3,40294,-14.268,2e-05,0.0279210284352302,0.01,447,4,1.9999999999999998e-05,50000
362,636,162301,0.05,255.3,40550,-14.306,2e-05,0.0052422932349145,0.01,447,4,1.9999999999999998e-05,50000
364,640,163325,0.05,255.3,40806,-14.146,2e-05,0.0280262045562267,0.01,447,4,1.9999999999999998e-05,50000
367,644,164349,0.05,255.3,41062,-14.095999999999997,2e-05,0.0032658651471138,0.01,447,4,1.9999999999999998e-05,50000
369,648,165373,0.05,255.3,41318,-13.732,2e-05,0.0058675864711403,0.01,447,4,1.9999999999999998e-05,50000
371,652,166397,0.05,255.3,41574,-13.774,2e-05,0.0324631072580814,0.01,447,4,1.9999999999999998e-05,50000
374,656,167421,0.05,255.3,41830,-13.620000000000005,2e-05,0.0563827194273471,0.01,447,4,1.9999999999999998e-05,50000
376,660,168445,0.05,255.3,42086,-13.92,2e-05,0.0060912426561117,0.01,447,4,1.9999999999999998e-05,50000
378,664,169469,0.05,255.3,42342,-14.038000000000002,2e-05,0.002695467788726,0.01,447,4,1.9999999999999998e-05,50000
381,668,170493,0.05,255.3,42598,-14.042,2e-05,0.0269483458250761,0.01,447,4,1.9999999999999998e-05,50000
383,672,171517,0.05,255.3,42854,-14.102,2e-05,0.0024057698901742,0.01,447,4,1.9999999999999998e-05,50000
386,676,172541,0.05,255.3,43110,-13.810000000000002,2e-05,0.0320157706737518,0.01,446,4,1.9999999999999998e-05,50000
388,680,173565,0.05,255.3,43366,-13.803999999999998,2e-05,0.0052876370027661,0.01,446,4,1.9999999999999998e-05,50000
390,684,174589,0.05,255.3,43622,-13.755999999999998,2e-05,0.0047966139391064,0.01,446,4,1.9999999999999998e-05,50000
393,688,175613,0.05,255.3,43878,-13.6,2e-05,0.0271580964326858,0.01,446,4,1.9999999999999998e-05,50000
395,692,176637,0.05,256.0,44134,-14.55,2e-05,0.028910506516695,0.0,446,4,1.9999999999999998e-05,50000
397,696,177661,0.05,256.0,44390,-15.138,2e-05,0.0048741050995886,0.0,446,4,1.9999999999999998e-05,50000
400,700,178685,0.05,256.0,44646,-15.016000000000002,2e-05,0.0265845991671085,0.0,446,4,1.9999999999999998e-05,50000
402,704,179709,0.05,256.0,44902,-15.076,2e-05,0.0322117805480957,0.0,446,4,1.9999999999999998e-05,50000
405,708,180733,0.05,256.0,45158,-14.842,2e-05,0.0306245703250169,0.0,446,4,1.9999999999999998e-05,50000
407,712,181757,0.05,256.0,45414,-14.948,2e-05,0.0302422903478145,0.0,446,4,1.9999999999999998e-05,50000
409,716,182781,0.05,256.0,45670,-14.916000000000002,2e-05,0.0021763246040791,0.0,446,4,1.9999999999999998e-05,50000
412,720,183805,0.05,256.0,45926,-14.750000000000002,2e-05,0.0345747247338295,0.0,445,4,1.9999999999999998e-05,50000
414,724,184829,0.05,256.0,46182,-14.712,2e-05,0.0017934825737029,0.0,445,4,1.9999999999999998e-05,50000
416,728,185853,0.05,256.0,46438,-14.452,2e-05,0.0024720854125916,0.0,445,4,1.9999999999999998e-05,50000
419,732,186877,0.05,256.0,46694,-14.473999999999998,2e-05,0.0292752422392368,0.0,445,4,1.9999999999999998e-05,50000
421,736,187901,0.05,256.0,46950,-14.451999999999998,2e-05,0.0283770374953746,0.0,445,4,1.9999999999999998e-05,50000
423,740,188925,0.05,256.0,47206,-14.48,2e-05,0.0039148614741861,0.0,445,4,1.9999999999999998e-05,50000
426,744,189949,0.05,256.0,47462,-14.500000000000002,2e-05,0.0028438428416848,0.0,445,4,1.9999999999999998e-05,50000
428,748,190973,0.05,256.0,47718,-14.94,2e-05,0.0023619215935468,0.0,445,4,1.9999999999999998e-05,50000
431,752,191969,0.05,255.72,47967,-14.156,2e-05,0.0545780956745147,0.01,445,4,1.9999999999999998e-05,50000
433,756,192993,0.05,255.72,48223,-14.51,2e-05,0.0030359453521668,0.01,445,4,1.9999999999999998e-05,50000
435,760,194017,0.05,255.72,48479,-14.544,2e-05,0.0279409363865852,0.01,445,4,1.9999999999999998e-05,50000
438,764,195041,0.05,255.72,48735,-14.467999999999996,2e-05,0.0078859711065888,0.01,445,4,1.9999999999999998e-05,50000
440,768,196065,0.05,255.72,48991,-14.446,2e-05,0.0033259491901844,0.01,445,4,1.9999999999999998e-05,50000
442,772,197089,0.05,255.72,49247,-13.976,2e-05,0.0295677576214075,0.01,445,4,1.9999999999999998e-05,50000
445,776,198113,0.05,255.72,49503,-14.05,2e-05,0.0036888355389237,0.01,445,4,1.9999999999999998e-05,50000
447,780,199137,0.05,255.72,49759,-14.246000000000002,2e-05,0.0497762151062488,0.01,445,4,1.9999999999999998e-05,50000
449,784,200161,0.05,255.72,50015,-14.412,2e-05,0.0298421252518892,0.01,445,4,1.9999999999999998e-05,50000
452,788,201185,0.05,255.72,50271,-14.456,2e-05,0.026451114565134,0.01,445,4,1.9999999999999998e-05,50000
454,792,202209,0.05,255.72,50527,-14.541999999999998,2e-05,0.0267152991145849,0.01,445,4,1.9999999999999998e-05,50000
456,796,203233,0.05,255.72,50783,-14.345999999999997,2e-05,0.05464668571949,0.01,445,4,1.9999999999999998e-05,50000
459,800,204257,0.05,255.72,51039,-14.172,2e-05,0.0019395789131522,0.01,444,4,1.9999999999999998e-05,50000
461,804,205281,0.05,255.72,51295,-13.784,2e-05,0.008578086271882,0.01,444,4,1.9999999999999998e-05,50000
463,808,206305,0.05,255.72,51551,-13.962,2e-05,0.0318815894424915,0.01,444,4,1.9999999999999998e-05,50000
466,812,207329,0.05,255.72,51807,-14.03,2e-05,0.0021848371252417,0.01,444,4,1.9999999999999998e-05,50000
468,816,208239,0.05,254.58,52034,-13.088,2e-05,0.0527239888906478,0.02,444,4,1.9999999999999998e-05,50000
471,820,209263,0.05,254.58,52290,-13.211999999999998,2e-05,0.0298688039183616,0.02,444,4,1.9999999999999998e-05,50000
473,824,210287,0.05,254.58,52546,-13.298,2e-05,0.0257209166884422,0.02,444,4,1.9999999999999998e-05,50000
475,828,211311,0.05,254.58,52802,-13.315999999999995,2e-05,0.0317573547363281,0.02,444,4,1.9999999999999998e-05,50000
478,832,212335,0.05,254.58,53058,-13.416,2e-05,0.0291355699300766,0.02,444,4,1.9999999999999998e-05,50000
480,836,213359,0.05,254.58,53314,-13.381999999999998,2e-05,0.028634512796998,0.02,444,4,1.9999999999999998e-05,50000
482,840,214383,0.05,254.58,53570,-13.369999999999996,2e-05,0.0016852419357746,0.02,443,4,1.9999999999999998e-05,50000
485,844,215407,0.05,254.58,53826,-13.116,2e-05,0.0104203931987285,0.02,443,4,1.9999999999999998e-05,50000
487,848,216431,0.05,254.58,54082,-12.888000000000002,2e-05,0.0559158399701118,0.02,443,4,1.9999999999999998e-05,50000
490,852,217455,0.05,254.86,54338,-13.790000000000004,2e-05,0.0056589618325233,0.01,443,4,1.9999999999999998e-05,50000
492,856,218479,0.05,254.86,54594,-13.366,2e-05,0.0323991812765598,0.01,443,4,1.9999999999999998e-05,50000
494,860,219503,0.05,254.86,54850,-13.114,2e-05,0.0020847455598413,0.01,443,4,1.9999999999999998e-05,50000
497,864,220527,0.05,254.86,55106,-13.488,2e-05,0.0064617255702614,0.01,443,4,1.9999999999999998e-05,50000
499,868,221551,0.05,254.86,55362,-13.44,2e-05,0.0579729042947292,0.01,443,4,1.9999999999999998e-05,50000
502,872,222575,0.05,254.86,55618,-13.666,2e-05,0.0024092802777886,0.01,443,4,1.9999999999999998e-05,50000
504,876,223599,0.05,254.86,55874,-13.866000000000003,2e-05,0.0539495684206485,0.01,443,4,1.9999999999999998e-05,50000
506,880,224517,0.05,253.8,56104,-13.106000000000002,2e-05,0.0025960272178053,0.02,443,4,1.9999999999999998e-05,50000
509,884,225541,0.05,253.8,56360,-13.163999999999998,2e-05,0.0060984292067587,0.02,443,4,1.9999999999999998e-05,50000
511,888,226565,0.05,253.8,56616,-13.124,2e-05,0.3810020685195923,0.02,443,4,1.9999999999999998e-05,50000
513,892,227589,0.05,253.8,56872,-13.332,2e-05,0.0568191595375537,0.02,443,4,1.9999999999999998e-05,50000
516,896,228613,0.05,253.8,57128,-12.951999999999998,2e-05,0.0564121007919311,0.02,442,4,1.9999999999999998e-05,50000
518,900,229637,0.05,253.8,57384,-13.114,2e-05,0.0028944103978574,0.02,442,4,1.9999999999999998e-05,50000
520,904,230661,0.05,253.8,57640,-13.156,2e-05,0.0589433163404464,0.02,442,4,1.9999999999999998e-05,50000
523,908,231685,0.05,253.8,57896,-13.492,2e-05,0.0027820672839879,0.02,442,4,1.9999999999999998e-05,50000
525,912,232709,0.05,253.8,58152,-13.341999999999995,2e-05,0.0581921562552452,0.02,442,4,1.9999999999999998e-05,50000
527,916,233733,0.05,254.94,58408,-14.398,2e-05,0.0294943768531084,0.01,442,4,1.9999999999999998e-05,50000
530,920,234757,0.05,254.94,58664,-14.222,2e-05,0.0019034380093216,0.01,442,4,1.9999999999999998e-05,50000
532,924,235781,0.05,254.94,58920,-14.453999999999995,2e-05,0.0319560728967189,0.01,442,4,1.9999999999999998e-05,50000
534,928,236805,0.05,254.94,59176,-14.743999999999998,2e-05,0.0014901733957231,0.01,442,4,1.9999999999999998e-05,50000
537,932,237829,0.05,254.94,59432,-14.64,2e-05,0.0053771380335092,0.01,442,4,1.9999999999999998e-05,50000
539,936,238853,0.05,254.94,59688,-14.752,2e-05,0.0024208193644881,0.01,442,4,1.9999999999999998e-05,50000
542,940,239877,0.05,254.94,59944,-14.582,2e-05,0.0555473193526268,0.01,442,4,1.9999999999999998e-05,50000
544,944,240901,0.05,254.94,60200,-14.517999999999995,2e-05,0.0547554865479469,0.01,442,4,1.9999999999999998e-05,50000
547,948,241925,0.05,254.94,60456,-14.816,2e-05,0.0023425505496561,0.01,442,4,1.9999999999999998e-05,50000
549,952,242949,0.05,254.94,60712,-14.938,2e-05,0.0307595282793045,0.01,442,4,1.9999999999999998e-05,50000
551,956,243973,0.05,254.94,60968,-15.422,2e-05,0.0586146339774131,0.01,442,4,1.9999999999999998e-05,50000
554,960,244997,0.05,254.94,61224,-15.344,2e-05,0.1380043625831604,0.01,442,4,1.9999999999999998e-05,50000
556,964,246021,0.05,254.94,61480,-14.992,2e-05,0.382490873336792,0.01,442,4,1.9999999999999998e-05,50000
558,968,247045,0.05,254.94,61736,-15.214,2e-05,0.0255938619375228,0.01,442,4,1.9999999999999998e-05,50000
561,972,248069,0.05,254.94,61992,-15.282,2e-05,0.0325518511235713,0.01,442,4,1.9999999999999998e-05,50000
563,976,249093,0.05,254.94,62248,-15.120000000000005,2e-05,0.0016506165266036,0.01,442,4,1.9999999999999998e-05,50000
