time/fps,rollout/ep_len_mean,rollout/success_rate,time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,train/entropy_loss,train/value_loss,train/loss,train/clip_range,train/learning_rate,train/n_updates,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/clip_fraction,phase,phase_learning_rate_start,phase_learning_rate_end
234,256.0,0.0,331,677888,2892,-2.51,-0.0001431878443327,0.0249854482881346,0.0025297158863395,0.2,0.00013104,3300.0,-5.163019523024559e-09,0.0,0.7547664046287537,0.0,1,0.0003,5e-05
234,256.0,0.0,332,679936,2902,-2.4,-0.0001818380580516,0.0595119354962662,0.002911081071943,0.2,0.0001305279999999,3310.0,-5.413312464952469e-09,0.0,0.4785887598991394,0.0,1,0.0003,5e-05
234,256.0,0.0,333,681984,2911,-2.52,-0.0001748764669173,0.0312320496903339,0.0116491885855793,0.2,0.000130016,3320.0,-2.139713615179062e-08,0.0,0.4707598090171814,0.0,1,0.0003,5e-05
234,256.0,0.0,334,684032,2920,-2.44,-0.0001622474010218,0.2700016723654698,0.06792863458395,0.2,0.0001295039999999,3330.0,-1.967418938875198e-09,0.0,0.3768293857574463,0.0,1,0.0003,5e-05
234,256.0,0.0,335,686080,2929,-2.54,-0.0001628418187465,0.1006991921953158,0.0449841395020484,0.2,0.000128992,3340.0,2.569868229329586e-09,0.0,0.6119667887687683,0.0,1,0.0003,5e-05
234,256.0,0.0,336,688128,2938,-2.4,-0.000147179846499,0.0496614401687111,0.0085805933922529,0.2,0.00012848,3350.0,-3.090826794505119e-09,0.0,0.5941479206085205,0.0,1,0.0003,5e-05
234,256.0,0.0,337,690176,2948,-2.56,-0.0001554834523631,0.0512679719737207,0.0530919432640075,0.2,0.000127968,3360.0,-6.08852133154869e-09,0.0,0.3191084861755371,0.0,1,0.0003,5e-05
234,256.0,0.0,338,692224,2956,-2.66,-0.0001490162560003,0.1149265831285447,0.0222539324313402,0.2,0.000127456,3370.0,2.3283064365386964e-11,0.0,0.476417064666748,0.0,1,0.0003,5e-05
234,256.0,0.0,339,694272,2965,-2.8,-0.0001620707806068,0.1408775837306166,0.0834283158183097,0.2,0.000126944,3380.0,-1.210719347000122e-09,0.0,0.7431966662406921,0.0,1,0.0003,5e-05
234,256.0,0.0,340,696320,2974,-2.86,-0.0002545482215282,0.1453305795672349,0.107983760535717,0.2,0.000126432,3390.0,-4.6147033572196964e-08,-7.3341653e-09,0.0338711738586425,0.0,1,0.0003,5e-05
234,256.0,0.0,341,698368,2983,-2.82,-0.0002155431120627,0.1206583772902376,0.0721420347690582,0.2,0.00012592,3400.0,-8.312053978443147e-08,-7.2759576e-09,0.748333215713501,0.0,1,0.0003,5e-05
234,256.0,0.0,342,700416,2992,-2.92,-0.000161651001872,0.0730607886682264,0.0045936158858239,0.2,0.000125408,3410.0,-4.71482053399086e-09,0.0,0.8754456043243408,0.0,1,0.0003,5e-05
234,256.0,0.0,343,702464,3001,-3.06,-0.0002530579555241,0.1543298398668412,0.1381138414144516,0.2,0.000124896,3420.0,-1.4388933777809142e-08,-2.910383e-11,0.3207966685295105,0.0,1,0.0003,5e-05
234,256.0,0.0,344,704512,3009,-3.08,-0.000184291642472,0.1701048646384151,0.2210462540388107,0.2,0.0001243839999999,3430.0,9.022187441587447e-10,0.0,0.4914658665657043,0.0,1,0.0003,5e-05
234,256.0,0.0,345,706560,3018,-3.1,-0.0001994438427573,0.0441775612123819,0.018700310960412,0.2,0.0001238719999999,3440.0,-1.0296935215592385e-08,-5.326001e-09,0.2948329448699951,0.0,1,0.0003,5e-05
234,256.0,0.0,346,708608,3027,-3.14,-0.0001686867899479,0.1921059142594458,0.1268261075019836,0.2,0.0001233599999999,3450.0,-4.924368113279342e-09,0.0,0.5788609385490417,0.0,1,0.0003,5e-05
233,256.0,0.0,347,710656,3036,-3.08,-0.0002280453953062,0.0553009419541922,0.0159056987613439,0.2,0.0001228479999999,3460.0,-2.225278876721859e-08,0.0,0.8749876618385315,0.0,1,0.0003,5e-05
233,256.0,0.0,348,712704,3046,-3.06,-0.0001984784092201,0.0279996219658642,0.0057694059796631,0.2,0.000122336,3470.0,1.3940734788775444e-09,0.0,0.8179066777229309,0.0,1,0.0003,5e-05
233,256.0,0.0,349,714752,3055,-3.24,-0.0001978008302103,0.0659561486230813,0.0170481856912374,0.2,0.0001218239999999,3480.0,-2.9045622795820235e-09,0.0,0.5668600797653198,0.0,1,0.0003,5e-05
233,256.0,0.0,350,716800,3064,-3.24,-0.0001668938508373,0.2544714444753481,0.1614352017641067,0.2,0.0001213119999999,3490.0,1.4551915228366852e-10,0.0,0.2785127758979797,0.0,1,0.0003,5e-05
233,256.0,0.0,351,718848,3073,-3.12,-0.00022404792835,0.1732422660687007,0.1520404666662216,0.2,0.0001207999999999,3500.0,-1.3998942449688911e-08,0.0,0.3408610224723816,0.0,1,0.0003,5e-05
233,256.0,0.0,352,720896,3082,-2.98,-0.0002096899341267,0.066385719232494,0.0042539839632809,0.2,0.0001202879999999,3510.0,-4.0046870708465575e-09,0.0,0.7974948883056641,0.0,1,0.0003,5e-05
233,256.0,0.0,353,722944,3091,-3.06,-0.0001614791204701,0.0349380395564367,0.0402726791799068,0.2,0.0001197759999999,3520.0,-5.814945325255394e-09,0.0,0.833192765712738,0.0,1,0.0003,5e-05
233,256.0,0.0,354,724992,3100,-2.86,-0.000242028780849,0.262918850814458,0.2680960297584533,0.2,0.0001192639999999,3530.0,-1.5331897884607314e-08,0.0,0.5260709524154663,0.0,1,0.0003,5e-05
233,256.0,0.0,355,727040,3109,-2.86,-0.0002353189012865,0.0149767819347289,0.0206734426319599,0.2,0.0001187519999999,3540.0,-4.298053681850433e-08,-5.675247e-09,0.5965172052383423,0.0,1,0.0003,5e-05
233,256.0,0.0,356,729088,3118,-2.66,-0.0001805162857635,0.0269287437986349,0.0066276271827518,0.2,0.0001182399999999,3550.0,-5.602487362921238e-09,0.0,0.824662446975708,0.0,1,0.0003,5e-05
233,256.0,0.0,357,731136,3126,-2.56,-0.0001960564535693,0.0496167243363743,0.0001968759461306,0.2,0.000117728,3560.0,-1.680455170571804e-08,0.0,0.8411375880241394,0.0,1,0.0003,5e-05
233,256.0,0.0,358,733184,3135,-2.7,-0.0001995149157664,0.114725168631412,0.0579347237944603,0.2,0.0001172159999999,3570.0,-2.2351741790771484e-09,0.0,0.4833644032478332,0.0,1,0.0003,5e-05
233,256.0,0.0,359,735232,3144,-2.8,-0.000197478614973,0.0747389226657105,0.0109020797535777,0.2,0.000116704,3580.0,-2.0256265997886656e-09,0.0,0.737005352973938,0.0,1,0.0003,5e-05
233,256.0,0.0,360,737280,3153,-2.92,-0.0002111939689712,0.1561539481888758,0.0844657868146896,0.2,0.0001161919999999,3590.0,-2.5783083401620387e-08,-1.1641532e-10,0.4481723308563232,0.0,1,0.0003,5e-05
233,256.0,0.0,361,739328,3162,-2.86,-0.000177837324918,0.2169397617748472,0.0026151267811656,0.2,0.0001156799999999,3600.0,4.074536263942718e-10,0.0,0.2288504838943481,0.0,1,0.0003,5e-05
233,256.0,0.0,362,741376,3170,-2.72,-0.0002007346580285,0.0372543323762329,0.0397191159427166,0.2,0.0001151679999999,3610.0,-1.0710209608078e-09,0.0,0.8311833143234253,0.0,1,0.0003,5e-05
233,256.0,0.0,363,743424,3179,-2.7,-0.000261860514729,0.043930667679524,0.0039072935469448,0.2,0.0001146559999999,3620.0,-2.140703145414591e-07,-2.1536835e-09,0.6300197839736938,0.0,1,0.0003,5e-05
233,256.0,0.0,364,745472,3188,-2.6,-0.0002072329194561,0.0884905831633659,0.0059262150898575,0.2,0.000114144,3630.0,-1.75248715095222e-08,-7.4214768e-09,0.4756600260734558,0.0,1,0.0003,5e-05
233,256.0,0.0,365,747520,3197,-2.66,-0.0002120968130839,0.0332202731478901,0.014190993271768,0.2,0.0001136319999999,3640.0,-1.6426201909780502e-08,0.0,0.6996965408325195,0.0,1,0.0003,5e-05
233,256.0,0.0,366,749568,3205,-2.58,-0.0001904064334667,0.0839391162386164,0.0925705283880233,0.2,0.00011312,3650.0,-1.5913974493741988e-08,-7.479684e-09,0.4031025767326355,0.0,1,0.0003,5e-05
233,256.0,0.0,367,751616,3214,-2.48,-0.0002700760036532,0.0158916746808245,0.0143054407089948,0.2,0.0001126079999999,3660.0,-3.917375579476356e-09,-7.450581e-09,0.7814415097236633,0.0,1,0.0003,5e-05
233,256.0,0.0,368,753664,3223,-2.64,-0.0002175468094719,0.0099994390076972,0.0252328999340534,0.2,0.000112096,3670.0,-1.383625203743577e-07,-1.4115358e-08,0.1939219832420349,0.0,1,0.0003,5e-05
233,256.0,0.0,369,755712,3232,-2.86,-0.0002161897769838,0.2262818006216548,0.0929154604673385,0.2,0.000111584,3680.0,-2.586748450994491e-08,-1.4551915e-10,0.2723389863967895,0.0,1,0.0003,5e-05
233,256.0,0.0,370,757760,3240,-2.78,-0.0002227852588475,0.2876409453339875,0.0717714428901672,0.2,0.0001110719999999,3690.0,-7.275957614183425e-10,0.0,0.3561851382255554,0.0,1,0.0003,5e-05
233,256.0,0.0,371,759808,3249,-2.58,-0.0002373921857724,0.064458937447489,0.0190502945333719,0.2,0.00011056,3700.0,-1.78581103682518e-08,-7.392373e-09,0.415252685546875,0.0,1,0.0003,5e-05
233,256.0,0.0,372,761856,3258,-2.56,-0.000222695714001,0.0980465169501258,0.0038910906296223,0.2,0.0001100479999999,3710.0,-4.403700586408376e-08,-1.4959369e-08,0.5438491106033325,0.0,1,0.0003,5e-05
233,256.0,0.0,373,763904,3267,-2.56,-0.0002848600055585,0.0149113514204145,0.0223541669547557,0.2,0.000109536,3720.0,-2.5666668079793453e-07,-1.5948899e-08,0.833556592464447,0.0,1,0.0003,5e-05
233,256.0,0.0,374,765952,3275,-2.6,-0.0003235930984374,0.2752046921523288,0.042549755424261,0.2,0.0001090239999999,3730.0,1.6955891624093056e-08,-2.788147e-08,0.1433379650115966,0.0,1,0.0003,5e-05
233,256.0,0.0,375,768000,3284,-2.64,-0.0002333315702344,0.0140632933982487,0.00321930879727,0.2,0.000108512,3740.0,-2.4563632905483248e-09,0.0,0.7737380862236023,0.0,1,0.0003,5e-05
233,256.0,0.0,376,770048,3293,-2.7,-0.0003186548263329,0.0707094979705289,0.0284373834729194,0.2,0.000108,3750.0,-1.7025740817189217e-08,-2.910383e-11,0.557854950428009,0.0,1,0.0003,5e-05
233,256.0,0.0,377,772096,3302,-2.66,-0.0002602762484457,0.1046342434012331,0.0889579355716705,0.2,0.000107488,3760.0,-2.5003100745379925e-08,-2.7066562e-09,0.6690418124198914,0.0,1,0.0003,5e-05
233,256.0,0.0,378,774144,3310,-2.5,-0.000293377285925,0.0087309796334011,0.000812156475149,0.2,0.0001069759999999,3770.0,-1.51956919580698e-07,-1.5774276e-08,0.8146810531616211,0.0,1,0.0003,5e-05
233,256.0,0.0,379,776192,3319,-2.58,-0.0002700872155401,0.0186975064141734,0.0022943399380892,0.2,0.0001064639999999,3780.0,-1.3402896001935005e-07,-1.3911631e-08,0.8693195581436157,0.0,1,0.0003,5e-05
233,256.0,0.0,380,778240,3328,-2.62,-0.0004336887723184,0.0166403919920412,0.017219953238964,0.2,0.0001059519999999,3790.0,-1.1279364116489889e-06,-1.1670636e-08,0.3257273435592651,0.0,1,0.0003,5e-05
233,256.0,0.0,381,780288,3337,-2.46,-0.0003396297412109,0.1028227693546796,0.014350663870573,0.2,0.0001054399999999,3800.0,1.3021053746342658e-08,-5.675247e-09,0.7397537231445312,0.0,1,0.0003,5e-05
233,256.0,0.0,382,782336,3346,-2.42,-0.0003412582613236,0.0054818400058138,0.0024799748789519,0.2,0.000104928,3810.0,-1.3391836546361445e-07,-1.9179424e-08,0.9533182382583618,0.0,1,0.0003,5e-05
233,256.0,0.0,383,784384,3355,-2.36,-0.0005655927860061,0.067556744164176,0.0391762591898441,0.2,0.0001044159999999,3820.0,-9.9849421530962e-08,-2.8754584e-08,0.589083194732666,0.0,1,0.0003,5e-05
233,256.0,0.0,384,786432,3363,-2.36,-0.0004439046890183,0.0054992342948025,0.0014016279019415,0.2,0.000103904,3830.0,-3.710098098963499e-07,-3.282912e-08,0.8711379766464233,0.0,1,0.0003,5e-05
233,256.0,0.0,385,788480,3372,-2.41,-0.0004540626927337,0.0666979038120189,0.0646828189492225,0.2,0.0001033919999999,3840.0,-1.5642726793885234e-07,-3.7514837e-08,0.3920372724533081,0.0,1,0.0003,5e-05
233,256.0,0.0,386,790528,3381,-2.45,-0.0004144360438658,0.4731517207808792,0.3621432483196258,0.2,0.00010288,3850.0,-0.0007602742523886,3.159413e-05,0.1617034077644348,0.000439453125,1,0.0003,5e-05
233,256.0,0.0,387,792576,3390,-2.51,-0.0004595074340613,0.0354280011977607,0.0460884720087051,0.2,0.0001023679999999,3860.0,-5.5431155487895016e-08,0.0,0.080816626548767,0.0,1,0.0003,5e-05
233,256.0,0.0,388,794624,3399,-2.39,-0.0004825455373065,0.0418389484388171,0.0337442681193351,0.2,0.000101856,3870.0,-8.854258339852095e-07,-3.9872248e-09,0.7600287795066833,0.0,1,0.0003,5e-05
233,256.0,0.0,389,796672,3408,-2.41,-0.0003944965741538,0.0070304213732015,0.0008984840824268,0.2,0.0001013439999999,3880.0,-2.4928012862801554e-07,-7.450581e-09,0.9158408641815186,0.0,1,0.0003,5e-05
233,256.0,0.0,390,798720,3416,-2.39,-0.0005289263302984,0.0824107500491663,0.0159131176769733,0.2,0.0001008319999999,3890.0,-3.685709089040757e-08,-2.0489097e-08,0.290847897529602,0.0,1,0.0003,5e-05
233,256.0,0.0,391,800768,3425,-2.55,-0.0003705135524796,0.0134654240720919,0.0038609411567449,0.2,0.0001003199999999,3900.0,-3.741675755009055e-07,-2.575689e-08,0.8483397364616394,0.0,1,0.0003,5e-05
233,256.0,0.0,392,802816,3434,-2.73,-0.0004104059116798,0.0601815722453466,0.0029348039533942,0.2,9.980799999999998e-05,3910.0,-1.0264338925480844e-07,-2.3428584e-08,0.6865875720977783,0.0,1,0.0003,5e-05
233,256.0,0.0,393,804864,3443,-2.65,-0.0003614358094637,0.3416489899464068,0.4507284760475158,0.2,9.9296e-05,3920.0,-2.570159267634154e-07,-7.3050614e-09,0.1196890473365783,0.0,1,0.0003,5e-05
233,256.0,0.0,394,806912,3452,-2.74,-0.0004691859401646,0.0647730854921974,0.010002895258367,0.2,9.878399999999998e-05,3930.0,-1.0029471013695001e-07,-1.7083948e-08,0.5898393392562866,0.0,1,0.0003,5e-05
233,256.0,0.0,395,808960,3461,-2.7,-0.0003834529336018,0.3171080298256129,0.1977027505636215,0.2,9.8272e-05,3940.0,-0.0008272760256659,8.477116e-05,0.4355883002281189,0.000439453125,1,0.0003,5e-05
233,256.0,0.0,396,811008,3469,-2.68,-0.0004192232125205,0.0153120187183958,0.0037004596088081,0.2,9.776e-05,3950.0,-2.0042061805725097e-07,-1.17579475e-08,0.8194590210914612,0.0,1,0.0003,5e-05
233,256.0,0.0,397,813056,3478,-2.57,-0.0002633751046232,0.0817908675095168,0.0614770352840423,0.2,9.7248e-05,3960.0,-2.3189932107925417e-08,-7.450581e-09,0.2953907251358032,0.0,1,0.0003,5e-05
233,256.0,0.0,398,815104,3487,-2.5,-0.0003940158389013,0.0495019005131325,0.0421617291867733,0.2,9.6736e-05,3970.0,-3.8370490074157724e-08,-3.085006e-08,0.0891018509864807,0.0,1,0.0003,5e-05
233,256.0,0.0,399,817152,3495,-2.42,-0.0003075588116189,0.0634687305020634,0.0558899901807308,0.2,9.622399999999998e-05,3980.0,-0.0004489213752094,0.00012110203,0.3742601275444031,0.000439453125,1,0.0003,5e-05
233,256.0,0.0,400,819200,3504,-2.36,-0.0003505619297357,0.0169911243552633,0.0186471417546272,0.2,9.5712e-05,3990.0,-7.815542630851269e-08,-7.392373e-09,0.5653189420700073,0.0,1,0.0003,5e-05
233,256.0,0.0,401,821248,3513,-2.54,-0.0002890979980293,0.0084024533202409,6.380571721820161e-05,0.2,9.519999999999998e-05,4000.0,1.4377292245626451e-08,-2.910383e-11,0.2749010920524597,0.0,1,0.0003,5e-05
233,256.0,0.0,402,823296,3522,-2.48,-0.0002505737262254,0.3027283449657261,0.1998893022537231,0.2,9.4688e-05,4010.0,-9.872019290924072e-09,0.0,0.2281706929206848,0.0,1,0.0003,5e-05
233,256.0,0.0,403,825344,3530,-2.56,-0.0002982742294989,0.0243572973279697,0.0141357965767383,0.2,9.4176e-05,4020.0,-4.482863005250692e-08,0.0,0.6812924146652222,0.0,1,0.0003,5e-05
233,256.0,0.0,404,827392,3539,-2.44,-0.0002788481455354,0.1591496367240324,0.0473841652274131,0.2,9.3664e-05,4030.0,-5.308538675308228e-09,0.0,0.2392607927322387,0.0,1,0.0003,5e-05
233,256.0,0.0,405,829440,3548,-2.42,-0.0003037175549252,0.0523695890879025,0.040037352591753,0.2,9.3152e-05,4040.0,-1.7083948478102684e-08,0.0,0.6360831260681152,0.0,1,0.0003,5e-05
233,256.0,0.0,406,831488,3556,-2.49,-0.0002980038228997,0.1667920074280118,0.0559950843453407,0.2,9.264e-05,4050.0,3.0267983675003053e-10,0.0,0.5646340847015381,0.0,1,0.0003,5e-05
233,256.0,0.0,407,833536,3566,-2.71,-0.000265644762112,0.2344039206160232,0.0236234590411186,0.2,9.2128e-05,4060.0,-1.0011717677116394e-09,0.0,0.195495069026947,0.0,1,0.0003,5e-05
233,256.0,0.0,408,835584,3574,-2.71,-0.0002549264270783,0.1860554384533315,0.1336290836334228,0.2,9.161599999999998e-05,4070.0,-1.169973984360695e-09,0.0,0.5996333956718445,0.0,1,0.0003,5e-05
233,256.0,0.0,409,837632,3583,-2.99,-0.0003589067146094,0.0147540624137036,0.0023614517413079,0.2,9.1104e-05,4080.0,-6.466289050877096e-08,0.0,0.9404756426811218,0.0,1,0.0003,5e-05
233,256.0,0.0,410,839680,3592,-2.94,-0.00030078916825,0.2856703708064742,0.009686317294836,0.2,9.0592e-05,4090.0,-5.5297277867794034e-11,0.0,0.4186875820159912,0.0,1,0.0003,5e-05
233,256.0,0.0,411,841728,3601,-3.06,-0.0002550348548538,0.0557642771891551,0.0165606047958135,0.2,9.008e-05,4100.0,-1.1935480870306493e-08,0.0,0.8329969048500061,0.0,1,0.0003,5e-05
233,256.0,0.0,412,843776,3610,-3.22,-0.0002970455469039,0.0786131915490841,0.0135135604068636,0.2,8.9568e-05,4110.0,-2.2351741790771484e-09,0.0,0.413731575012207,0.0,1,0.0003,5e-05
233,256.0,0.0,413,845824,3618,-3.32,-0.0003360089947818,0.1231003369717655,0.0859652087092399,0.2,8.905600000000001e-05,4120.0,-4.819594323635101e-09,-1.1641532e-10,0.174414575099945,0.0,1,0.0003,5e-05
233,256.0,0.0,414,847872,3627,-3.32,-0.0003125062590697,0.1080925639253109,0.0875198096036911,0.2,8.8544e-05,4130.0,-1.734006218612194e-07,-7.858034e-10,0.8579869866371155,0.0,1,0.0003,5e-05
233,256.0,0.0,415,849920,3636,-3.36,-0.0003641352694103,0.0719131545891286,0.0155953168869018,0.2,8.803200000000001e-05,4140.0,-5.7223951444029816e-08,-5.820766e-11,0.7595482468605042,0.0,1,0.0003,5e-05
233,256.0,0.0,416,851968,3645,-3.2,-0.0003001662735186,0.0173158850055187,0.0063712648116052,0.2,8.752e-05,4150.0,-7.190974429249764e-08,-1.8044375e-09,0.9567139148712158,0.0,1,0.0003,5e-05
233,256.0,0.0,417,854016,3653,-3.28,-0.0005614958805381,0.2089374704344663,0.1090713739395141,0.2,8.700800000000002e-05,4160.0,1.7083948478102684e-08,-5.646143e-09,0.1423317790031433,0.0,1,0.0003,5e-05
233,256.0,0.0,418,856064,3662,-3.06,-0.0003422220208449,0.0272631359483057,0.000307972804876,0.2,8.649599999999999e-05,4170.0,-7.156049832701685e-08,-2.910383e-11,0.8715167045593262,0.0,1,0.0003,5e-05
233,256.0,0.0,419,858112,3671,-3.08,-0.000249552670175,0.0331140441157913,0.0071952478028833,0.2,8.598399999999998e-05,4180.0,1.3189855962991714e-08,0.0,0.908441424369812,0.0,1,0.0003,5e-05
233,256.0,0.0,420,860160,3680,-2.9,-0.0004717934949439,0.0396889279552851,0.0266708619892597,0.2,8.5472e-05,4190.0,-5.889625754207372e-07,-1.0186341e-08,0.8600056171417236,0.0,1,0.0003,5e-05
233,256.0,0.0,421,862208,3689,-2.82,-0.0004806679196917,0.0153424824526155,0.0001587749575264,0.2,8.495999999999999e-05,4200.0,-4.365458153188229e-07,-1.4289981e-08,0.7915723919868469,0.0,1,0.0003,5e-05
233,256.0,0.0,422,864256,3698,-2.68,-0.000375990932298,0.0450099821464391,0.0738391280174255,0.2,8.4448e-05,4210.0,-1.8498918507248164e-06,-4.773028e-09,0.9004278182983398,0.0,1,0.0003,5e-05
233,256.0,0.0,423,866304,3707,-2.7,-0.0004608967483363,0.0190601754562521,0.028464987874031,0.2,8.393599999999999e-05,4220.0,-9.06252535060048e-07,-8.643838e-09,0.9128236174583436,0.0,1,0.0003,5e-05
233,256.0,0.0,424,868352,3715,-2.68,-0.0005591247721895,0.0963573221903061,0.083448976278305,0.2,8.3424e-05,4230.0,-2.293149009346962e-06,-3.6379788e-09,0.8155509233474731,0.0,1,0.0003,5e-05
233,256.0,0.0,425,870400,3724,-2.48,-0.0005447748262668,0.0224992942079552,0.0147525463253259,0.2,8.2912e-05,4240.0,-5.669990787282586e-06,-6.897608e-09,0.8832166790962219,0.0,1,0.0003,5e-05
233,256.0,0.0,426,872448,3733,-2.4,-0.0007594383896503,0.0331578899218584,0.0238662902265787,0.2,8.240000000000001e-05,4250.0,-2.6544963475316764e-06,-2.2613676e-08,0.4499867558479309,0.0,1,0.0003,5e-05
233,256.0,0.0,427,874496,3742,-2.46,-0.0013342445890884,0.0643089144014084,0.0835854634642601,0.2,8.188799999999999e-05,4260.0,-7.543909305240959e-07,-2.8230716e-08,0.4439809322357178,0.0,1,0.0003,5e-05
233,256.0,0.0,428,876544,3750,-2.6,-0.0006575951374543,0.0521560080786002,0.0361863262951374,0.2,8.137599999999997e-05,4270.0,-2.1785381250083445e-07,-2.9132934e-08,0.6376646161079407,0.0,1,0.0003,5e-05
233,256.0,0.0,429,878592,3759,-2.5,-0.0007408895755361,0.0937740981506067,0.1095227673649787,0.2,8.086399999999999e-05,4280.0,-5.250680260360241e-07,-2.7852366e-08,0.5613006353378296,0.0,1,0.0003,5e-05
233,256.0,0.0,430,880640,3768,-2.44,-0.0008772989916906,0.0167670473281759,0.0164858233183622,0.2,8.035199999999998e-05,4290.0,-6.245274562388658e-07,-5.9371814e-09,0.9362626671791076,0.0,1,0.0003,5e-05
233,256.0,0.0,431,882688,3777,-2.51,-0.0011435336011345,0.0056363995434367,0.0023652226664125,0.2,7.984e-05,4300.0,-5.851878086104989e-06,-1.7142156e-08,0.95573490858078,0.0,1,0.0003,5e-05
233,256.0,0.0,432,884736,3786,-2.51,-0.0014371738521731,0.2078399684280157,0.0917791575193405,0.2,7.932799999999998e-05,4310.0,-0.0005292169691529,0.00011648025,0.635877251625061,0.000390625,1,0.0003,5e-05
233,256.0,0.0,433,886784,3794,-2.57,-0.0005755191185016,0.0178127707727981,0.0138399275019764,0.2,7.8816e-05,4320.0,-8.990638889372348e-07,-1.7957063e-08,0.5081906318664551,0.0,1,0.0003,5e-05
233,256.0,0.0,434,888832,3803,-2.75,-0.000806270805333,0.1385993186966516,0.0914121642708778,0.2,7.830399999999999e-05,4330.0,-1.9336584955453872e-08,-7.508788e-09,0.4956710934638977,0.0,1,0.0003,5e-05
233,256.0,0.0,435,890880,3812,-2.98,-0.0009148223245574,0.1439069842686876,0.1074312254786491,0.2,7.7792e-05,4340.0,-5.467678420245647e-07,-1.4581019e-08,0.6112127304077148,0.0,1,0.0003,5e-05
233,256.0,0.0,436,892928,3821,-3.01,-0.0011591358561418,0.4057298118248582,0.0557376854121685,0.2,7.727999999999999e-05,4350.0,-0.0009707881778012,8.51528e-05,0.4794780015945434,0.00126953125,1,0.0003,5e-05
233,256.0,0.0,437,894976,3830,-3.05,-0.0010002562652516,0.2260043031186796,0.0750320628285408,0.2,7.676799999999998e-05,4360.0,-0.0006875099614262,2.3165863e-05,0.5555695295333862,0.000439453125,1,0.0003,5e-05
233,256.0,0.0,438,897024,3838,-3.43,-0.0008608378717326,0.0377731590546318,0.0264088604599237,0.2,7.6256e-05,4370.0,-1.330394297838211e-07,-4.0512532e-08,0.5657964944839478,0.0,1,0.0003,5e-05
233,256.0,0.0,439,899072,3847,-3.33,-0.0007941943047626,0.3115420079091563,0.0861897692084312,0.2,7.574399999999998e-05,4380.0,-9.953510016202928e-09,-1.990702e-08,0.3407754898071289,0.0,1,0.0003,5e-05
233,256.0,0.0,440,901120,3856,-3.47,-0.0009677209360233,0.0734546304349351,0.016487643122673,0.2,7.5232e-05,4390.0,-4.5174965634942056e-08,-1.1263182e-08,0.6646361351013184,0.0,1,0.0003,5e-05
233,256.0,0.0,441,903168,3865,-3.45,-0.0006359287261147,0.3535168883623555,0.0191482622176408,0.2,7.471999999999999e-05,4400.0,-1.1476222425699233e-07,-5.500624e-09,0.5279685258865356,0.0,1,0.0003,5e-05
233,256.0,0.0,442,905216,3873,-3.47,-0.0007697380926401,0.0921691069015651,0.0093161556869745,0.2,7.4208e-05,4410.0,-1.864158548414707e-07,-1.7258571e-08,0.4988549351692199,0.0,1,0.0003,5e-05
233,256.0,0.0,443,907264,3881,-3.37,-0.0010680395389499,0.0951688743942213,0.0094775818288326,0.2,7.3696e-05,4420.0,-2.05829564947635e-07,-3.806781e-08,0.2616661190986633,0.0,1,0.0003,5e-05
233,256.0,0.0,444,909312,3889,-3.26,-0.0011653236011625,0.0243194834202313,0.0021519444417208,0.2,7.318400000000001e-05,4430.0,-4.834262654185296e-07,-2.4330802e-08,0.1260939836502075,0.0,1,0.0003,5e-05
233,256.0,0.0,445,911360,3897,-3.46,-0.001018963316892,0.0126029349275995,0.024075424298644,0.2,7.2672e-05,4440.0,-9.614770533517005e-07,-1.1845259e-08,0.7181084156036377,0.0,1,0.0003,5e-05
233,256.0,0.0,446,913408,3906,-3.39,-0.0012836392459576,0.3562076587812043,0.3013375103473663,0.2,7.216000000000001e-05,4450.0,-9.987270459532737e-08,-5.9662852e-09,0.3370797634124756,0.0,1,0.0003,5e-05
233,256.0,0.0,447,915456,3914,-3.16,-0.0007004934530414,0.0702519531769212,0.0215360186994075,0.2,7.1648e-05,4460.0,-0.0007894169888459,6.0931314e-05,0.7160137295722961,0.000390625,1,0.0003,5e-05
233,256.0,0.0,448,917504,3922,-3.03,-0.0008206968108424,0.0202833599470068,0.0043523274362087,0.2,7.113599999999999e-05,4470.0,-2.238841261714697e-07,-1.6589183e-08,0.4975784420967102,0.0,1,0.0003,5e-05
233,256.0,0.0,449,919552,3930,-3.01,-0.0010866429904126,0.0920063273952109,0.1498783677816391,0.2,7.062400000000001e-05,4480.0,-2.959452103823424e-07,-2.6338967e-08,0.5737206935882568,0.0,1,0.0003,5e-05
233,256.0,0.0,450,921600,3938,-2.85,-0.0011445391588495,0.0696139145755296,0.0130734732374548,0.2,7.0112e-05,4490.0,-4.560046363621951e-07,-5.2095857e-09,0.6026982665061951,0.0,1,0.0003,5e-05
234,256.0,0.0,451,923648,3947,-2.73,-0.0008029123440792,0.0994021115155192,0.0113130938261747,0.2,6.960000000000001e-05,4500.0,-2.8201611712574962e-08,-1.4988473e-08,0.5107440948486328,0.0,1,0.0003,5e-05
234,256.0,0.0,452,925696,3955,-2.65,-0.0010507800878258,0.1025820438240771,0.0534991957247257,0.2,6.9088e-05,4510.0,-4.040542989969254e-07,-2.924935e-08,0.3784547448158264,0.0,1,0.0003,5e-05
