time/total_timesteps,time/time_elapsed,rollout/success_rate,time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/approx_kl,train/entropy_loss,train/n_updates,train/explained_variance,train/clip_range,train/clip_fraction,train/value_loss,train/loss,train/learning_rate,train/policy_gradient_loss,phase,phase_learning_rate_start,phase_learning_rate_end
589824,2407,0.0,288,-1.014,244,256.0,0.0,-0.0001113072555199,2870.0,0.9558448791503906,0.2,0.0,0.0103360864566639,0.0020695955026894,0.000153056,-6.402842700481415e-11,1,0.0003,5e-05
591872,2416,0.0,289,-0.92,244,256.0,0.0,-0.000112430480658,2880.0,0.9608692526817322,0.2,0.0,0.0033819871154264,0.0007245370652526,0.0001525439999999,-6.83940015733242e-10,1,0.0003,5e-05
593920,2424,0.0,290,-0.7580000000000001,244,256.0,0.0,-0.0001135766398874,2890.0,0.3755925893783569,0.2,0.0,0.1006031021825037,0.0016659871907904,0.000152032,2.7602072805166244e-08,1,0.0003,5e-05
595968,2432,0.0,291,-0.5999999999999999,244,256.0,0.0,-0.0001138315220487,2900.0,0.8985185623168945,0.2,0.0,0.0381203675817232,0.000575408397708,0.0001515199999999,3.5041011869907386e-08,1,0.0003,5e-05
598016,2441,0.0,292,-0.6659999999999999,244,256.0,0.0,-0.0001148305679635,2910.0,0.7190612554550171,0.2,0.0,0.0599462868383852,0.0031805287580937,0.0001510079999999,-4.746834747493268e-08,1,0.0003,5e-05
600064,2449,0.0,293,-0.7,244,256.0,0.0,-0.0001192258559058,2920.0,0.3588248491287231,0.2,0.0,0.0939117828995222,0.0129509381949901,0.000150496,2.823071554303169e-09,1,0.0003,5e-05
602112,2457,0.0,294,-0.6980000000000001,244,256.0,0.0,-0.0001192324767544,2930.0,0.3414620161056518,0.2,0.0,0.0666071304262004,0.0008576537366025,0.0001499839999999,1.2398231774568558e-08,1,0.0003,5e-05
604160,2466,0.0,295,-0.964,244,256.0,0.0,-0.0001207266049277,2940.0,0.1969842910766601,0.2,0.0,0.1416852298825688,0.1167324930429458,0.000149472,-4.9476511776447304e-09,1,0.0003,5e-05
606208,2474,0.0,296,-0.8820000000000001,244,256.0,0.0,-0.0001248989014129,2950.0,-0.0016092061996459,0.2,0.0,0.2989243035408435,0.4649272561073303,0.0001489599999999,-5.046604201197624e-09,1,0.0003,5e-05
608256,2482,0.0,297,-1.146,244,256.0,0.0,-0.0001248888880581,2960.0,0.1664363741874694,0.2,0.0,0.0453763056576463,0.0934876203536987,0.000148448,-5.541369318962097e-08,1,0.0003,5e-05
610304,2491,0.0,298,-1.0719999999999998,244,256.0,0.0,-0.0001279453084862,2970.0,0.0702962279319763,0.2,0.0,0.753720926051028,0.2514371871948242,0.000147936,-7.700873538851739e-09,1,0.0003,5e-05
612352,2499,0.0,299,-1.024,244,256.0,0.0,-0.0001269578689971,2980.0,0.0121291279792785,0.2,0.0,0.3161487100769591,0.1041861921548843,0.000147424,1.2898817658424375e-08,1,0.0003,5e-05
614400,2507,0.0,300,-1.022,244,256.0,0.0,-0.0001274269085115,2990.0,0.4603515267372131,0.2,0.0,0.031968198821778,0.0006482587778009,0.000146912,-2.6775524020195005e-10,1,0.0003,5e-05
616448,2516,0.0,301,-1.1720000000000002,244,256.0,0.0,-0.00013516958752,3000.0,0.3377758860588074,0.2,0.0,0.0043313122821928,0.0016424324130639,0.0001464,-3.10712493956089e-08,1,0.0003,5e-05
618496,2524,0.0,302,-1.09,244,256.0,0.0,-0.0001356185366603,3010.0,0.6291808485984802,0.2,0.0,0.1007094202679581,0.1793515533208847,0.000145888,-2.5902409106492992e-09,1,0.0003,5e-05
620544,2533,0.0,303,-1.2819999999999998,244,256.0,0.0,-0.0001369419434922,3020.0,0.6018964648246765,0.2,0.0,0.0715558983341907,0.0006562738562934,0.0001453759999999,8.37608240544796e-09,1,0.0003,5e-05
622592,2541,0.0,304,-1.2980000000000005,244,256.0,0.0,-0.0001422934457878,3030.0,0.0548277497291564,0.2,0.0,0.3799675228096021,0.0745278596878051,0.000144864,-9.010545909404757e-09,1,0.0003,5e-05
624640,2549,0.0,305,-1.4680000000000004,244,256.0,0.0,-0.0001430555419574,3040.0,0.7748427391052246,0.2,0.0,0.0576232632491155,0.0545103996992111,0.0001443519999999,-6.135087460279465e-09,1,0.0003,5e-05
626688,2558,0.0,306,-1.4400000000000004,244,256.0,0.0,-0.0001434775500456,3050.0,0.7642886638641357,0.2,0.0,0.1485657097524381,0.1250218152999878,0.0001438399999999,-3.2130628824234015e-08,1,0.0003,5e-05
628736,2566,0.0,307,-1.632,244,256.0,0.0,-0.0001433186291251,3060.0,0.7728338837623596,0.2,0.0,0.02956442148934,0.0023034352343529,0.0001433279999999,3.309105522930622e-08,1,0.0003,5e-05
630784,2574,0.0,308,-1.706,244,256.0,0.0,-0.0001484259335484,3070.0,0.2763170599937439,0.2,0.0,0.1487332862923722,0.0645298808813095,0.0001428159999999,-1.4668330550193784e-09,1,0.0003,5e-05
632832,2583,0.0,309,-1.6699999999999997,244,256.0,0.0,-0.0001483518561144,3080.0,0.6026432514190674,0.2,0.0,0.6079408270772546,0.4146103858947754,0.0001423039999999,-3.0267983675003053e-10,1,0.0003,5e-05
634880,2591,0.0,310,-1.3020000000000005,244,256.0,0.0,-0.0001518091625257,3090.0,0.9076290726661682,0.2,0.0,0.054255711431324,0.0058989878743886,0.000141792,-5.541369318962097e-09,1,0.0003,5e-05
636928,2599,0.0,311,-1.2880000000000005,244,256.0,0.0,-0.0001515891122835,3100.0,0.7995457649230957,0.2,0.0,0.0673324293151381,0.0330162718892097,0.0001412799999999,1.032894942909479e-08,1,0.0003,5e-05
638976,2608,0.0,312,-1.2279999999999998,244,256.0,0.0,-0.0001573636582179,3110.0,0.6249157190322876,0.2,0.0,0.0379000833985628,0.1218234747648239,0.0001407679999999,-4.1921157389879236e-08,1,0.0003,5e-05
641024,2616,0.0,313,-1.162,245,256.0,0.0,-0.0001599336175786,3120.0,0.7850848436355591,0.2,0.0,0.1007017000563792,0.1776890009641647,0.0001402559999999,1.1525116860866548e-08,1,0.0003,5e-05
643072,2624,0.0,314,-1.084,245,256.0,0.0,-0.0001581163691298,3130.0,0.9433361291885376,0.2,0.0,0.0117214426034479,0.0038982050027698,0.0001397439999999,-2.1170126274228095e-08,1,0.0003,5e-05
645120,2633,0.0,315,-0.9479999999999996,245,256.0,0.0,-0.0001566182560054,3140.0,0.8528118133544922,0.2,0.0,0.093312181305373,0.0093112811446189,0.0001392319999999,-6.090267561376096e-08,1,0.0003,5e-05
647168,2641,0.0,316,-0.9519999999999996,245,256.0,0.0,-0.000168093751381,3150.0,0.9287601709365844,0.2,0.0,0.0199262586007534,0.0007256038370542,0.0001387199999999,6.885966286063194e-09,1,0.0003,5e-05
649216,2649,0.0,317,-1.16,245,256.0,0.0,-0.0001741000669426,3160.0,0.7382456064224243,0.2,0.0,0.0791791930445469,0.0021039571147412,0.000138208,-5.809124559164047e-09,1,0.0003,5e-05
651264,2658,0.0,318,-1.232,245,256.0,0.0,-0.0001711086917566,3170.0,0.1679133772850036,0.2,0.0,1.6252957360469735,1.6233645677566528,0.0001376959999999,-2.20112269744277e-08,1,0.0003,5e-05
653312,2666,0.0,319,-1.1759999999999995,245,256.0,0.0,-0.0001739908517265,3180.0,0.8432911038398743,0.2,0.0,0.0770165702997474,0.1133922412991523,0.000137184,-2.8638169169425966e-09,1,0.0003,5e-05
655360,2674,0.0,320,-0.912,245,256.0,0.0,-0.0001778848836693,3190.0,0.7777228951454163,0.2,0.0,0.0302656694046163,0.000301475287415,0.0001366719999999,-6.229383870959282e-08,1,0.0003,5e-05
657408,2683,0.0,321,-0.9319999999999996,245,256.0,0.0,-0.0001932963832587,3200.0,0.3558366894721985,0.2,0.0,0.117506055785634,0.1238550916314125,0.0001361599999999,-1.0617077350616455e-08,1,0.0003,5e-05
659456,2691,0.0,322,-1.114,245,256.0,-1.1350494e-09,-0.0001922465015013,3210.0,0.6806443929672241,0.2,0.0,0.0627239140467281,0.0003088197263423,0.0001356479999999,-2.7142232283949853e-08,1,0.0003,5e-05
661504,2699,0.0,323,-1.1,245,256.0,0.0,-0.0002010298263485,3220.0,0.211016833782196,0.2,0.0,0.5174679127172567,0.4513297080993652,0.0001351359999999,-3.275345079600811e-08,1,0.0003,5e-05
663552,2708,0.0,324,-1.4480000000000002,245,256.0,0.0,-0.0002058483525615,3230.0,0.958277702331543,0.2,0.0,0.0066403620701748,0.001518809935078,0.000134624,3.8760481402277945e-08,1,0.0003,5e-05
665600,2716,0.0,325,-1.524,245,256.0,0.0,-0.0002095848916724,3240.0,0.3893448114395141,0.2,0.0,0.6652846556389704,0.5107995271682739,0.0001341119999999,-1.2898817658424375e-08,1,0.0003,5e-05
667648,2724,0.0,326,-1.5179999999999998,245,256.0,0.0,-0.0002143934461855,3250.0,0.771940290927887,0.2,0.0,0.0360325239656958,0.0011727919336408,0.0001336,-7.223570719361305e-09,1,0.0003,5e-05
669696,2733,0.0,327,-1.7299999999999998,245,256.0,0.0,-0.000216378019104,3260.0,0.7267178297042847,0.2,0.0,0.1024070063787803,0.0007733781822025,0.0001330879999999,-2.9581133276224136e-08,1,0.0003,5e-05
671744,2741,0.0,328,-1.766,245,256.0,0.0,-0.0002174869541704,3270.0,0.4362015724182129,0.2,0.0,0.5058331167325377,0.3825445771217346,0.000132576,0.0,1,0.0003,5e-05
673792,2749,0.0,329,-1.7539999999999998,245,256.0,0.0,-0.0002195197144828,3280.0,0.7198964953422546,0.2,0.0,0.1130675986394635,0.0010338622378185,0.000132064,3.391760401427746e-08,1,0.0003,5e-05
675840,2757,0.0,330,-1.614,245,256.0,5.878575e-05,-0.000157729408238,3290.0,0.662279486656189,0.2,0.000439453125,0.109298872682848,0.0040272600017488,0.000131552,-0.0004195627814624,1,0.0003,5e-05
677888,2766,0.0,331,-1.4440000000000006,245,256.0,0.0,-0.0001463964188587,3300.0,0.2639122009277344,0.2,0.0,0.1699367680492287,0.1054580211639404,0.00013104,-3.288732841610908e-09,1,0.0003,5e-05
679936,2774,0.0,332,-1.6540000000000004,245,256.0,0.0,-0.000142863478868,3310.0,0.5635822415351868,0.2,0.0,0.0321107635625594,0.0003103617054875,0.0001305279999999,-1.4068791642785072e-08,1,0.0003,5e-05
681984,2782,0.0,333,-1.8120000000000005,245,256.0,0.0,-0.0001454464898415,3320.0,0.1491313576698303,0.2,0.0,0.2758167609863449,0.0179940424859523,0.000130016,-1.210719347000122e-09,1,0.0003,5e-05
684032,2790,0.0,334,-1.9139999999999997,245,256.0,0.0,-0.0001423406474714,3330.0,0.7433789372444153,0.2,0.0,0.0804734762095904,0.0006271178135648,0.0001295039999999,-1.0599615052342416e-08,1,0.0003,5e-05
686080,2798,0.0,335,-2.0660000000000007,245,256.0,0.0,-0.0001422052344423,3340.0,0.2494815587997436,0.2,0.0,0.6960660450975411,0.2385283261537552,0.000128992,1.967418938875198e-09,1,0.0003,5e-05
688128,2806,0.0,336,-2.164,245,256.0,0.0,-0.0001429373034625,3350.0,0.5387892723083496,0.2,0.0,0.188112620532047,0.1171137988567352,0.00012848,-5.820766091346741e-10,1,0.0003,5e-05
690176,2815,0.0,337,-2.2660000000000005,245,256.0,0.0,-0.0001430540620276,3360.0,0.8986437916755676,0.2,0.0,0.069524763332447,0.062741607427597,0.000127968,-3.416207619011402e-08,1,0.0003,5e-05
692224,2823,0.0,338,-2.088,245,256.0,0.0,-0.000140569132418,3370.0,0.1876919269561767,0.2,0.0,0.4464301609084941,0.2161811888217926,0.000127456,-7.566995918750762e-10,1,0.0003,5e-05
694272,2831,0.0,339,-2.2300000000000004,245,256.0,0.0,-0.0001429770469258,3380.0,0.9313899874687196,0.2,0.0,0.0098731493773811,0.0049846954643726,0.000126944,7.334165275096892e-10,1,0.0003,5e-05
696320,2840,0.0,340,-1.952,245,256.0,0.0,-0.0001442942793801,3390.0,0.5887901782989502,0.2,0.0,0.0957325085575575,0.0008263936033472,0.000126432,-4.319008439779282e-09,1,0.0003,5e-05
