time/episodes,time/total_timesteps,rollout/success_rate,rollout/exploration_rate,train/learning_rate,rollout/ep_rew_mean,train/n_updates,time/time_elapsed,rollout/ep_len_mean,time/fps,train/loss,phase,phase_learning_rate,phase_buffer_size
540,138077,0.0,0.05,2e-05,-14.441999999999998,34494,298,256.0,462,0.0257212147116661,4,1.9999999999999998e-05,50000
544,139101,0.0,0.05,2e-05,-14.316,34750,300,256.0,462,0.0252379830926656,4,1.9999999999999998e-05,50000
548,140125,0.0,0.05,2e-05,-14.314,35006,302,256.0,462,0.0310360714793205,4,1.9999999999999998e-05,50000
552,141149,0.0,0.05,2e-05,-14.656,35262,305,256.0,462,0.0048728082329034,4,1.9999999999999998e-05,50000
556,142173,0.0,0.05,2e-05,-15.232,35518,307,256.0,462,0.0036382358521223,4,1.9999999999999998e-05,50000
560,143197,0.0,0.05,2e-05,-15.211999999999998,35774,309,256.0,462,0.0017023850232362,4,1.9999999999999998e-05,50000
564,144221,0.0,0.05,2e-05,-15.032000000000004,36030,312,256.0,461,0.0031168893910944,4,1.9999999999999998e-05,50000
568,145245,0.0,0.05,2e-05,-14.731999999999998,36286,314,256.0,461,0.0233026910573244,4,1.9999999999999998e-05,50000
572,146269,0.0,0.05,2e-05,-14.755999999999997,36542,316,256.0,461,0.0044840527698397,4,1.9999999999999998e-05,50000
576,147293,0.0,0.05,2e-05,-14.806,36798,319,256.0,461,0.0026214148383587,4,1.9999999999999998e-05,50000
580,148317,0.0,0.05,2e-05,-14.35,37054,321,256.0,461,0.0065376185812056,4,1.9999999999999998e-05,50000
584,149341,0.0,0.05,2e-05,-14.172,37310,323,256.0,461,0.0297898463904857,4,1.9999999999999998e-05,50000
588,150365,0.0,0.05,2e-05,-14.344,37566,326,256.0,461,0.0022585401311516,4,1.9999999999999998e-05,50000
592,151389,0.0,0.05,2e-05,-14.09,37822,328,256.0,461,0.0026075975038111,4,1.9999999999999998e-05,50000
596,152413,0.0,0.05,2e-05,-14.659999999999998,38078,330,256.0,460,0.0046647358685731,4,1.9999999999999998e-05,50000
600,153437,0.0,0.05,2e-05,-14.749999999999998,38334,332,256.0,460,0.0244848374277353,4,1.9999999999999998e-05,50000
604,154461,0.0,0.05,2e-05,-14.936000000000002,38590,335,256.0,460,0.0284001100808382,4,1.9999999999999998e-05,50000
608,155485,0.0,0.05,2e-05,-15.108000000000002,38846,337,256.0,460,0.0062587698921561,4,1.9999999999999998e-05,50000
612,156509,0.0,0.05,2e-05,-15.592,39102,339,256.0,460,0.0252715833485126,4,1.9999999999999998e-05,50000
616,157533,0.0,0.05,2e-05,-15.498,39358,341,256.0,460,0.0019286337774246,4,1.9999999999999998e-05,50000
620,158557,0.0,0.05,2e-05,-15.148,39614,344,256.0,460,0.0316977649927139,4,1.9999999999999998e-05,50000
624,159581,0.0,0.05,2e-05,-15.076,39870,346,256.0,460,0.0278916433453559,4,1.9999999999999998e-05,50000
628,160605,0.0,0.05,2e-05,-15.072000000000005,40126,348,256.0,460,0.0317257642745971,4,1.9999999999999998e-05,50000
632,161629,0.0,0.05,2e-05,-14.696000000000002,40382,351,256.0,460,0.025547819212079,4,1.9999999999999998e-05,50000
636,162653,0.0,0.05,2e-05,-14.684000000000005,40638,353,256.0,460,0.0031234719790518,4,1.9999999999999998e-05,50000
640,163677,0.0,0.05,2e-05,-14.830000000000002,40894,355,256.0,459,0.0027279281057417,4,1.9999999999999998e-05,50000
644,164701,0.0,0.05,2e-05,-14.646,41150,358,256.0,459,0.0033812569454312,4,1.9999999999999998e-05,50000
648,165725,0.0,0.05,2e-05,-14.852,41406,360,256.0,459,0.0291666146367788,4,1.9999999999999998e-05,50000
652,166749,0.0,0.05,2e-05,-14.69,41662,362,256.0,459,0.0234673302620649,4,1.9999999999999998e-05,50000
656,167773,0.0,0.05,2e-05,-14.004,41918,365,256.0,459,0.0303602237254381,4,1.9999999999999998e-05,50000
660,168797,0.0,0.05,2e-05,-13.886,42174,367,256.0,459,0.0345026701688766,4,1.9999999999999998e-05,50000
664,169821,0.0,0.05,2e-05,-13.919999999999998,42430,369,256.0,459,0.0019438585732132,4,1.9999999999999998e-05,50000
668,170845,0.0,0.05,2e-05,-13.902000000000005,42686,372,256.0,459,0.021111961454153,4,1.9999999999999998e-05,50000
672,171869,0.0,0.05,2e-05,-13.903999999999998,42942,374,256.0,459,0.0247816070914268,4,1.9999999999999998e-05,50000
676,172893,0.0,0.05,2e-05,-13.773999999999996,43198,376,256.0,459,0.0055357115343213,4,1.9999999999999998e-05,50000
680,173917,0.0,0.05,2e-05,-14.030000000000005,43454,378,256.0,458,0.0285061001777648,4,1.9999999999999998e-05,50000
684,174941,0.0,0.05,2e-05,-14.129999999999995,43710,381,256.0,458,0.0044103097170591,4,1.9999999999999998e-05,50000
688,175965,0.0,0.05,2e-05,-14.295999999999998,43966,383,256.0,458,0.0288024116307497,4,1.9999999999999998e-05,50000
692,176989,0.0,0.05,2e-05,-13.983999999999998,44222,385,256.0,458,0.0611889623105526,4,1.9999999999999998e-05,50000
696,178013,0.0,0.05,2e-05,-13.614,44478,388,256.0,458,0.0064384462311863,4,1.9999999999999998e-05,50000
700,179037,0.0,0.05,2e-05,-13.529999999999998,44734,390,256.0,458,0.0041277837008237,4,1.9999999999999998e-05,50000
704,180061,0.0,0.05,2e-05,-13.548,44990,393,256.0,457,0.0532440394163131,4,1.9999999999999998e-05,50000
708,181085,0.0,0.05,2e-05,-13.656,45246,395,256.0,457,0.0023612927179783,4,1.9999999999999998e-05,50000
712,182109,0.0,0.05,2e-05,-13.660000000000002,45502,397,256.0,457,0.0035376970190554,4,1.9999999999999998e-05,50000
716,183133,0.0,0.05,2e-05,-13.582,45758,400,256.0,457,0.0033687241375446,4,1.9999999999999998e-05,50000
720,184157,0.0,0.05,2e-05,-14.040000000000004,46014,402,256.0,457,0.005589853040874,4,1.9999999999999998e-05,50000
724,185181,0.0,0.05,2e-05,-14.306,46270,405,256.0,457,0.0297374203801155,4,1.9999999999999998e-05,50000
728,186205,0.0,0.05,2e-05,-14.073999999999998,46526,407,256.0,456,0.0040017990395426,4,1.9999999999999998e-05,50000
732,187229,0.0,0.05,2e-05,-14.460000000000004,46782,409,256.0,456,0.0306344125419855,4,1.9999999999999998e-05,50000
736,188253,0.0,0.05,2e-05,-14.886,47038,412,256.0,456,0.002691158093512,4,1.9999999999999998e-05,50000
740,189277,0.0,0.05,2e-05,-14.97,47294,414,256.0,456,0.001513778232038,4,1.9999999999999998e-05,50000
744,190301,0.0,0.05,2e-05,-15.086000000000002,47550,417,256.0,456,0.0510968677699565,4,1.9999999999999998e-05,50000
748,191325,0.0,0.05,2e-05,-14.778,47806,419,256.0,456,0.0026725740171968,4,1.9999999999999998e-05,50000
752,192349,0.0,0.05,2e-05,-14.637999999999998,48062,421,256.0,455,0.0029973438940942,4,1.9999999999999998e-05,50000
756,193373,0.0,0.05,2e-05,-15.075999999999995,48318,424,256.0,455,0.0022811638191342,4,1.9999999999999998e-05,50000
760,194397,0.0,0.05,2e-05,-14.886,48574,426,256.0,455,0.0528720542788505,4,1.9999999999999998e-05,50000
764,195421,0.0,0.05,2e-05,-14.743999999999998,48830,428,256.0,455,0.028958385810256,4,1.9999999999999998e-05,50000
768,196445,0.0,0.05,2e-05,-14.641999999999998,49086,431,256.0,455,0.0304792579263448,4,1.9999999999999998e-05,50000
772,197469,0.0,0.05,2e-05,-14.61,49342,433,256.0,455,0.0025649087037891,4,1.9999999999999998e-05,50000
776,198493,0.0,0.05,2e-05,-14.79,49598,436,256.0,455,0.002445581369102,4,1.9999999999999998e-05,50000
780,199517,0.0,0.05,2e-05,-14.713999999999997,49854,438,256.0,454,0.0020349535625427,4,1.9999999999999998e-05,50000
784,200541,0.0,0.05,2e-05,-14.77,50110,440,256.0,454,0.0020557700190693,4,1.9999999999999998e-05,50000
788,201565,0.0,0.05,2e-05,-14.562,50366,443,256.0,454,0.0029762575868517,4,1.9999999999999998e-05,50000
792,202589,0.0,0.05,2e-05,-14.766000000000002,50622,445,256.0,454,0.0302396081387996,4,1.9999999999999998e-05,50000
796,203613,0.0,0.05,2e-05,-14.844,50878,448,256.0,454,0.0289981085807085,4,1.9999999999999998e-05,50000
800,204637,0.0,0.05,2e-05,-15.048000000000002,51134,450,256.0,454,0.0045940415002405,4,1.9999999999999998e-05,50000
804,205661,0.0,0.05,2e-05,-14.947999999999997,51390,452,256.0,454,0.0019621439278125,4,1.9999999999999998e-05,50000
808,206685,0.0,0.05,2e-05,-15.008000000000004,51646,455,256.0,453,0.0348341315984725,4,1.9999999999999998e-05,50000
812,207709,0.0,0.05,2e-05,-14.828,51902,457,256.0,453,0.0048217065632343,4,1.9999999999999998e-05,50000
816,208733,0.0,0.05,2e-05,-14.936,52158,460,256.0,453,0.0820645168423652,4,1.9999999999999998e-05,50000
820,209757,0.0,0.05,2e-05,-14.522,52414,462,256.0,453,0.065052181482315,4,1.9999999999999998e-05,50000
824,210781,0.0,0.05,2e-05,-14.54,52670,464,256.0,453,0.0038315455894917,4,1.9999999999999998e-05,50000
828,211805,0.0,0.05,2e-05,-14.786,52926,467,256.0,453,0.0042774099856615,4,1.9999999999999998e-05,50000
832,212829,0.0,0.05,2e-05,-14.718,53182,469,256.0,453,0.055063672363758,4,1.9999999999999998e-05,50000
836,213853,0.0,0.05,2e-05,-14.494000000000002,53438,471,256.0,453,0.0014391277218237,4,1.9999999999999998e-05,50000
840,214877,0.0,0.05,2e-05,-14.342,53694,474,256.0,453,0.0273731667548418,4,1.9999999999999998e-05,50000
844,215901,0.0,0.05,2e-05,-14.536,53950,476,256.0,452,0.0120403654873371,4,1.9999999999999998e-05,50000
848,216925,0.0,0.05,2e-05,-14.550000000000002,54206,478,256.0,452,0.0844973400235176,4,1.9999999999999998e-05,50000
852,217949,0.0,0.05,2e-05,-14.612,54462,481,256.0,452,0.0063215629197657,4,1.9999999999999998e-05,50000
856,218973,0.0,0.05,2e-05,-14.446,54718,483,256.0,452,0.0340514108538627,4,1.9999999999999998e-05,50000
860,219997,0.0,0.05,2e-05,-14.794,54974,486,256.0,452,0.0270773079246282,4,1.9999999999999998e-05,50000
864,221021,0.0,0.05,2e-05,-14.48,55230,488,256.0,452,0.0016596246277913,4,1.9999999999999998e-05,50000
868,222045,0.0,0.05,2e-05,-14.852,55486,490,256.0,452,0.0021721594966948,4,1.9999999999999998e-05,50000
872,223069,0.0,0.05,2e-05,-14.616,55742,492,256.0,452,0.0072945291176438,4,1.9999999999999998e-05,50000
876,224093,0.0,0.05,2e-05,-14.672,55998,495,256.0,452,0.0356151834130287,4,1.9999999999999998e-05,50000
880,225117,0.0,0.05,2e-05,-14.43,56254,497,256.0,452,0.0022112717851996,4,1.9999999999999998e-05,50000
884,226141,0.0,0.05,2e-05,-14.452000000000004,56510,499,256.0,452,0.005437146872282,4,1.9999999999999998e-05,50000
888,227165,0.0,0.05,2e-05,-14.521999999999998,56766,502,256.0,452,0.0044859815388917,4,1.9999999999999998e-05,50000
892,228179,0.01,0.05,2e-05,-13.764,57019,504,255.9,452,0.0050857160240411,4,1.9999999999999998e-05,50000
896,229203,0.01,0.05,2e-05,-14.036,57275,506,255.9,452,0.0247945003211498,4,1.9999999999999998e-05,50000
900,230227,0.01,0.05,2e-05,-14.184,57531,509,255.9,451,0.0071077123284339,4,1.9999999999999998e-05,50000
904,231251,0.01,0.05,2e-05,-14.49,57787,511,255.9,451,0.0278752706944942,4,1.9999999999999998e-05,50000
908,232275,0.01,0.05,2e-05,-14.289999999999996,58043,514,255.9,451,0.0016059585614129,4,1.9999999999999998e-05,50000
912,233299,0.01,0.05,2e-05,-14.460000000000004,58299,516,255.9,451,0.032527532428503,4,1.9999999999999998e-05,50000
916,234323,0.01,0.05,2e-05,-14.172,58555,519,255.9,450,0.0030451128259301,4,1.9999999999999998e-05,50000
920,235347,0.01,0.05,2e-05,-14.333999999999998,58811,522,255.9,450,0.0039443634450435,4,1.9999999999999998e-05,50000
924,236371,0.01,0.05,2e-05,-14.298000000000002,59067,524,255.9,450,0.0054964460432529,4,1.9999999999999998e-05,50000
928,237395,0.01,0.05,2e-05,-14.083999999999998,59323,526,255.9,450,0.0279864147305488,4,1.9999999999999998e-05,50000
932,238419,0.01,0.05,2e-05,-14.005999999999998,59579,529,255.9,450,0.0297333728522062,4,1.9999999999999998e-05,50000
936,239443,0.01,0.05,2e-05,-14.116000000000003,59835,531,255.9,450,0.0014451553579419,4,1.9999999999999998e-05,50000
940,240467,0.01,0.05,2e-05,-14.098,60091,533,255.9,450,0.0308751817792654,4,1.9999999999999998e-05,50000
944,241491,0.01,0.05,2e-05,-14.188000000000002,60347,536,255.9,450,0.0253694616258144,4,1.9999999999999998e-05,50000
948,242515,0.01,0.05,2e-05,-14.034,60603,538,255.9,450,0.0287221558392047,4,1.9999999999999998e-05,50000
952,243539,0.01,0.05,2e-05,-14.078,60859,541,255.9,450,0.0213088002055883,4,1.9999999999999998e-05,50000
956,244563,0.01,0.05,2e-05,-13.956,61115,543,255.9,449,0.0506677851080894,4,1.9999999999999998e-05,50000
960,245587,0.01,0.05,2e-05,-14.189999999999998,61371,545,255.9,449,0.0085527608171105,4,1.9999999999999998e-05,50000
964,246611,0.01,0.05,2e-05,-14.5,61627,548,255.9,449,0.0316408947110176,4,1.9999999999999998e-05,50000
968,247635,0.01,0.05,2e-05,-13.986,61883,550,255.9,449,0.0028970842249691,4,1.9999999999999998e-05,50000
972,248659,0.01,0.05,2e-05,-14.068,62139,553,255.9,449,0.0105967745184898,4,1.9999999999999998e-05,50000
976,249683,0.01,0.05,2e-05,-13.684,62395,555,255.9,449,0.0067019155248999,4,1.9999999999999998e-05,50000
